,19-Feb-2026
The Nifty witnessed an intraday movement of about 496.55 points.The closing index was 1.41 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 93811.52
, Traded Quantity (in Lakhs), 37440.37
, Number of Trades, 28073528
, Total Market Capitalisation (Rs. Crores), 46339942.99

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25819.35,     25873.35,     25885.30,     25388.75,     25454.35,-365.00
,NIFTY50 EQL Wgt,     33614.40,     33662.45,     33699.05,     33070.25,     33151.30,-463.10
,NIFTY100 EQL Wgt,     34313.75,     34353.15,     34388.80,     33671.90,     33761.50,-552.25
,NIFTY100 LowVol30,     20829.40,     20865.75,     20880.90,     20512.25,     20555.75,-273.65
,NIFTY Alpha 50,     51395.85,     51525.95,     51575.55,     50510.20,     50660.60,-735.25
,NIFTY MIDCAP 150,     22159.95,     22197.95,     22213.25,     21747.65,     21813.40,-346.55
,NIFTY SMLCAP 50,      8456.75,      8489.50,      8497.60,      8309.00,      8335.15,-121.60
,NIFTY SMLCAP 250,     16180.85,     16229.25,     16247.40,     15941.40,     15988.00,-192.85
,NIFTY MIDSML 400,     19938.45,     19981.20,     19997.55,     19593.65,     19651.60,-286.85
,NIFTY200 QUALTY30,     20627.95,     20657.40,     20708.95,     20224.30,     20271.85,-356.10
,Nifty FinSrv25 50,     30905.30,     30967.20,     30970.90,     30395.85,     30479.35,-425.95
,NIFTY AlphaLowVol,     27592.05,     27610.80,     27618.90,     27216.55,     27272.65,-319.40
,Nifty200Momentm30,     31755.85,     31810.10,     31819.55,     31197.15,     31291.40,-464.45
,Nifty100ESGSecLdr,      4263.60,      4271.50,      4274.00,      4186.35,      4197.65,-65.95
,NIFTY100 ESG,      5153.65,      5162.50,      5167.35,      5061.10,      5074.60,-79.05
,NIFTY M150 QLTY50,     23634.00,     23677.70,     23726.70,     23245.55,     23299.95,-334.05
,NIFTY INDIA MFG,     15759.25,     15781.60,     15807.40,     15484.85,     15525.05,-234.20
,Nifty200 Alpha 30,     25798.10,     25831.80,     25836.95,     25307.05,     25389.95,-408.15
,NiftyM150Momntm50,     62907.85,     63019.65,     63038.30,     61606.35,     61797.85,-1110.00
,Nifty50 USD,      9866.20,      9866.20,      9866.20,      9497.75,      9671.50,-194.70
,Nifty IT,     32668.30,     32875.10,     33167.60,     32195.95,     32319.40,-348.90
,Nifty Next 50,     70334.35,     70379.80,     70439.70,     68822.50,     69028.75,-1305.60
,Nifty Bank,     61550.80,     61660.85,     61678.80,     60592.90,     60739.55,-811.25
,NIFTY MIDCAP 100,     60183.20,     60278.45,     60341.70,     59038.80,     59227.65,-955.55
,Nifty 500,     23645.80,     23691.60,     23697.90,     23235.35,     23297.45,-348.35
,Nifty 100,     26484.60,     26533.65,     26542.70,     26022.70,     26090.70,-393.90
,Nifty Midcap 50,     17123.45,     17146.95,     17159.45,     16796.10,     16844.25,-279.20
,Nifty Realty,       839.30,       838.10,       839.65,       814.60,       817.85,-21.45
,Nifty Infra,      9733.45,      9737.30,      9743.80,      9526.70,      9559.05,-174.40
,Nifty Energy,     36517.10,     36598.70,     36670.75,     35990.10,     36088.00,-429.10
,Nifty FMCG,     52406.50,     52548.65,     52548.65,     51381.35,     51483.60,-922.90
,Nifty MNC,     31352.50,     31401.95,     31423.30,     30804.50,     30856.15,-496.35
,Nifty Pharma,     22541.95,     22578.95,     22657.95,     22375.75,     22429.10,-112.85
,Nifty PSE,     10406.95,     10409.60,     10434.40,     10217.65,     10252.90,-154.05
,Nifty PSU Bank,      9625.65,      9637.75,      9676.05,      9464.65,      9505.95,-119.70
,Nifty Serv Sector,     33358.55,     33434.85,     33458.15,     32831.10,     32923.70,-434.85
,Nifty Auto,     28327.60,     28348.80,     28496.85,     27670.45,     27734.00,-593.60
,Nifty Metal,     11985.75,     12079.45,     12098.25,     11799.65,     11842.40,-143.35
