,24-Feb-2026
The Nifty witnessed an intraday movement of about 314.2 points.The closing index was 1.12 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 113004.60
, Traded Quantity (in Lakhs), 49224.90
, Number of Trades, 32472168
, Total Market Capitalisation (Rs. Crores), 46385034.91

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25713.00,     25641.80,     25641.80,     25327.60,     25424.65,-288.35
,NIFTY50 EQL Wgt,     33520.35,     33371.90,     33392.95,     33082.80,     33253.95,-266.40
,NIFTY100 EQL Wgt,     34138.35,     34013.05,     34079.85,     33757.35,     34012.90,-125.45
,NIFTY100 LowVol30,     20803.25,     20732.65,     20741.75,     20588.80,     20641.90,-161.35
,NIFTY Alpha 50,     50985.75,     50838.55,     50988.55,     50440.50,     50864.25,-121.50
,NIFTY MIDCAP 150,     21882.10,     21820.30,     21864.35,     21611.20,     21820.20,-61.90
,NIFTY SMLCAP 50,      8364.90,      8337.90,      8361.25,      8275.55,      8334.00,-30.90
,NIFTY SMLCAP 250,     16027.95,     15981.45,     15989.65,     15820.15,     15933.05,-94.90
,NIFTY MIDSML 400,     19709.20,     19653.00,     19672.35,     19461.75,     19632.85,-76.35
,NIFTY200 QUALTY30,     20335.05,     20214.90,     20246.20,     19992.95,     20104.55,-230.50
,Nifty FinSrv25 50,     30821.35,     30845.25,     30845.25,     30541.80,     30652.80,-168.55
,NIFTY AlphaLowVol,     27673.05,     27604.25,     27625.55,     27485.70,     27564.35,-108.70
,Nifty200Momentm30,     31646.10,     31574.35,     31608.70,     31341.75,     31548.30,-97.80
,Nifty100ESGSecLdr,      4231.10,      4216.55,      4216.55,      4168.50,      4188.65,-42.45
,NIFTY100 ESG,      5116.90,      5095.55,      5095.70,      5036.60,      5064.70,-52.20
,NIFTY M150 QLTY50,     23414.40,     23344.35,     23371.75,     23136.05,     23272.20,-142.20
,NIFTY INDIA MFG,     15653.85,     15604.25,     15677.50,     15541.10,     15649.55,-4.30
,Nifty200 Alpha 30,     25643.05,     25557.70,     25660.55,     25386.65,     25606.15,-36.90
,NiftyM150Momntm50,     61947.50,     61760.55,     61938.50,     61209.50,     61800.25,-147.25
,Nifty50 USD,      9803.00,      9802.95,      9802.95,      9578.05,      9687.35,-115.65
,Nifty IT,     31550.50,     31031.85,     31056.45,     29875.00,     30053.50,-1497.00
,Nifty Next 50,     69723.10,     69498.35,     69948.10,     69108.55,     69778.45,55.35
,Nifty Bank,     61264.25,     61392.10,     61435.65,     60801.85,     61047.30,-216.95
,NIFTY MIDCAP 100,     59255.65,     59091.45,     59199.35,     58489.15,     59066.35,-189.30
,Nifty 500,     23484.95,     23418.10,     23418.10,     23168.05,     23304.60,-180.35
,Nifty 100,     26355.40,     26280.45,     26280.45,     25988.00,     26112.20,-243.20
,Nifty Midcap 50,     16772.40,     16720.80,     16758.00,     16548.95,     16718.75,-53.65
,Nifty Realty,       819.15,       815.15,       818.80,       791.25,       798.35,-20.80
,Nifty Infra,      9714.30,      9693.15,      9693.15,      9570.55,      9644.55,-69.75
,Nifty Energy,     36741.55,     36649.55,     37120.40,     36583.60,     37028.10,286.55
,Nifty FMCG,     52136.35,     51911.35,     52338.30,     51815.70,     52235.25,98.90
,Nifty MNC,     31514.25,     31384.45,     31695.80,     31373.10,     31638.75,124.50
,Nifty Pharma,     22578.55,     22557.25,     22692.80,     22481.65,     22632.05,53.50
,Nifty PSE,     10380.50,     10355.30,     10463.25,     10306.15,     10439.15,58.65
,Nifty PSU Bank,      9796.85,      9801.35,      9890.55,      9749.30,      9825.05,28.20
,Nifty Serv Sector,     33154.90,     33082.85,     33082.85,     32558.90,     32669.60,-485.30
,Nifty Auto,     28077.00,     27932.50,     27991.95,     27772.95,     27950.00,-127.00
,Nifty Metal,     11962.75,     11934.45,     12102.15,     11912.45,     12073.85,111.10
,Nifty Media,      1429.60,      1423.15,      1425.05,      1402.40,      1410.90,-18.70
,NIFTY SMLCAP 100,     17051.95,     17005.75,     17024.60,     16842.00,     16958.65,-93.30
,Nifty 200,     14331.00,     14290.45,     14290.45,     14134.65,     14214.45,-116.55
,Nifty Div Opps 50,      6342.90,      6310.15,      6313.00,      6248.40,      6296.05,-46.85
,Nifty Commodities,      9891.50,      9867.05,      9980.85,      9847.80,      9960.35,68.85
,Nifty Consumption,     11765.55,     11692.30,     11708.90,     11607.15,     11664.05,-101.50
,Nifty Fin Service,     28455.00,     28494.60,     28494.60,     28208.65,     28295.10,-159.90
,Nifty50 Div Point,       277.39,       277.39,       277.39,       277.39,       277.39,0.00
,Nifty100 Liq 15,      7711.20,      7686.85,      7687.80,      7596.65,      7630.25,-80.95
,Nifty CPSE,      7037.35,      7025.20,      7091.50,      6979.05,      7073.85,36.50
,Nifty GrowSect 15,     11518.40,     11421.15,     11431.80,     11331.25,     11373.15,-145.25
,Nifty50 PR 2x Lev,     14096.30,     14016.30,     14016.30,     13672.25,     13778.20,-318.10
,Nifty50 PR 1x Inv,       204.25,       204.85,       207.35,       204.85,       206.60,2.35
,Nifty50 TR 2x Lev,     21139.40,     21019.45,     21019.45,     20503.40,     20662.35,-477.05
,Nifty50 TR 1x Inv,       166.95,       167.45,       169.50,       167.45,       168.85,1.90
,Nifty50 Value 20,     13082.15,     13039.05,     13039.05,     12866.40,     12919.20,-162.95
,Nifty Mid Liq 15,     15147.40,     15102.00,     15116.20,     14872.05,     15049.00,-98.40
,Nifty Pvt Bank,     29008.05,     29090.05,     29090.05,     28787.30,     28872.55,-135.50
,NIFTY100 Qualty30,      5618.35,      5581.45,      5588.95,      5522.85,      5555.20,-63.15
,Nifty GS 8 13Yr,      2984.39,      2984.92,      2991.60,      2984.56,      2989.93,5.54
,Nifty GS 10Yr,      2620.15,      2620.61,      2629.04,      2619.95,      2626.50,6.35
,Nifty GS 10Yr Cln,       885.72,       885.72,       888.64,       885.49,       887.77,2.05
,Nifty GS 4 8Yr,      3255.27,      3255.86,      3261.46,      3255.49,      3261.03,5.76
,Nifty GS 11 15Yr,      3262.48,      3263.11,      3271.02,      3262.49,      3268.88,6.40
,Nifty GS 15YrPlus,      3467.47,      3468.17,      3477.51,      3465.07,      3476.47,9.00
,Nifty GS Compsite,      3062.25,      3062.82,      3070.18,      3061.98,      3068.75,6.50
,NIFTY HEALTHCARE,     14632.60,     14610.10,     14698.05,     14573.95,     14665.35,32.75
,NIFTY CONSR DURBL,     37492.20,     37315.95,     37544.25,     37129.75,     37460.30,-31.90
,NIFTY OIL AND GAS,     12151.15,     12129.80,     12247.90,     12107.10,     12211.45,60.30
,NIFTY500 MULTICAP,     16146.65,     16100.60,     16100.60,     15932.65,     16036.70,-109.95
,NIFTY LARGEMID250,     16600.15,     16553.10,     16553.15,     16382.75,     16500.00,-100.15
,NIFTY MID SELECT,     13477.75,     13440.60,     13483.55,     13305.45,     13448.65,-29.10
,NIFTY TOTAL MKT,     13166.70,     13129.20,     13129.20,     12986.75,     13063.20,-103.50
,NIFTY MICROCAP250,     21709.70,     21647.10,     21648.50,     21313.15,     21433.75,-275.95
,NIFTY IND DIGITAL,      8211.70,      8120.85,      8127.55,      7846.25,      7887.45,-324.25
,Nifty Tata 25 Cap,     15073.30,     14962.80,     15010.95,     14822.40,     14928.25,-145.05
,Nifty MidSml Hlth,     43002.65,     42939.40,     43259.70,     42734.05,     43151.70,149.05
,Nifty Multi Mfg,     15823.75,     15771.40,     15824.95,     15692.00,     15797.55,-26.20
,Nifty Multi Infra,     14384.60,     14350.95,     14358.50,     14191.40,     14308.85,-75.75
,BHARATBOND-APR30,      1573.77,      1574.08,      1574.08,      1574.06,      1574.06,0.29
,BHARATBOND-APR31,      1430.96,      1431.23,      1431.24,      1431.23,      1431.24,0.28
,BHARATBOND-APR32,      1301.48,      1301.73,      1301.73,      1301.73,      1301.73,0.25
,BHARATBOND-APR33,      1262.68,      1262.93,      1262.93,      1262.92,      1262.92,0.24
