,17-Feb-2026
The Nifty witnessed an intraday movement of about 194.1 points.The closing index was 0.17 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 95690.63
, Traded Quantity (in Lakhs), 45671.12
, Number of Trades, 29479854
, Total Market Capitalisation (Rs. Crores), 46825430.62

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25682.75,     25637.95,     25764.40,     25570.30,     25725.40,42.65
,NIFTY50 EQL Wgt,     33405.40,     33346.95,     33531.15,     33268.25,     33491.75,86.35
,NIFTY100 EQL Wgt,     34016.55,     33971.90,     34168.80,     33893.40,     34145.50,128.95
,NIFTY100 LowVol30,     20674.85,     20635.80,     20789.65,     20613.55,     20760.55,85.70
,NIFTY Alpha 50,     50427.50,     50430.00,     50822.85,     50224.70,     50750.45,322.95
,NIFTY MIDCAP 150,     21977.20,     21975.95,     22060.95,     21906.25,     22039.70,62.50
,NIFTY SMLCAP 50,      8362.05,      8363.45,      8414.85,      8340.15,      8406.30,44.25
,NIFTY SMLCAP 250,     15981.15,     15980.45,     16110.25,     15948.95,     16099.35,118.20
,NIFTY MIDSML 400,     19746.50,     19745.45,     19849.85,     19690.85,     19832.85,86.35
,NIFTY200 QUALTY30,     20427.05,     20419.80,     20647.35,     20402.15,     20592.25,165.20
,Nifty FinSrv25 50,     30738.25,     30672.70,     30745.75,     30503.10,     30716.05,-22.20
,NIFTY AlphaLowVol,     27368.50,     27306.50,     27469.50,     27252.75,     27447.25,78.75
,Nifty200Momentm30,     31454.90,     31425.35,     31595.90,     31294.75,     31568.65,113.75
,Nifty100ESGSecLdr,      4250.80,      4242.05,      4258.45,      4230.55,      4250.90,0.10
,NIFTY100 ESG,      5127.05,      5117.85,      5149.40,      5108.45,      5139.60,12.55
,NIFTY M150 QLTY50,     23342.95,     23347.25,     23517.05,     23259.40,     23493.15,150.20
,NIFTY INDIA MFG,     15626.70,     15612.40,     15667.05,     15557.85,     15655.25,28.55
,Nifty200 Alpha 30,     25451.55,     25455.10,     25625.65,     25311.05,     25604.50,152.95
,NiftyM150Momntm50,     62147.25,     62150.10,     62470.40,     61858.20,     62408.20,260.95
,Nifty50 USD,      9816.70,      9816.70,      9839.50,      9733.40,      9827.15,10.45
,Nifty IT,     32738.05,     32793.75,     33703.10,     32650.45,     33075.05,337.00
,Nifty Next 50,     69496.75,     69433.95,     69915.20,     69255.00,     69868.75,372.00
,Nifty Bank,     60949.10,     60821.15,     61241.60,     60560.00,     61174.00,224.90
