,11-Feb-2026
The Nifty witnessed an intraday movement of about 109.6 points.The closing index was 0.07 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 112625.73
, Traded Quantity (in Lakhs), 50104.20
, Number of Trades, 33023640
, Total Market Capitalisation (Rs. Crores), 47337913.51

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25935.15,     25997.45,     26009.40,     25899.80,     25953.85,18.70
,NIFTY50 EQL Wgt,     33655.55,     33793.90,     33801.85,     33649.85,     33761.95,106.40
,NIFTY100 EQL Wgt,     34220.55,     34331.25,     34363.55,     34168.05,     34342.85,122.30
,NIFTY100 LowVol30,     20786.75,     20869.35,     20911.75,     20827.60,     20870.35,83.60
,NIFTY Alpha 50,     50851.75,     51020.60,     51126.85,     50794.45,     51015.15,163.40
,NIFTY MIDCAP 150,     22359.75,     22393.40,     22393.85,     22249.50,     22364.40,4.65
,NIFTY SMLCAP 50,      8519.50,      8532.85,      8533.15,      8470.00,      8517.00,-2.50
,NIFTY SMLCAP 250,     16349.35,     16384.50,     16385.30,     16263.90,     16369.90,20.55
,NIFTY MIDSML 400,     20127.60,     20162.25,     20162.60,     20026.45,     20138.85,11.25
,NIFTY200 QUALTY30,     20991.50,     21040.75,     21052.10,     20861.50,     20896.10,-95.40
,Nifty FinSrv25 50,     30755.00,     30800.05,     30855.65,     30710.40,     30845.05,90.05
,NIFTY AlphaLowVol,     26990.40,     27131.60,     27259.60,     27111.35,     27228.90,238.50
,Nifty200Momentm30,     31439.75,     31543.35,     31705.15,     31438.75,     31655.25,215.50
,Nifty100ESGSecLdr,      4317.90,      4328.50,      4330.40,      4308.95,      4315.90,-2.00
,NIFTY100 ESG,      5190.10,      5205.20,      5208.05,      5188.75,      5199.30,9.20
,NIFTY M150 QLTY50,     23990.75,     24034.60,     24037.00,     23853.65,     23968.15,-22.60
,NIFTY INDIA MFG,     15689.70,     15748.35,     15828.90,     15710.35,     15808.70,119.00
,Nifty200 Alpha 30,     25594.05,     25691.25,     25747.15,     25593.20,     25665.70,71.65
,NiftyM150Momntm50,     63257.50,     63374.75,     63466.60,     63064.45,     63242.95,-14.55
,Nifty50 USD,      9921.35,      9921.35,      9961.10,      9880.30,      9910.70,-10.65
,Nifty IT,     35722.20,     35788.65,     35857.65,     35013.60,     35095.15,-627.05
,Nifty Next 50,     69829.60,     70049.00,     70386.15,     69740.75,     70216.55,386.95
,Nifty Bank,     60626.40,     60670.25,     60779.95,     60444.65,     60745.35,118.95
,NIFTY MIDCAP 100,     60735.90,     60812.10,     60815.20,     60431.65,     60754.55,18.65
,Nifty 500,     23753.75,     23808.10,     23811.15,     23707.15,     23783.05,29.30
,Nifty 100,     26552.10,     26619.10,     26626.15,     26524.35,     26592.30,40.20
,Nifty Midcap 50,     17303.95,     17325.20,     17349.55,     17250.35,     17330.05,26.10
,Nifty Realty,       849.40,       850.05,       855.50,       841.40,       854.75,5.35
,Nifty Infra,      9636.95,      9665.00,      9690.55,      9620.70,      9682.10,45.15
,Nifty Energy,     36671.00,     36634.60,     36669.95,     36305.10,     36657.25,-13.75
,Nifty FMCG,     52130.45,     52335.95,     52411.10,     51967.70,     52152.10,21.65
,Nifty MNC,     31379.85,     31516.65,     31603.15,     31426.80,     31495.25,115.40
,Nifty Pharma,     22210.50,     22280.45,     22581.00,     22158.10,     22434.20,223.70
,Nifty PSE,     10402.35,     10409.45,     10409.50,     10312.60,     10385.85,-16.50
,Nifty PSU Bank,      9155.75,      9168.90,      9280.55,      9051.40,      9250.20,94.45
,Nifty Serv Sector,     33671.60,     33722.80,     33750.85,     33581.40,     33636.50,-35.10
,Nifty Auto,     28173.20,     28351.90,     28811.25,     28296.20,     28538.70,365.50
,Nifty Metal,     12228.30,     12278.50,     12291.35,     12175.80,     12276.55,48.25
,Nifty Media,      1486.30,      1488.75,      1496.15,      1474.15,      1493.60,7.30
,NIFTY SMLCAP 100,     17451.20,     17482.30,     17483.25,     17362.10,     17455.00,3.80
,Nifty 200,     14483.45,     14516.60,     14519.25,     14459.40,     14502.15,18.70
,Nifty Div Opps 50,      6459.10,      6471.70,      6472.25,      6432.10,      6456.45,-2.65
,Nifty Commodities,     10032.45,     10055.05,     10065.40,      9975.40,     10061.45,29.00
,Nifty Consumption,     11945.75,     12009.85,     12048.05,     11985.40,     12012.40,66.65
,Nifty Fin Service,     28186.25,     28226.65,     28287.05,     28146.20,     28276.95,90.70
,Nifty50 Div Point,       274.43,       274.43,       274.43,       274.43,       274.43,0.00
,Nifty100 Liq 15,      7676.80,      7697.25,      7744.15,      7665.95,      7736.55,59.75
,Nifty CPSE,      6952.65,      6968.15,      6968.20,      6887.05,      6950.75,-1.90
,Nifty GrowSect 15,     12098.20,     12151.05,     12179.80,     12059.50,     12077.75,-20.45
,Nifty50 PR 2x Lev,     14373.60,     14440.85,     14444.45,     14333.10,     14392.55,18.95
,Nifty50 PR 1x Inv,       202.25,       201.80,       202.55,       201.80,       202.15,-0.10
,Nifty50 TR 2x Lev,     21550.30,     21651.15,     21656.50,     21489.55,     21578.75,28.45
,Nifty50 TR 1x Inv,       165.35,       164.95,       165.60,       164.95,       165.25,-0.10
,Nifty50 Value 20,     13304.75,     13329.75,     13332.65,     13256.45,     13295.35,-9.40
,Nifty Mid Liq 15,     16093.50,     16130.35,     16130.35,     15999.30,     16064.30,-29.20
,Nifty Pvt Bank,     29063.55,     29102.05,     29131.85,     28970.50,     29016.20,-47.35
,NIFTY100 Qualty30,      5736.45,      5758.80,      5768.55,      5729.95,      5749.65,13.20
,Nifty GS 8 13Yr,      2967.26,      2967.80,      2972.60,      2967.49,      2972.46,5.20
,Nifty GS 10Yr,      2609.21,      2609.68,      2613.22,      2608.68,      2612.96,3.75
,Nifty GS 10Yr Cln,       884.04,       884.04,       885.27,       883.69,       885.18,1.14
,Nifty GS 4 8Yr,      3236.55,      3237.13,      3239.50,      3236.19,      3239.50,2.95
,Nifty GS 11 15Yr,      3230.73,      3231.35,      3242.38,      3230.23,      3241.63,10.90
,Nifty GS 15YrPlus,      3437.18,      3437.88,      3445.94,      3437.88,      3445.94,8.76
,Nifty GS Compsite,      3042.10,      3042.66,      3047.61,      3042.53,      3047.61,5.51
,NIFTY HEALTHCARE,     14275.00,     14345.15,     14587.70,     14327.40,     14506.70,231.70
,NIFTY CONSR DURBL,     37759.65,     38057.50,     38170.45,     37686.10,     37956.90,197.25
,NIFTY OIL AND GAS,     12297.00,     12303.80,     12359.30,     12230.70,     12352.30,55.30
,NIFTY500 MULTICAP,     16375.25,     16410.85,     16411.60,     16330.25,     16393.60,18.35
,NIFTY LARGEMID250,     16843.05,     16876.95,     16877.45,     16796.20,     16857.50,14.45
,NIFTY MID SELECT,     13953.10,     13969.40,     13977.40,     13900.20,     13952.80,-0.30
,NIFTY TOTAL MKT,     13328.30,     13358.75,     13360.35,     13300.05,     13341.65,13.35
,NIFTY MICROCAP250,     22459.60,     22508.65,     22512.10,     22260.60,     22343.55,-116.05
,NIFTY IND DIGITAL,      8948.60,      8967.80,      8972.55,      8847.00,      8863.95,-84.65
,Nifty Tata 25 Cap,     15475.55,     15567.60,     15576.50,     15374.20,     15426.30,-49.25
,Nifty MidSml Hlth,     42239.40,     42349.00,     42872.85,     42249.80,     42821.95,582.55
,Nifty Multi Mfg,     15941.00,     15986.35,     16071.90,     15944.80,     16056.95,115.95
,Nifty Multi Infra,     14349.45,     14370.60,     14424.65,     14297.10,     14416.85,67.40
,BHARATBOND-APR30,      1565.47,      1565.78,      1565.78,      1565.77,      1565.77,0.30
,BHARATBOND-APR31,      1422.30,      1422.57,      1422.57,      1422.57,      1422.57,0.27
,BHARATBOND-APR32,      1293.72,      1293.97,      1293.97,      1293.97,      1293.97,0.25
,BHARATBOND-APR33,      1258.27,      1258.52,      1258.52,      1258.22,      1258.22,-0.05
,Nifty Ind Defence,      7993.25,      8021.40,      8021.40,      7923.05,      8006.40,13.15
,Nifty Ind Tourism,      8208.60,      8253.50,      8256.15,      8144.25,      8201.35,-7.25
,Nifty Capital Mkt,      4948.70,      4964.20,      4964.25,      4897.50,      4920.00,-28.70
,Nifty500Momentm50,     52643.95,     52833.30,     53057.80,     52626.25,     52952.65,308.70
,NiftyMS400 MQ 100,     48333.65,     48439.15,     48439.75,     48113.65,     48306.25,-27.40
,NiftySml250MQ 100,     43177.40,     43288.50,     43305.05,     43044.60,     43254.35,76.95
,Nifty Top 10 EW,      9656.95,      9667.55,      9676.25,      9597.70,      9605.00,-51.95
,Nifty AQL 30,     22610.25,     22678.45,     22757.90,     22642.05,     22722.60,112.35
,Nifty AQLV 30,     21061.25,     21124.00,     21176.00,     21086.95,     21139.15,77.90
,Nifty EV,      3103.75,      3115.65,      3135.90,      3112.65,      3122.55,18.80
,Nifty HighBeta 50,      3940.20,      3943.80,      3945.65,      3911.80,      3937.15,-3.05
,Nifty New Consump,     11691.55,     11742.15,     11763.75,     11696.50,     11753.10,61.55
,Nifty Corp MAATR,     39133.95,     39290.35,     39290.35,     39002.30,     39110.60,-23.35
,Nifty Low Vol 50,     25522.15,     25611.55,     25624.05,     25512.40,     25590.35,68.20
,Nifty Mobility,     23308.55,     23407.60,     23603.95,     23385.15,     23492.20,183.65
,Nifty Qlty LV 30,     17196.45,     17242.40,     17279.60,     17192.60,     17233.85,37.40
,Nifty Sml250 Q50,     25161.10,     25221.60,     25224.50,     25025.90,     25079.40,-81.70
,Nifty Top 15 EW,     10843.50,     10860.85,     10884.60,     10834.15,     10852.00,8.50
,Nifty100 Alpha 30,     18185.90,     18279.10,     18362.20,     18231.90,     18341.80,155.90
,Nifty100 Enh ESG,      5231.00,      5246.15,      5248.95,      5229.70,      5240.05,9.05
,Nifty200 Value 30,     15775.60,     15814.15,     15850.45,     15691.10,     15843.35,67.75
,Nifty500 EW,     14108.25,     14142.80,     14142.85,     14039.90,     14114.50,6.25
,Nifty Multi MQ 50,     41476.15,     41653.35,     41715.10,     41473.00,     41569.20,93.05
,Nifty500 Value 50,     16596.75,     16640.25,     16669.55,     16515.55,     16662.75,66.00
,Nifty Top 20 EW,      9617.10,      9645.20,      9653.35,      9607.95,      9616.85,-0.25
,Nifty CoreHousing,     15493.00,     15542.20,     15558.80,     15419.90,     15543.05,50.05
,Nifty FinSerExBnk,     32044.75,     32119.75,     32128.65,     31898.20,     32047.40,2.65
,Nifty Housing,     12078.55,     12108.55,     12115.05,     12030.95,     12110.20,31.65
,Nifty IPO,      2000.85,      2009.15,      2010.25,      1987.70,      1993.40,-7.45
,Nifty MS Fin Serv,     21245.55,     21300.00,     21300.00,     21107.90,     21208.95,-36.60
,Nifty MS Ind Cons,     18616.90,     18635.30,     18653.70,     18491.50,     18640.15,23.25
,Nifty MS IT Telcm,      9709.50,      9745.55,      9747.70,      9603.30,      9647.20,-62.30
,Nifty NonCyc Cons,     15633.25,     15702.40,     15713.35,     15590.05,     15625.05,-8.20
,Nifty Rural,     16140.20,     16191.20,     16263.10,     16148.75,     16245.15,104.95
,Nifty Shariah 25,      8316.35,      8332.65,      8332.65,      8253.80,      8275.35,-41.00
,Nifty Trans Logis,     26027.40,     26142.30,     26380.80,     26108.85,     26184.55,157.15
,Nifty50 Shariah,      4727.65,      4739.90,      4739.90,      4697.15,      4703.55,-24.10
,Nifty500 LMS Eql,     17957.35,     17994.30,     17994.70,     17894.15,     17975.10,17.75
,Nifty500 Shariah,      7101.35,      7116.80,      7116.85,      7074.10,      7088.60,-12.75
,Nifty500 Qlty50,     19073.15,     19122.85,     19136.65,     19002.30,     19066.35,-6.80
,Nifty500 LowVol50,     22904.80,     22989.40,     23102.10,     22939.30,     23075.65,170.85
,Nifty500 MQVLv50,     32059.30,     32139.25,     32210.20,     31977.00,     32187.95,128.65
,Nifty500 Flexicap,     10405.30,     10431.80,     10431.80,     10340.95,     10358.75,-46.55
,Nifty TMMQ 50,     42388.80,     42575.50,     42650.05,     42425.05,     42554.75,165.95
,Nifty FPI 150,      1609.30,      1613.50,      1613.50,      1607.00,      1611.95,2.65
,Nifty SME Emerge,     13370.20,     13381.40,     13413.10,     13318.50,     13348.85,-21.35
,Nifty Internet,      1342.40,      1344.85,      1346.25,      1330.10,      1332.00,-10.40
,Nifty Chemicals,     28880.10,     28940.90,     29049.75,     28841.25,     29009.40,129.30
,Nifty Waves,      2073.95,      2079.15,      2080.65,      2056.85,      2076.35,2.40
,Nifty InfraLog,     11557.80,     11583.00,     11583.05,     11484.35,     11563.70,5.90
