,20-Feb-2026
The Nifty witnessed an intraday movement of about 283.8 points.The closing index was 0.46 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 92643.79
, Traded Quantity (in Lakhs), 35098.33
, Number of Trades, 27170013
, Total Market Capitalisation (Rs. Crores), 46529271.10

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25454.35,     25406.55,     25663.55,     25379.75,     25571.25,116.90
,NIFTY50 EQL Wgt,     33151.30,     33113.25,     33469.05,     33061.65,     33356.05,204.75
,NIFTY100 EQL Wgt,     33761.50,     33715.90,     34100.95,     33687.50,     33989.00,227.50
,NIFTY100 LowVol30,     20555.75,     20518.85,     20724.20,     20483.70,     20671.75,116.00
,NIFTY Alpha 50,     50660.60,     50583.00,     51212.65,     50463.00,     51047.10,386.50
,NIFTY MIDCAP 150,     21813.40,     21764.55,     21981.75,     21726.95,     21918.20,104.80
,NIFTY SMLCAP 50,      8335.15,      8324.70,      8369.35,      8301.50,      8333.65,-1.50
,NIFTY SMLCAP 250,     15988.00,     15958.80,     16018.20,     15880.90,     15958.80,-29.20
,NIFTY MIDSML 400,     19651.60,     19610.35,     19755.80,     19563.00,     19702.00,50.40
,NIFTY200 QUALTY30,     20271.85,     20238.50,     20434.40,     20205.35,     20363.80,91.95
,Nifty FinSrv25 50,     30479.35,     30424.10,     30685.25,     30399.65,     30596.50,117.15
,NIFTY AlphaLowVol,     27272.65,     27248.70,     27480.15,     27175.00,     27402.40,129.75
,Nifty200Momentm30,     31291.40,     31248.95,     31663.75,     31208.10,     31588.80,297.40
,Nifty100ESGSecLdr,      4197.65,      4189.35,      4228.60,      4180.55,      4211.70,14.05
,NIFTY100 ESG,      5074.60,      5064.95,      5114.05,      5053.85,      5095.25,20.65
,NIFTY M150 QLTY50,     23299.95,     23248.05,     23487.75,     23174.75,     23405.20,105.25
,NIFTY INDIA MFG,     15525.05,     15512.00,     15680.40,     15494.10,     15631.25,106.20
,Nifty200 Alpha 30,     25389.95,     25352.55,     25702.95,     25310.85,     25621.75,231.80
,NiftyM150Momntm50,     61797.85,     61661.60,     62382.15,     61523.50,     62190.80,392.95
,Nifty50 USD,      9726.70,      9726.70,      9775.40,      9524.35,      9734.95,8.25
,Nifty IT,     32319.40,     32098.95,     32339.80,     31804.75,     32004.05,-315.35
,Nifty Next 50,     69028.75,     68913.20,     69650.00,     68862.25,     69453.65,424.90
,Nifty Bank,     60739.55,     60627.85,     61360.50,     60562.35,     61172.00,432.45
,NIFTY MIDCAP 100,     59227.65,     59087.75,     59690.50,     58989.75,     59513.95,286.30
,Nifty 500,     23297.45,     23252.75,     23467.40,     23221.15,     23395.00,97.55
,Nifty 100,     26090.70,     26042.60,     26307.40,     26017.50,     26217.30,126.60
,Nifty Midcap 50,     16844.25,     16811.35,     16964.50,     16783.85,     16912.35,68.10
,Nifty Realty,       817.85,       814.15,       824.10,       812.00,       820.70,2.85
,Nifty Infra,      9559.05,      9539.65,      9659.75,      9539.30,      9632.25,73.20
,Nifty Energy,     36088.00,     36092.00,     36670.85,     36089.35,     36581.15,493.15
,Nifty FMCG,     51483.60,     51443.85,     51969.25,     51401.45,     51772.70,289.10
,Nifty MNC,     30856.15,     30844.80,     31319.45,     30833.70,     31211.50,355.35
,Nifty Pharma,     22429.10,     22400.45,     22515.00,     22320.15,     22452.40,23.30
,Nifty PSE,     10252.90,     10241.90,     10390.30,     10237.40,     10366.90,114.00
,Nifty PSU Bank,      9505.95,      9493.25,      9691.10,      9470.50,      9665.80,159.85
,Nifty Serv Sector,     32923.70,     32828.80,     33110.15,     32780.75,     32981.05,57.35
,Nifty Auto,     27734.00,     27734.70,     27933.85,     27617.45,     27846.80,112.80
,Nifty Metal,     11842.40,     11856.35,     12029.60,     11812.25,     11989.95,147.55
,Nifty Media,      1430.75,      1428.55,      1437.75,      1415.35,      1426.80,-3.95
,NIFTY SMLCAP 100,     17020.35,     16995.55,     17087.60,     16937.50,     17002.15,-18.20
,Nifty 200,     14211.95,     14184.40,     14325.70,     14172.20,     14280.85,68.90
,Nifty Div Opps 50,      6295.90,      6283.50,      6345.05,      6271.90,      6332.10,36.20
,Nifty Commodities,      9796.30,      9794.50,      9913.80,      9780.00,      9888.45,92.15
,Nifty Consumption,     11675.85,     11659.75,     11747.60,     11630.55,     11710.70,34.85
,Nifty Fin Service,     28069.50,     28012.85,     28299.35,     27999.25,     28210.60,141.10
,Nifty50 Div Point,       277.39,       277.39,       277.39,       277.39,       277.39,0.00
,Nifty100 Liq 15,      7613.60,      7607.10,      7692.25,      7587.70,      7660.40,46.80
,Nifty CPSE,      6915.15,      6927.70,      7034.65,      6922.55,      7022.35,107.20
,Nifty GrowSect 15,     11500.20,     11480.10,     11541.75,     11423.00,     11509.55,9.35
,Nifty50 PR 2x Lev,     13822.20,     13768.40,     14047.30,     13739.95,     13947.25,125.05
,Nifty50 PR 1x Inv,       206.25,       206.65,       206.85,       204.55,       205.30,-0.95
,Nifty50 TR 2x Lev,     20728.30,     20647.60,     21065.85,     20605.00,     20915.90,187.60
,Nifty50 TR 1x Inv,       168.55,       168.90,       169.10,       167.20,       167.80,-0.75
,Nifty50 Value 20,     12989.45,     12962.45,     13091.25,     12936.45,     13058.75,69.30
,Nifty Mid Liq 15,     15397.75,     15359.00,     15499.20,     15330.55,     15384.15,-13.60
,Nifty Pvt Bank,     28760.45,     28695.80,     29029.15,     28689.35,     28908.60,148.15
,NIFTY100 Qualty30,      5588.60,      5579.70,      5640.60,      5574.05,      5612.85,24.25
,Nifty GS 8 13Yr,      2986.13,      2986.67,      2986.68,      2975.66,      2976.72,-9.41
,Nifty GS 10Yr,      2622.63,      2623.10,      2623.11,      2612.95,      2613.28,-9.35
,Nifty GS 10Yr Cln,       887.23,       887.23,       887.24,       883.72,       883.83,-3.40
,Nifty GS 4 8Yr,      3252.85,      3253.43,      3253.74,      3247.49,      3248.12,-4.73
,Nifty GS 11 15Yr,      3264.25,      3264.88,      3264.88,      3255.56,      3256.91,-7.34
,Nifty GS 15YrPlus,      3467.22,      3467.93,      3467.93,      3449.98,      3456.09,-11.13
,Nifty GS Compsite,      3062.97,      3063.53,      3063.59,      3053.09,      3054.28,-8.69
,NIFTY HEALTHCARE,     14521.20,     14494.60,     14592.70,     14466.20,     14560.75,39.55
,NIFTY CONSR DURBL,     37459.10,     37399.85,     37743.30,     37364.55,     37588.35,129.25
,NIFTY OIL AND GAS,     12036.15,     12033.75,     12120.75,     12014.95,     12092.30,56.15
,NIFTY500 MULTICAP,     16042.40,     16011.25,     16140.95,     15980.05,     16093.65,51.25
,NIFTY LARGEMID250,     16490.65,     16456.95,     16615.90,     16437.50,     16570.25,79.60
,NIFTY MID SELECT,     13442.50,     13407.55,     13526.00,     13382.85,     13476.00,33.50
,NIFTY TOTAL MKT,     13065.40,     13040.70,     13157.90,     13020.40,     13117.40,52.00
,NIFTY MICROCAP250,     21712.35,     21686.85,     21742.90,     21537.90,     21679.05,-33.30
,NIFTY IND DIGITAL,      8308.35,      8270.25,      8328.40,      8237.30,      8270.80,-37.55
,Nifty Tata 25 Cap,     14938.75,     14938.05,     15113.65,     14901.05,     15061.90,123.15
,Nifty MidSml Hlth,     42660.90,     42571.05,     42790.45,     42364.00,     42563.40,-97.50
,Nifty Multi Mfg,     15710.05,     15694.55,     15840.00,     15657.70,     15792.60,82.55
,Nifty Multi Infra,     14185.60,     14154.20,     14313.45,     14145.10,     14275.70,90.10
,BHARATBOND-APR30,      1572.91,      1573.22,      1573.22,      1572.95,      1572.95,0.04
,BHARATBOND-APR31,      1429.59,      1429.86,      1430.19,      1429.86,      1430.19,0.60
,BHARATBOND-APR32,      1300.25,      1300.50,      1301.27,      1300.50,      1301.27,1.02
,BHARATBOND-APR33,      1262.70,      1262.95,      1262.95,      1262.94,      1262.94,0.24
,Nifty Ind Defence,      8036.30,      8021.05,      8205.60,      7999.45,      8099.45,63.15
,Nifty Ind Tourism,      7925.70,      7908.25,      8003.10,      7889.25,      7965.30,39.60
,Nifty Capital Mkt,      4661.85,      4665.75,      4706.85,      4659.15,      4671.60,9.75
,Nifty500Momentm50,     52174.65,     52115.05,     52713.80,     52025.00,     52568.65,394.00
,NiftyMS400 MQ 100,     46799.70,     46707.30,     47138.90,     46616.40,     47008.60,208.90
,NiftySml250MQ 100,     42093.60,     42011.35,     42226.00,     41830.85,     42084.20,-9.40
,Nifty Top 10 EW,      9422.20,      9390.00,      9499.70,      9384.10,      9464.15,41.95
