,12-Feb-2026
The Nifty witnessed an intraday movement of about 154.3 points.The closing index was 0.57 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 119233.39
, Traded Quantity (in Lakhs), 43449.12
, Number of Trades, 34543982
, Total Market Capitalisation (Rs. Crores), 47073345.69

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25953.85,     25906.70,     25906.70,     25752.40,     25807.20,-146.65
,NIFTY50 EQL Wgt,     33761.95,     33703.35,     33706.40,     33511.80,     33616.80,-145.15
,NIFTY100 EQL Wgt,     34342.85,     34310.65,     34311.60,     34082.95,     34204.80,-138.05
,NIFTY100 LowVol30,     20870.35,     20848.65,     20851.90,     20714.25,     20758.70,-111.65
,NIFTY Alpha 50,     51015.15,     51014.90,     51397.70,     50757.05,     51351.65,336.50
,NIFTY MIDCAP 150,     22364.40,     22350.40,     22351.55,     22160.60,     22252.40,-112.00
,NIFTY SMLCAP 50,      8517.00,      8505.00,      8505.00,      8435.60,      8478.10,-38.90
,NIFTY SMLCAP 250,     16369.90,     16362.55,     16363.60,     16201.85,     16250.15,-119.75
,NIFTY MIDSML 400,     20138.85,     20127.50,     20128.20,     19947.70,     20022.35,-116.50
,NIFTY200 QUALTY30,     20896.10,     20841.95,     20846.00,     20564.70,     20612.20,-283.90
,Nifty FinSrv25 50,     30845.05,     30826.65,     30998.05,     30776.80,     30967.60,122.55
,NIFTY AlphaLowVol,     27228.90,     27257.95,     27371.50,     27172.45,     27355.90,127.00
,Nifty200Momentm30,     31655.25,     31651.60,     31908.55,     31529.20,     31892.30,237.05
,Nifty100ESGSecLdr,      4315.90,      4305.10,      4305.25,      4271.50,      4281.20,-34.70
,NIFTY100 ESG,      5199.30,      5185.10,      5185.65,      5146.10,      5158.95,-40.35
,NIFTY M150 QLTY50,     23968.15,     23952.70,     23954.30,     23635.85,     23702.85,-265.30
,NIFTY INDIA MFG,     15808.70,     15816.55,     15816.60,     15713.35,     15781.80,-26.90
,Nifty200 Alpha 30,     25665.70,     25656.45,     25858.05,     25548.30,     25841.75,176.05
,NiftyM150Momntm50,     63242.95,     63260.55,     63318.45,     62842.40,     63276.75,33.80
,Nifty50 USD,      9914.45,      9914.45,      9965.05,      9827.65,      9867.55,-46.90
,Nifty IT,     35095.15,     34439.00,     34488.80,     33058.20,     33160.20,-1934.95
,Nifty Next 50,     70216.55,     70221.80,     70223.65,     69605.70,     69916.10,-300.45
,Nifty Bank,     60745.35,     60786.15,     60864.40,     60597.65,     60739.75,-5.60
,NIFTY MIDCAP 100,     60754.55,     60695.80,     60699.55,     60194.10,     60470.85,-283.70
,Nifty 500,     23783.05,     23753.80,     23753.80,     23589.05,     23651.55,-131.50
,Nifty 100,     26592.30,     26552.25,     26552.25,     26381.90,     26448.05,-144.25
,Nifty Midcap 50,     17330.05,     17323.30,     17325.45,     17184.70,     17251.50,-78.55
,Nifty Realty,       854.75,       852.85,       853.20,       839.45,       842.35,-12.40
,Nifty Infra,      9682.10,      9696.35,      9696.35,      9631.30,      9663.30,-18.80
,Nifty Energy,     36657.25,     36693.85,     36767.35,     36276.50,     36452.65,-204.60
,Nifty FMCG,     52152.10,     52212.70,     52221.75,     51571.50,     51885.75,-266.35
,Nifty MNC,     31495.25,     31566.55,     31571.05,     31302.95,     31422.35,-72.90
,Nifty Pharma,     22434.20,     22486.10,     22486.10,     22248.65,     22386.30,-47.90
,Nifty PSE,     10385.85,     10400.00,     10435.85,     10285.60,     10348.50,-37.35
,Nifty PSU Bank,      9250.20,      9246.90,      9294.60,      9186.55,      9229.45,-20.75
,Nifty Serv Sector,     33636.50,     33509.85,     33515.80,     33355.35,     33409.40,-227.10
,Nifty Auto,     28538.70,     28607.15,     28615.05,     28360.10,     28504.05,-34.65
,Nifty Metal,     12276.55,     12257.30,     12325.10,     12206.45,     12279.20,2.65
,Nifty Media,      1493.60,      1489.40,      1492.65,      1469.40,      1474.05,-19.55
,NIFTY SMLCAP 100,     17455.00,     17433.15,     17435.00,     17275.20,     17344.10,-110.90
,Nifty 200,     14502.15,     14481.75,     14481.75,     14385.60,     14425.50,-76.65
,Nifty Div Opps 50,      6456.45,      6428.65,      6431.15,      6341.25,      6359.80,-96.65
,Nifty Commodities,     10061.45,     10063.45,     10069.30,      9968.95,     10019.90,-41.55
,Nifty Consumption,     12012.40,     12017.85,     12020.40,     11942.35,     11976.50,-35.90
,Nifty Fin Service,     28276.95,     28263.80,     28413.85,     28231.95,     28385.20,108.25
,Nifty50 Div Point,       274.43,       274.43,       274.43,       274.43,       274.43,0.00
,Nifty100 Liq 15,      7736.55,      7733.10,      7774.60,      7709.60,      7752.25,15.70
,Nifty CPSE,      6950.75,      6962.15,      7002.00,      6916.45,      6959.30,8.55
,Nifty GrowSect 15,     12077.75,     12023.30,     12025.65,     11765.20,     11788.90,-288.85
,Nifty50 PR 2x Lev,     14392.55,     14338.40,     14338.40,     14167.25,     14228.05,-164.50
,Nifty50 PR 1x Inv,       202.15,       202.55,       203.75,       202.55,       203.30,1.15
,Nifty50 TR 2x Lev,     21578.75,     21497.50,     21497.50,     21240.95,     21332.05,-246.70
,Nifty50 TR 1x Inv,       165.25,       165.55,       166.55,       165.55,       166.20,0.95
,Nifty50 Value 20,     13295.35,     13220.95,     13235.85,     13109.25,     13131.00,-164.35
,Nifty Mid Liq 15,     16064.30,     16048.40,     16049.10,     15895.65,     15929.50,-134.80
,Nifty Pvt Bank,     29016.20,     29037.95,     29088.25,     28940.20,     28987.05,-29.15
,NIFTY100 Qualty30,      5749.65,      5734.55,      5735.20,      5669.35,      5682.75,-66.90
,Nifty GS 8 13Yr,      2973.07,      2973.61,      2975.08,      2970.16,      2974.72,1.65
,Nifty GS 10Yr,      2613.31,      2613.78,      2615.77,      2610.19,      2615.12,1.81
,Nifty GS 10Yr Cln,       885.30,       885.30,       885.99,       884.05,       885.76,0.46
,Nifty GS 4 8Yr,      3238.36,      3238.94,      3241.42,      3237.59,      3241.42,3.06
,Nifty GS 11 15Yr,      3242.36,      3242.98,      3246.74,      3238.53,      3246.51,4.15
,Nifty GS 15YrPlus,      3449.64,      3450.34,      3454.42,      3445.42,      3453.15,3.51
,Nifty GS Compsite,      3048.57,      3049.13,      3051.05,      3046.09,      3050.81,2.24
,NIFTY HEALTHCARE,     14506.70,     14543.75,     14543.75,     14401.30,     14507.05,0.35
