symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-10-07,876.70,872.10,0.0053,0.0192,0.0192,0.3668
ADANIPORTS,2020-10-07,360.65,362.90,-0.0062,0.0257,0.0256,0.4891
BEL,2020-10-07,94.15,95.75,-0.0169,0.0302,0.0301,0.5751
BOSCHLTD,2020-10-07,13222.35,13291.90,-0.0052,0.0262,0.0262,0.5006
CUMMINSIND,2020-10-07,442.80,451.60,-0.0197,0.0204,0.0204,0.3897
DIXON,2020-10-07,8715.70,8720.15,-0.0005,0.0297,0.0297,0.5674
DLF,2020-10-07,158.70,162.90,-0.0261,0.0344,0.0344,0.6572
DMART,2020-10-07,2066.05,2082.85,-0.0081,0.0232,0.0232,0.4432
HAL,2020-10-07,809.55,821.40,-0.0145,0.0303,0.0303,0.5789
HINDALCO,2020-10-07,172.85,176.90,-0.0232,0.0335,0.0334,0.6381
INDHOTEL,2020-10-07,99.80,101.00,-0.0120,0.0278,0.0278,0.5311
INDIGO,2020-10-07,1337.75,1330.55,0.0054,0.0289,0.0288,0.5502
LT,2020-10-07,887.90,892.60,-0.0053,0.0225,0.0225,0.4299
MANAPPURAM,2020-10-07,165.80,168.35,-0.0153,0.0389,0.0388,0.7413
MARUTI,2020-10-07,7046.95,6892.35,0.0222,0.0269,0.0269,0.5139
PGEL,2020-10-07,101.75,97.25,0.0452,0.0432,0.0432,0.8253
SBIN,2020-10-07,190.70,191.60,-0.0047,0.0282,0.0281,0.5368
SUZLON,2020-10-07,2.97,3.02,-0.0167,0.0437,0.0436,0.8330
TRENT,2020-10-07,675.40,678.65,-0.0048,0.0316,0.0315,0.6018
