symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-10-30,893.90,886.75,0.0080,0.0193,0.0193,0.3687
ADANIPORTS,2020-10-30,359.85,342.70,0.0488,0.0250,0.0252,0.4814
BEL,2020-10-30,87.00,86.65,0.0040,0.0294,0.0293,0.5598
BOSCHLTD,2020-10-30,11610.20,11776.75,-0.0142,0.0256,0.0256,0.4891
CUMMINSIND,2020-10-30,434.10,441.65,-0.0172,0.0204,0.0203,0.3878
DIXON,2020-10-30,9299.80,9048.55,0.0274,0.0297,0.0297,0.5674
DLF,2020-10-30,158.30,153.10,0.0334,0.0337,0.0337,0.6438
DMART,2020-10-30,2239.95,2267.05,-0.0120,0.0230,0.0229,0.4375
HAL,2020-10-30,687.15,695.20,-0.0116,0.0296,0.0295,0.5636
HINDALCO,2020-10-30,170.65,167.90,0.0162,0.0327,0.0326,0.6228
INDHOTEL,2020-10-30,95.40,96.90,-0.0156,0.0271,0.0271,0.5177
INDIGO,2020-10-30,1309.45,1330.90,-0.0162,0.0282,0.0281,0.5368
LT,2020-10-30,929.50,934.50,-0.0054,0.0224,0.0223,0.4260
MANAPPURAM,2020-10-30,155.40,157.10,-0.0109,0.0377,0.0376,0.7183
MARUTI,2020-10-30,6964.85,7117.60,-0.0217,0.0261,0.0261,0.4986
PGEL,2020-10-30,105.50,106.25,-0.0071,0.0432,0.0431,0.8234
SBIN,2020-10-30,189.25,188.70,0.0029,0.0276,0.0275,0.5254
SUZLON,2020-10-30,3.66,3.82,-0.0428,0.0437,0.0436,0.8330
TRENT,2020-10-30,659.55,671.65,-0.0182,0.0311,0.0310,0.5923
