symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-10-05,870.70,861.00,0.0112,0.0193,0.0193,0.3687
ADANIPORTS,2020-10-05,350.35,353.30,-0.0084,0.0257,0.0256,0.4891
BEL,2020-10-05,96.20,96.10,0.0010,0.0303,0.0303,0.5789
BOSCHLTD,2020-10-05,13399.60,13549.40,-0.0111,0.0264,0.0263,0.5025
CUMMINSIND,2020-10-05,458.85,447.90,0.0242,0.0204,0.0204,0.3897
DIXON,2020-10-05,8841.40,8850.80,-0.0011,0.0299,0.0298,0.5693
DLF,2020-10-05,159.25,155.90,0.0213,0.0345,0.0345,0.6591
DMART,2020-10-05,2110.45,2184.70,-0.0346,0.0232,0.0233,0.4451
HAL,2020-10-05,820.70,799.30,0.0264,0.0304,0.0304,0.5808
HINDALCO,2020-10-05,179.05,174.10,0.0280,0.0336,0.0335,0.6400
INDHOTEL,2020-10-05,101.20,97.00,0.0424,0.0278,0.0279,0.5330
INDIGO,2020-10-05,1297.40,1269.40,0.0218,0.0289,0.0289,0.5521
LT,2020-10-05,896.95,902.80,-0.0065,0.0227,0.0226,0.4318
MANAPPURAM,2020-10-05,166.85,166.45,0.0024,0.0390,0.0390,0.7451
MARUTI,2020-10-05,6818.75,6796.25,0.0033,0.0271,0.0270,0.5158
PGEL,2020-10-05,93.15,88.90,0.0467,0.0432,0.0432,0.8253
SBIN,2020-10-05,188.75,190.30,-0.0082,0.0283,0.0282,0.5388
SUZLON,2020-10-05,3.05,2.91,0.0470,0.0438,0.0438,0.8368
TRENT,2020-10-05,669.40,673.35,-0.0059,0.0317,0.0316,0.6037
