symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-10-26,889.00,917.90,-0.0320,0.0189,0.0190,0.3630
ADANIPORTS,2020-10-26,363.70,364.35,-0.0018,0.0251,0.0250,0.4776
BEL,2020-10-26,89.95,92.60,-0.0290,0.0295,0.0295,0.5636
BOSCHLTD,2020-10-26,11841.15,12212.65,-0.0309,0.0258,0.0258,0.4929
CUMMINSIND,2020-10-26,451.20,460.10,-0.0195,0.0204,0.0204,0.3897
DIXON,2020-10-26,9522.10,9808.85,-0.0297,0.0298,0.0298,0.5693
DLF,2020-10-26,166.20,171.30,-0.0302,0.0337,0.0337,0.6438
DMART,2020-10-26,2144.20,2116.30,0.0131,0.0231,0.0230,0.4394
HAL,2020-10-26,701.70,717.95,-0.0229,0.0298,0.0298,0.5693
HINDALCO,2020-10-26,172.40,182.25,-0.0556,0.0327,0.0328,0.6266
INDHOTEL,2020-10-26,97.60,100.55,-0.0298,0.0273,0.0273,0.5216
INDIGO,2020-10-26,1351.95,1372.40,-0.0150,0.0283,0.0282,0.5388
LT,2020-10-26,951.75,941.25,0.0111,0.0222,0.0221,0.4222
MANAPPURAM,2020-10-26,157.25,165.25,-0.0496,0.0379,0.0379,0.7241
MARUTI,2020-10-26,7054.80,7103.40,-0.0069,0.0264,0.0263,0.5025
PGEL,2020-10-26,110.70,105.70,0.0462,0.0434,0.0434,0.8292
SBIN,2020-10-26,196.70,202.80,-0.0305,0.0277,0.0278,0.5311
SUZLON,2020-10-26,3.72,3.51,0.0581,0.0434,0.0435,0.8311
TRENT,2020-10-26,635.55,636.15,-0.0009,0.0309,0.0309,0.5903
