symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-01-19,69654,28638,41.11
ADANIPORTS,EQ,2017-01-19,2290542,813303,35.51
BEL,EQ,2017-01-19,414031,170597,41.20
BOSCHLTD,EQ,2017-01-19,6799,3285,48.32
CUMMINSIND,EQ,2017-01-19,101029,49778,49.27
DLF,EQ,2017-01-19,5034258,450344,8.95
HINDALCO,EQ,2017-01-19,8384318,2596370,30.97
INDHOTEL,EQ,2017-01-19,769691,445945,57.94
INDIGO,EQ,2017-01-19,394108,198861,50.46
LT,EQ,2017-01-19,679943,359312,52.84
MANAPPURAM,EQ,2017-01-19,2732579,1326786,48.55
MARUTI,EQ,2017-01-19,239027,95921,40.13
PGEL,EQ,2017-01-19,29186,13149,45.05
SBIN,EQ,2017-01-19,13029151,4631679,35.55
SBIN,N2,2017-01-19,14,14,100.00
SBIN,N5,2017-01-19,58,57,98.28
SBIN,N6,2017-01-19,5,5,100.00
SUZLON,EQ,2017-01-19,77731952,24370181,31.35
TRENT,EQ,2017-01-19,83411,47663,57.14
