symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-01-05,35700,25646,71.84
ADANIPORTS,EQ,2017-01-05,5997054,2750478,45.86
BEL,EQ,2017-01-05,222082,67556,30.42
BOSCHLTD,EQ,2017-01-05,15126,6370,42.11
CUMMINSIND,EQ,2017-01-05,101255,55741,55.05
DLF,EQ,2017-01-05,10194043,839938,8.24
HINDALCO,EQ,2017-01-05,9921362,3646670,36.76
INDHOTEL,EQ,2017-01-05,1579684,1407359,89.09
INDIGO,EQ,2017-01-05,92775,48007,51.75
LT,EQ,2017-01-05,1854332,1321116,71.24
MANAPPURAM,EQ,2017-01-05,1943735,619801,31.89
MANAPPURAM,N5,2017-01-05,20,20,100.00
MARUTI,EQ,2017-01-05,744210,338220,45.45
PGEL,EQ,2017-01-05,22575,11762,52.10
SBIN,EQ,2017-01-05,11970913,4511456,37.69
SBIN,N2,2017-01-05,23,20,86.96
SBIN,N5,2017-01-05,306,305,99.67
SUZLON,EQ,2017-01-05,14706826,6222512,42.31
TRENT,EQ,2017-01-05,31333,19381,61.85
