,29-Jun-2018
The Nifty witnessed an intraday movement of about 110.7 points.The closing index was 1.18 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 29376.44
, Traded Quantity (in Lakhs), 13723.71
, Number of Trades, 11044526
, Total Market Capitalisation (Rs. Crores), 14329071.96

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10589.10,     10612.85,     10723.05,     10612.35,     10714.30,125.2
,NIFTY50 EQL Wgt,     12183.35,     12218.05,     12356.75,     12216.80,     12349.25,165.9
,NIFTY100 EQL Wgt,     13158.35,     13217.15,     13402.00,     13216.45,     13390.40,232.05
,NIFTY100 LowVol30,      8337.70,      8361.90,      8441.90,      8354.70,      8433.75,96.05
,NIFTY Alpha 50,     12556.00,     12667.60,     12909.25,     12667.05,     12897.05,341.05
,Nifty IT,     13873.80,     13959.15,     14020.75,     13858.70,     13989.50,115.7
,Nifty Next 50,     27771.35,     27921.70,     28334.25,     27915.15,     28291.70,520.35
,Nifty Bank,     26324.60,     26312.70,     26465.00,     26291.35,     26364.20,39.6
,NIFTY MIDCAP 100,     17844.65,     17937.10,     18196.95,     17936.35,     18181.30,336.65
,Nifty 500,      9036.95,      9065.90,      9167.50,      9065.55,      9162.45,125.5
,Nifty 100,     10855.00,     10884.15,     11000.20,     10883.65,     10993.45,138.45
,Nifty Midcap 50,      4754.40,      4779.00,      4856.10,      4778.00,      4850.70,96.3
,Nifty Realty,       265.10,       267.60,       272.70,       267.50,       271.55,6.45
,Nifty Infra,      3051.85,      3057.65,      3130.90,      3054.55,      3125.70,73.85
,Nifty Energy,     12999.15,     13051.75,     13364.70,     13051.75,     13333.35,334.2
,Nifty FMCG,     28411.85,     28517.45,     29016.90,     28473.60,     28966.00,554.15
,Nifty MNC,     14054.75,     14068.40,     14287.60,     14067.95,     14271.70,216.95
,Nifty Pharma,      9149.40,      9172.80,      9218.60,      9083.50,      9173.15,23.75
,Nifty PSE,      3436.95,      3450.90,      3538.15,      3450.90,      3527.45,90.5
,Nifty PSU Bank,      2754.45,      2771.25,      2828.35,      2770.65,      2791.50,37.05
,Nifty Serv Sector,     14489.90,     14518.90,     14611.65,     14513.10,     14596.95,107.05
,India VIX,13.9475,13.9475,13.9475,12.6325,12.9375,-1.0100
,Nifty Auto,     10632.60,     10660.95,     10725.60,     10648.75,     10709.05,76.45
,Nifty Metal,      3346.50,      3353.05,      3448.15,      3352.75,      3440.15,93.65
,Nifty Media,      2995.25,      3014.85,      3037.20,      2993.10,      3025.70,30.45
,NIFTY SMLCAP 100,      7011.75,      7071.10,      7185.45,      7070.80,      7177.75,166
,Nifty 200,      5637.20,      5654.00,      5716.65,      5653.75,      5713.20,76
,Nifty Div Opps 50,      2558.90,      2568.10,      2602.35,      2568.05,      2600.00,41.1
,Nifty Commodities,      3431.05,      3444.05,      3510.30,      3443.90,      3506.60,75.55
,Nifty Consumption,      4969.05,      4976.00,      5034.60,      4975.60,      5031.45,62.4
,Nifty Fin Service,     10949.00,     10960.55,     11031.00,     10953.70,     11007.05,58.05
,Nifty50 Div Point,        47.29,        47.29,        47.29,        47.29,        47.29,0
,Nifty100 Liq 15,      4023.20,      4035.35,      4094.40,      4035.20,      4084.50,61.3
,Nifty CPSE,      2147.35,      2158.75,      2229.50,      2158.75,      2221.90,74.55
,Nifty GrowSect 15,      6724.30,      6738.10,      6788.80,      6736.25,      6783.60,59.3
,Nifty50 PR 2x Lev,      4502.75,      4522.15,      4614.95,      4522.15,      4608.45,105.7
,Nifty50 PR 1x Inv,       415.80,       414.95,       414.95,       410.65,       410.95,-4.85
,Nifty50 TR 2x Lev,      5635.85,      5660.10,      5776.25,      5660.10,      5768.10,132.25
,Nifty50 TR 1x Inv,       371.65,       370.85,       370.85,       367.05,       367.30,-4.35
,Nifty50 Value 20,      4735.20,      4753.00,      4820.50,      4753.00,      4815.35,80.15
,Nifty Mid Liq 15,      3881.00,      3894.10,      3968.10,      3892.80,      3963.35,82.35
,Nifty Pvt Bank,     14911.05,     14906.90,     15018.40,     14885.05,     14961.75,50.7
,Nifty Quality 30,      2594.30,      2602.15,      2626.50,      2601.70,      2624.30,30
,Nifty GS 8 13Yr,      1688.75,      1689.10,      1692.15,      1689.10,      1690.05,1.3
,Nifty GS 10Yr,      1583.83,      1584.15,      1591.39,      1584.15,      1587.37,3.54
,Nifty GS 10Yr Cln,       888.08,       888.08,       892.29,       888.08,       889.95,1.87
,Nifty GS 4 8Yr,      1797.12,      1797.49,      1801.63,      1797.49,      1799.45,2.33
,Nifty GS 11 15Yr,      1753.25,      1753.62,      1758.81,      1753.62,      1755.83,2.58
,Nifty GS 15YrPlus,      1874.47,      1874.88,      1877.76,      1874.88,      1876.99,2.52
,Nifty GS Compsite,      1733.36,      1733.72,      1737.41,      1733.72,      1735.29,1.93

,ADVANCES,1348
,DECLINES,459
,UNCHANGED,74

,Total securities that have hit their price bands today,248

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,HDFCBANK,EQ,      2130.85,      2108.45,-1.05,1033.38
,CEREBRAINT,BE,        55.85,                 13181697.70,233438
,CES1RPG,MF,         9.04,                    47790.00,5500
,CESC,EQ,       912.05,                344855533.65,380295
,CGCL,EQ,        78.75,                  2283151.70,28798
,CGPOWER,EQ,        55.95,                569761132.85,10243783
,CHAMBLFERT,EQ,       154.65,                 21747043.50,139643
,CHEMFAB,BE,       171.60,                   461945.90,2750
,CHENNPETRO,EQ,       304.05,                142791416.85,477502
,CHOLAFIN,EQ,      1512.60,                628442022.55,414817
,CHROMATIC,EQ,         1.20,                   203056.25,169160
,CIGNITITEC,EQ,       344.70,                 18085899.80,52687
,CIMMCO,EQ,        66.10,                   487097.20,7398
,CINELINE,EQ,        61.15,                  5620804.65,91185
,CINEVISTA,EQ,         6.45,                    41265.20,6505
,CLEDUCATE,EQ,       141.90,                   365445.25,2571
,CLNINDIA,EQ,       399.15,                  4457409.10,11100
,CMICABLES,EQ,       230.95,                  9231963.20,39677
,CMMIPL,SM,        35.50,                   417450.00,12000
,CNOVAPETRO,EQ,        26.25,                    66728.95,2563
,COCHINSHIP,EQ,       441.05,                 32079560.70,72670
,COFFEEDAY,EQ,       270.40,                 43405464.50,161432
,COMPINFO,EQ,        33.75,                  7316759.90,217249
,COMPUSOFT,EQ,        11.40,                   406488.05,35827
,CONSOFINVT,EQ,        57.00,                    79100.50,1390
,CONTROLPR,EQ,       395.50,                 58785628.05,157334
,CORALFINAC,EQ,        21.75,                   826368.85,38613
,CORDSCABLE,EQ,        58.15,                 12661424.40,215742
,COROMANDEL,EQ,       393.60,                 53525298.45,137024
,CORPBANK,EQ,        25.95,                  5232798.70,200892
,COSMOFILMS,EQ,       229.15,                  1976354.80,8637
,COUNCODOS,EQ,         2.30,                     6532.00,2840
,COX&KINGS,EQ,       209.45,                 12697479.40,60944
,CPSEETF,EQ,        25.69,                 10193164.24,400962
,CREATIVEYE,EQ,         3.35,                     1675.00,500
,CREST,EQ,       170.75,                  2778482.20,16297
,CRISIL,EQ,      1799.60,                  2776419.75,1553
,CROMPTON,EQ,       226.20,                 90675107.05,400902
,CTE,EQ,        53.20,                   103150.50,1946
,CUB,EQ,       184.70,                113267317.65,613871
,CUBEXTUB,BE,        14.70,                     7718.20,520
,CUPID,EQ,       240.70,                  5953296.10,24626
,CYBERMEDIA,EQ,         8.10,                     4050.00,500
,CYBERTECH,EQ,        45.55,                  1449837.50,31846
,CYIENT,EQ,       766.50,                255390168.75,336062
,DAAWAT,EQ,        60.15,                 29111946.75,488502
,DALMIABHA,EQ,      2280.05,                323144896.90,141367
,DALMIASUG,EQ,        54.15,                  1645289.95,30380
,DAMODARIND,EQ,       110.05,                   223920.95,2049
,DATAMATICS,EQ,       104.20,                  5721803.05,55713
,DBCORP,EQ,       257.60,                 31139606.15,119502
,DBL,EQ,       664.05,                565908046.60,846886
,DBREALTY,EQ,        41.90,                 13815466.20,336582
,DCAL,EQ,       261.70,                 40836374.85,154834
,DCBBANK,EQ,       164.55,                213721382.90,1298695
,DCM,EQ,        90.15,                  1426023.85,15908
,DCMFINSERV,EQ,         2.25,                     4776.00,2165
,DCMSHRIRAM,EQ,       296.15,                 65280867.70,222804
,DCW,EQ,        25.05,                 19653817.65,792101
,DECCANCE,EQ,       410.60,                   236999.30,579
,DEEPAKFERT,EQ,       267.75,                 31619479.50,118824
,DEEPAKNTR,EQ,       243.85,                 41923429.00,171599
,DEEPIND,EQ,        84.85,                  3538565.70,41599
,DELTACORP,EQ,       217.05,                335958811.25,1553120
,DELTAMAGNT,EQ,        53.70,                      161.05,3
,DEN,EQ,        80.75,                  9023084.35,110385
,DENABANK,EQ,        15.00,                 15215894.80,1004832
,DENORA,EQ,       274.45,                  1261447.10,4644
,DFMFOODS,EQ,      1228.45,                  3275934.25,2690
,DHAMPURSUG,EQ,        81.45,                 33360092.95,411511
,DHANBANK,EQ,        18.40,                  2796288.50,154087
,DHANUKA,EQ,       555.80,                 10155673.00,18043
,DHARSUGAR,BE,        13.15,                    58265.70,4669
,DHFL,EQ,       637.55,               5422381835.85,8468463
,DHFL,NP,      1063.70,                   771328.95,725
,DHFL,NL,      1055.12,                     6330.69,6
,DHFL,Y1,      1000.00,                    60000.00,60
,DHFL,NC,      1080.50,                    76892.00,71
,DHFL,N8,      1063.33,                   156655.15,148
,DHFL,NA,      1052.25,                    34724.25,33
,DHFL,N6,      1001.66,                   108566.60,108
,DHFL,NX,       986.80,                   547209.75,555
,DHFL,NQ,       986.05,                   345735.75,350
,DHFL,NY,       980.00,                    87220.00,89
,DHFL,NS,       990.30,                   198036.80,200
,DHFL,NN,      1050.00,                    39880.00,38
,DHUNINV,EQ,       304.45,                    29475.50,97
,DIAMONDYD,EQ,      1133.45,                  3190076.95,2795
,DIAPOWER,BE,         2.55,                    89892.45,35413
,DICIND,EQ,       400.35,                   270242.05,679
,DIGJAMLTD,EQ,         6.60,                   406205.40,63859
,DISHTV,EQ,        71.80,                382656572.20,5348981
,DIVISLAB,EQ,      1038.60,                384731345.85,374782
,DIXON,EQ,      2930.05,                 20846325.55,7158
,DLINKINDIA,BE,        85.10,                   712456.65,8365
,DNAMEDIA,EQ,         7.80,                   133524.35,17039
,DOLLAR,EQ,       337.40,                  7172647.85,21269
,DOLPHINOFF,EQ,        64.20,                  3627523.75,56505
,DONEAR,EQ,        38.50,                  6233105.30,164896
,DPABHUSHAN,SM,        50.85,                  1062200.00,20000
,DPL,EQ,       116.40,                   842007.35,7228
,DPSCLTD,EQ,        22.55,                  1800231.20,75352
,DPWIRES,SM,        80.00,                   509520.00,6400
,DQE,BE,         9.25,                   104019.25,11394
,DREDGECORP,EQ,       506.90,                179709123.00,355616
,DSSL,EQ,        32.55,                    69637.40,2112
,DTIL,EQ,       294.65,                  1114501.85,3781
,DUCON,EQ,        20.00,                  1152621.30,57341
,DWARKESH,EQ,        16.45,                 30530292.35,1848127
,DYNAMATECH,EQ,      1633.65,                   286090.25,174
,DYNPRO,EQ,       146.70,                  2260841.90,15244
,E2E,SM,        69.00,                   138000.00,2000
,EASTSILK,EQ,         3.00,                    75086.30,26083
,EASUNREYRL,BE,        12.50,                    17172.40,1360
,EBANK,EQ,      2501.00,                     4951.00,2
,ECEIND,EQ,       290.55,                    36976.25,127
,ECLERX,EQ,      1300.10,                 29408250.40,22698
,ECLFINANCE,NB,      1013.32,                    35466.25,35
,ECLFINANCE,N5,      1050.14,                    90340.66,86
,EDELWEISS,EQ,       294.50,                800103442.05,2769109
,EDL,EQ,        17.35,                    91363.15,5303
,EDUCOMP,BZ,         3.05,                    79538.15,25681
,EHFLNCD,N1,      1090.00,                    59950.00,55
,EHFLNCD,N6,      1122.50,                    30252.50,27
,EIDPARRY,EQ,       240.85,                173816856.80,741609
,EIFFL,SM,       143.65,                  2290800.00,16000
,EIHAHOTELS,EQ,       427.40,                  2934278.20,6867
,EIHOTEL,EQ,       169.80,                 47426023.90,289928
,EIMCOELECO,EQ,       365.00,                     4348.60,12
,EKC,EQ,        34.80,                 11968512.95,346056
,ELAND,EQ,         8.00,                   235498.55,29027
,ELECON,EQ,        57.60,                  7697628.95,133283
,ELECTCAST,EQ,        21.35,                  2285616.75,105968
,ELECTHERM,EQ,       135.85,                   322127.10,2380
,ELECTROSL,BE,         1.80,                    12245.40,6803
,ELGIEQUIP,EQ,       269.05,                 11783593.95,44053
,ELGIRUBCO,EQ,        33.10,                   701722.90,21053
,EMAMIINFRA,EQ,       184.95,                 14750133.45,79132
,EMCO,BE,         6.05,                   302101.45,48616
,EMKAY,EQ,       116.10,                  9258026.35,79014
,EMMBI,EQ,       136.85,                  1862686.70,13627
,EMOFSR1RDP,MF,         8.13,                     4065.00,500
,EMOFSR1RGG,MF,         8.76,                   180739.70,20980
,ENDURANCE,EQ,      1249.20,                 41355896.00,33401
,ENERGYDEV,EQ,        15.00,                   579996.10,38172
,ENGINERSIN,EQ,       124.20,                130078545.10,1056021
,ENIL,EQ,       701.05,                  1102116.20,1588
,EON,EQ,        52.60,                   877103.25,16807
,EQ30,EQ,       274.96,                   139592.03,508
,EQUITAS,EQ,       135.85,                161880973.45,1191459
,ERFLNCDI,N6,       992.61,                   170496.40,173
,ERIS,EQ,       685.05,                107030625.50,156069
,EROSMEDIA,EQ,       117.95,                 46869323.85,395885
,ESABINDIA,EQ,       637.05,                   527567.75,837
,ESCORTS,EQ,       871.65,               1074134821.95,1249909
,ESSARSHPNG,EQ,        16.90,                   326263.45,19314
,ESSDEE,BE,        27.55,                  1522216.85,54184
,ESSELPACK,EQ,       118.35,                  9351830.20,78150
,ESTER,EQ,        45.30,                  1637281.65,36004
,EUROCERA,BE,         2.85,                    19097.85,6701
,EUROTEXIND,EQ,        24.65,                    17333.20,674
,EVEREADY,EQ,       224.95,                 21674751.65,95437
,EVERESTIND,EQ,       404.05,                 14557412.00,36470
,EXCEL,EQ,         7.20,                   262189.85,35739
,EXCELCROP,EQ,      3097.45,                  7762664.75,2492
,EXCELINDUS,EQ,      1259.10,                 12112472.30,9548
,EXIDEIND,EQ,       258.30,                427940401.65,1688686
,FACT,EQ,        44.40,                  1788937.95,40109
,FAIRCHEM,EQ,       368.00,                   662641.75,1799
,FCL,EQ,        54.05,                 24189039.80,447904
,FCONSUMER,EQ,        50.00,                323595911.20,6495476
,FCSSOFT,BE,          .25,                    67002.65,294803
,FDC,EQ,       225.95,                  8143820.70,36438
,FEDDERELEC,EQ,        29.65,                 69063920.95,2366454
,FEDERALBNK,EQ,        81.85,                711951567.60,8810557
,FEL,EQ,        37.05,                 14134813.65,382570
,FELDVR,EQ,        36.60,                   318768.75,8699
,FIEMIND,EQ,       801.70,                  4209167.25,5274
,FILATEX,EQ,        44.15,                 43543866.30,972285
,FINCABLES,EQ,       581.45,                 28373470.00,48987
,FINPIPE,EQ,       577.85,                145154713.25,256743
,FLEXITUFF,EQ,        33.70,                   187195.45,5654
,FLFL,EQ,       428.80,                 15989574.40,38297
,FMGOETZE,EQ,       417.10,                   680721.75,1624
,FMNL,EQ,        99.00,                  5087038.90,51370
,FORTIS,EQ,       134.85,                453331538.45,3393853
,FORTUNEFIN,EQ,       201.40,                  3121818.75,15521
,FOSECOIND,EQ,      1322.95,                   655682.10,497
,FOURTHDIM,SM,       130.00,                   130000.00,1000
,FRETAIL,EQ,       574.75,                288493387.00,503857
,FSC,EQ,       676.90,                116808303.25,176524
,FSL,EQ,        70.50,                311956613.50,4447265
,GABRIEL,EQ,       136.65,                 10165762.00,73570
,GAEL,EQ,       212.25,                 17610472.05,83753
,GAL,EQ,         7.85,                   302945.70,37765
,GALAXYSURF,EQ,      1288.70,                 22335943.30,17386
,GALLANTT,EQ,        44.50,                   303000.00,6753
,GALLISPAT,EQ,       268.90,                  4758462.35,18178
,GAMMNINFRA,EQ,         1.30,                  4023592.25,3005454
,GANDHITUBE,EQ,       369.20,                   592548.95,1605
,GANECOS,EQ,       371.65,                 13069140.45,36063
,GANESHHOUC,EQ,       103.50,                  8041571.20,79375
,GANGESSECU,EQ,        49.25,                    79668.50,1626
,GANGOTRI,BZ,          .15,                       15.15,101
,GARDENSILK,EQ,        25.80,                   422474.45,16690
,GARWALLROP,EQ,      1042.90,                 15547175.85,14870
,GATI,EQ,        76.50,                 82328070.05,1084297
,GAYAHWS,BE,         9.90,                   139788.00,14120
,GAYAPROJ,EQ,       162.90,                 26233067.00,164781
,GDL,EQ,       177.80,                  8335337.85,47019
,GEECEE,EQ,       134.85,                   858827.65,6301
,GEEKAYWIRE,SM,        39.25,                   314000.00,8000
,GEMINI,BE,          .85,                    23485.85,28158
,GENESYS,EQ,       195.35,                 24528685.40,123932
,GENUSPAPER,EQ,        11.30,                  8244943.40,727068
,GENUSPOWER,EQ,        41.85,                 13094467.40,316320
,GEOJITFSL,EQ,        73.70,                 12672857.75,175312
,GEPIL,EQ,       796.65,                  6841898.65,8558
,GESHIP,EQ,       281.90,                 10340611.85,36869
,GET&D,EQ,       290.10,                 19340706.95,67864
,GHCL,EQ,       273.60,                 26180624.70,96206
,GICHSGFIN,EQ,       350.55,                 46754411.00,132543
,GILLANDERS,EQ,        55.25,                    82506.50,1509
,GILLETTE,EQ,      6420.05,                 27322924.10,4260
,GINNIFILA,EQ,        19.00,                  2797462.70,146002
,GIPCL,EQ,        88.95,                  2544476.65,28828
,GIRIRAJ,SM,       133.75,                  3480540.00,26400
,GITANJALI,BE,         3.90,                  4989628.20,1270631
,GKWLIMITED,BE,       710.05,                    49040.15,70
,GLAXO,EQ,      2796.45,                 37509518.80,13465
,GLENMARK,EQ,       583.05,                484058024.90,834893
,GLOBALVECT,EQ,        86.10,                   187369.60,2190
,GLOBOFFS,BE,        19.85,                   158699.00,7893
,GLOBUSSPR,EQ,       119.30,                  6175229.20,51813
,GMBREW,EQ,       906.55,                 53106989.25,59026
,GMDCLTD,EQ,       106.65,                 11569556.65,109866
,GMMPFAUDLR,EQ,       797.45,                  2244444.85,2812
,GMRINFRA,EQ,        15.30,                433069619.00,28240543
,GNA,EQ,       447.20,                 11489132.25,25624
,GNFC,EQ,       402.35,                257854461.70,644416
,GOACARBON,EQ,       642.70,                 65338285.35,102396
,GOCLCORP,EQ,       366.40,                  1960698.25,5306
,GODFRYPHLP,EQ,       726.25,                 60504862.50,83215
,GODREJAGRO,EQ,       619.35,                 33573639.60,54190
,GODREJIND,EQ,       623.70,                290459254.75,471079
,GODREJPROP,EQ,       719.05,                 41755352.60,57681
,GOENKA,BZ,          .30,                    48203.10,158802
,GOKEX,EQ,        79.25,                  2365454.30,29609
,GOKUL,EQ,        13.50,                  3870122.80,278933
,GOKULAGRO,EQ,        13.85,                   664677.80,47544
,GOLDBEES,EQ,      2713.05,                  9240405.95,3404
,GOLDENTOBC,BE,        32.00,                       32.00,1
,GOLDIAM,EQ,        55.95,                  1352963.10,23637
,GOLDINFRA,EQ,       163.15,                  7319848.50,44266
,GOLDSHARE,EQ,      2757.80,                  1519404.45,551
,GOLDSTAR,SM,        31.30,                   187800.00,6000
,GOLDTECH,EQ,        13.15,                    80851.70,6127
,GOODLUCK,EQ,        70.55,                   791711.95,11324
,GPIL,EQ,       456.70,                 36247602.00,78593
,GPPL,EQ,       105.50,                 24227308.20,228808
,GPTINFRA,EQ,       147.60,                 22016656.35,150712
,GRANULES,EQ,        80.55,                189959129.70,2380367
,GRAPHITE,EQ,       840.10,                774178328.95,922176
,GRAVITA,EQ,       155.05,                 15895004.30,102089
,GREAVESCOT,EQ,       144.65,                399523919.10,2782537
,GREENLAM,EQ,      1046.20,                   235594.35,225
,GREENPLY,EQ,       233.30,                 18794113.85,80318
,GREENPOWER,EQ,         7.15,                   768627.55,107650
,GRETEX,SM,        15.00,                   180000.00,12000
,GRINDWELL,EQ,       512.20,                  1954133.90,3831
,GROBTEA,BE,       554.50,                   196072.05,353
,GRPLTD,EQ,      1190.00,                   375640.40,316
,GRUH,EQ,       304.15,                189749514.40,619099
,GSCLCEMENT,EQ,        27.80,                   889849.10,32351
,GSFC,EQ,       104.55,                180209434.10,1753924
,GSKCONS,EQ,      6504.80,                203004871.90,31220
,GSPL,EQ,       179.95,                117766354.75,654178
,GSS,EQ,        73.00,                  4741218.55,64553
,GTL,EQ,         6.70,                   508254.80,75876
,GTLINFRA,BE,         1.35,                  1175488.85,882912
,GTNIND,EQ,        14.35,                   522414.05,37117
,GTNTEX,EQ,        12.30,                    57522.85,4672
,GTPL,EQ,       114.30,                   935794.50,8162
,GUFICBIO,EQ,       123.70,                 12369561.25,100581
,GUJALKALI,EQ,       531.65,                 36434794.85,68200
,GUJAPOLLO,EQ,       194.10,                   337739.65,1738
,GUJFLUORO,EQ,       739.75,                 45010504.65,60553
,GUJGASLTD,EQ,       729.10,                 70546347.10,94420
,GUJRAFFIA,BE,        27.00,                      108.00,4
,GULFOILLUB,EQ,       852.10,                  4731082.75,5516
,GULFPETRO,EQ,        73.60,                  2418123.70,33469
,GULPOLY,EQ,        57.00,                  1342553.15,23804
,GVKPIL,EQ,         9.50,                 23213454.35,2470851
,HAL,EQ,       844.40,                 11260132.30,13304
,HANUNG,BE,         2.00,                    19674.00,9387
,HARITASEAT,EQ,       813.25,                  1585273.55,1948
,HARRMALAYA,EQ,        93.95,                  7228094.30,77265
,HATHWAY,EQ,        24.65,                 19321720.05,770185
,HATSUN,EQ,       616.15,                 22421928.70,36432
,HAVISHA,BE,          .95,                       95.00,100
,HBLPOWER,EQ,        33.25,                  8541623.25,261449
,HCC,EQ,        12.25,                324726209.90,27476938
,HCG,EQ,       288.45,                  1472584.30,5102
,HCL-INSYS,EQ,        35.25,                 63979949.80,1848011
,HDFC,W2,       417.35,                110052610.00,270100
,HDFCLIFE,EQ,       456.15,                460096591.70,1002424
,HDFCMFGETF,EQ,      2780.35,                  1670793.50,599
,HDFCNIFETF,EQ,      1100.00,                    41755.49,38
,HDFCSENETF,EQ,      3672.00,                     7346.23,2
,HDIL,EQ,        20.75,                 94266543.35,4565369
,HEG,EQ,      3310.50,                477819938.75,144523
,HEIDELBERG,EQ,       138.80,                  8744520.95,63259
,HERCULES,EQ,       117.25,                  2795508.15,23733
,HERITGFOOD,EQ,       610.40,                 15761298.50,25417
,HESTERBIO,EQ,      1310.40,                  6938560.75,5418
,HEXATRADEX,BE,        33.15,                    40588.00,1265
,HEXAWARE,EQ,       458.15,                546171792.75,1206377
,HFCL,EQ,        28.95,                404014932.20,14192096
,HGINFRA,EQ,       233.55,                 39871897.80,169108
,HGS,EQ,       799.30,                  4602294.40,5743
,HHOF1140RG,MF,         8.51,                    83630.45,9899
,HIGHGROUND,EQ,        14.60,                 21250616.50,1451500
,HIKAL,EQ,       146.55,                  8129950.60,55006
,HIL,EQ,      1773.35,                 14843346.75,8360
,HILTON,BE,        22.75,                   418559.95,18953
,HIMATSEIDE,EQ,       287.15,                 26627075.75,92521
,HINDCOMPOS,EQ,       383.75,                  1784709.50,4672
,HINDCON,SM,        20.00,                   483200.00,24000
,HINDCOPPER,EQ,        62.40,                 64622048.80,1041245
,HINDDORROL,BE,         1.80,                     3897.90,2185
,HINDMOTORS,EQ,         7.00,                  1327047.60,187015
,HINDNATGLS,EQ,        88.20,                  1683180.40,19906
,HINDOILEXP,EQ,       130.30,                 62604109.30,479035
,HINDSYNTEX,EQ,         5.80,                    27555.35,5017
,HINDUJAVEN,EQ,       647.90,                  2709346.70,4200
,HIRECT,EQ,       121.95,                   515348.75,4273
,HISARMETAL,EQ,        63.35,                   153331.15,2462
,HITECH,EQ,       327.55,                  8432846.20,26902
,HITECHCORP,EQ,       144.75,                   379897.65,2640
,HITECHGEAR,EQ,       428.35,                  2077988.15,4919
,HMT,BZ,        24.30,                    40446.20,1675
,HMVL,EQ,       191.85,                   823199.45,4296
,HNGSNGBEES,EQ,      3295.11,                    98420.68,30
,HONAUT,EQ,     18347.85,                463398543.65,25253
,HONDAPOWER,EQ,      1283.70,                  2261753.35,1754
,HOTELEELA,EQ,        16.95,                  1732365.70,102817
,HOVS,EQ,       193.90,                  2715103.55,13965
,HPL,EQ,        85.60,                  1586064.00,18547
,HSCL,EQ,       125.90,                 73115287.00,580591
,HSIL,EQ,       335.45,                  7485174.80,22283
,HTMEDIA,EQ,        71.70,                  4176064.25,58265
,HUBTOWN,EQ,        70.05,                 25612268.95,364505
,HUDCO,EQ,        56.45,                 31298231.90,554001
,HUDCO,NE,      1280.00,                    32000.00,25
,HUDCO,N6,      1030.00,                     1030.00,1
,HUDCO,ND,      1217.50,                   239662.60,197
,HUDCO,N8,      1100.10,                  1774124.45,1552
,HUDCO,N4,      1054.99,                   309166.98,294
,HUDCO,N3,      1081.99,                   389127.10,360
,HUDCO,N2,      1141.00,                   659330.50,578
,IBREALEST,EQ,       156.40,                846115741.15,5559802
,IBULHSGFIN,NA,      1040.20,                    15565.20,15
,IBULHSGFIN,N8,       984.20,                    67934.00,70
,IBULISL,BE,       485.90,                 18971450.45,38547
,IBVENTURES,E1,       280.90,                 16079362.70,58841
,IBVENTURES,BE,       487.65,                288337570.15,602744
,ICICI500,EQ,       145.73,                    32416.71,223
,ICICIB22,EQ,        33.64,                 15952420.08,476391
,ICICIGI,EQ,       696.75,                 73659047.05,106403
,ICICIGOLD,EQ,       275.55,                   150020.55,543
,ICICILOVOL,EQ,        84.30,                   117278.73,1384
,ICICIMCAP,EQ,        65.82,                    84765.38,1291
,ICICINF100,EQ,       115.45,                    67848.45,588
,ICICINIFTY,EQ,       110.69,                  5957071.53,54152
,ICICINV20,EQ,        49.39,                    22715.95,463
,ICICISENSX,EQ,       370.28,                    41512.36,112
,ICIL,EQ,        61.85,                 28769648.70,459449
,ICRA,EQ,      3290.65,                  3065430.75,928
,ICSA,BE,         1.70,                     8729.50,5135
,IDBI,EQ,        54.90,               4113342661.60,75846989
,IDBIGOLD,EQ,      2865.00,                   160499.10,56
,IDFC,EQ,        46.20,                354472728.75,7770039
,IDFCBANK,EQ,        38.85,                436091277.20,11119123
,IDFCBANK,NE,      7900.00,                    31600.00,4
,IDFCBANK,NA,      8633.00,                   302452.86,35
,IDFCBANK,N8,      8555.00,                    34220.00,4
,IDFCBANK,NC,      8246.00,                   189763.00,23
,IDFCBANK,N9,      5100.00,                   148379.60,29
,IDFCBANK,NB,      4953.70,                   113878.76,23
,IDFCBANK,N2,      8670.00,                   355190.04,41
,IDFCBANK,N6,      8460.00,                   118978.22,14
,IDFCBANK,N4,      8260.00,                   149040.00,18
,IDFCBANK,N1,      5055.05,                   181897.40,36
,IDFNIFTYET,EQ,       108.85,                      325.71,3
,IEX,EQ,      1659.75,                 21813422.85,13328
,IFBAGRO,BE,       574.35,                  2788177.65,4732
,IFBIND,EQ,      1220.00,                 31349298.90,26031
,IFCI,EQ,        14.85,                102626174.70,6919812
,IFCI,NE,       996.45,                    19929.00,20
,IFCI,NC,      1050.00,                   358505.00,340
,IFCI,NH,      1051.99,                  1065703.85,1013
,IFGLEXPOR,EQ,       203.25,                   318280.00,1555
,IGARASHI,EQ,       686.85,                 14580470.90,21265
,IGL,EQ,       254.30,                667510271.85,2670544
,IGPL,EQ,       497.30,                 29043241.65,58091
,IIFCL,N1,      1107.83,                     2215.67,2
,IIFL,EQ,       670.25,                121645650.60,181416
,IIFLFIN,N6,      1015.10,                    76730.00,75
,IIFLFIN,N5,      1000.90,                  1425329.20,1423
,IIFLFIN,N7,      2005.00,                   289711.10,145
,IIFLFIN,NA,       998.24,                   334967.89,336
,IIHFL,N1,      1008.21,                  1661788.75,1652
,IIHFL,N2,      1041.91,                   270664.16,260
,IITL,EQ,        88.95,                       88.95,1
,IL&FSENGG,EQ,        27.35,                   769236.50,28021
