,01-Jun-2018
The Nifty witnessed an intraday movement of about 83.25 points.The closing index was 0.37 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 29523.11
, Traded Quantity (in Lakhs), 16590.79
, Number of Trades, 10724055
, Total Market Capitalisation (Rs. Crores), 14573929.4

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10736.15,     10738.45,     10764.75,     10681.50,     10696.20,-39.95
,NIFTY50 EQL Wgt,     12498.70,     12509.65,     12520.85,     12423.85,     12436.50,-62.2
,NIFTY100 EQL Wgt,     13736.45,     13745.80,     13774.20,     13602.55,     13615.60,-120.85
,NIFTY100 LowVol30,      8509.15,      8500.90,      8516.55,      8450.00,      8460.35,-48.8
,NIFTY Alpha 50,     13583.45,     13428.00,     13527.95,     13212.65,     13235.85,-347.6
,Nifty IT,     13666.00,     13694.25,     13785.35,     13528.65,     13558.55,-107.45
,Nifty Next 50,     29241.40,     29277.45,     29380.75,     28916.25,     28948.00,-293.4
,Nifty Bank,     26956.20,     26913.40,     26996.80,     26658.55,     26692.80,-263.4
,NIFTY MIDCAP 100,     18903.30,     18884.60,     18914.55,     18577.95,     18638.40,-264.9
,Nifty 500,      9315.35,      9317.80,      9334.70,      9245.55,      9255.25,-60.10
,Nifty 100,     11064.15,     11068.30,     11096.95,     11001.00,     11013.85,-50.3
,Nifty Midcap 50,      5013.05,      5013.90,      5024.50,      4923.50,      4953.40,-59.65
,Nifty Realty,       294.95,       294.55,       295.90,       290.30,       291.25,-3.7
,Nifty Infra,      3336.05,      3339.90,      3341.95,      3301.45,      3314.30,-21.75
,Nifty Energy,     13523.40,     13488.00,     13542.85,     13426.60,     13498.25,-25.15
,Nifty FMCG,     28814.30,     28839.00,     28907.40,     28579.65,     28611.40,-202.9
,Nifty MNC,     14311.60,     14353.00,     14452.70,     14281.15,     14312.10,.5
,Nifty Pharma,      8220.25,      8248.70,      8297.80,      8181.60,      8213.20,-7.05
,Nifty PSE,      3851.55,      3837.15,      3842.75,      3781.45,      3796.20,-55.35
,Nifty PSU Bank,      2969.00,      2972.00,      2978.35,      2912.80,      2938.35,-30.65
,Nifty Serv Sector,     14645.45,     14641.80,     14681.00,     14516.15,     14539.00,-106.45
,India VIX,13.2225,13.2225,14.5900,12.1575,13.5700,0.3475
,Nifty Auto,     10994.45,     11032.90,     11150.00,     11011.80,     11076.55,82.1
,Nifty Metal,      3593.65,      3578.20,      3645.10,      3554.45,      3568.40,-25.25
,Nifty Media,      3179.65,      3177.30,      3210.65,      3143.70,      3165.25,-14.4
,NIFTY SMLCAP 100,      7829.65,      7834.10,      7854.35,      7689.90,      7700.35,-129.3
,Nifty 200,      5772.75,      5773.95,      5786.15,      5733.00,      5739.75,-33.0
,Nifty Div Opps 50,      2662.05,      2663.05,      2672.45,      2641.00,      2644.25,-17.8
,Nifty Commodities,      3685.05,      3679.30,      3691.55,      3648.35,      3652.75,-32.3
,Nifty Consumption,      5042.30,      5057.10,      5074.25,      5041.50,      5045.35,3.05
,Nifty Fin Service,     11131.70,     11119.80,     11166.75,     11037.10,     11058.05,-73.65
,Nifty50 Div Point,        22.71,        22.71,        22.71,        22.71,        22.71,0
,Nifty100 Liq 15,      4150.90,      4150.95,      4167.30,      4116.10,      4126.95,-23.95
,Nifty CPSE,      2426.40,      2414.70,      2415.10,      2374.00,      2387.20,-39.2
,Nifty GrowSect 15,      6686.40,      6703.90,      6729.45,      6680.45,      6689.65,3.25
,Nifty50 PR 2x Lev,      4652.60,      4653.85,      4676.60,      4604.65,      4617.25,-35.35
,Nifty50 PR 1x Inv,       408.50,       408.50,       410.65,       407.50,       410.10,1.6
,Nifty50 TR 2x Lev,      5796.70,      5798.25,      5826.55,      5736.95,      5752.65,-44.05
,Nifty50 TR 1x Inv,       365.90,       365.90,       367.85,       365.00,       367.35,1.45
,Nifty50 Value 20,      4816.55,      4832.65,      4848.35,      4793.00,      4801.10,-15.45
,Nifty Mid Liq 15,      4112.60,      4113.90,      4121.85,      4039.30,      4064.45,-48.15
,Nifty Pvt Bank,     15255.25,     15262.30,     15301.00,     15084.60,     15118.95,-136.3
,Nifty Quality 30,      2586.55,      2593.50,      2602.65,      2579.85,      2583.90,-2.65
,Nifty GS 8 13Yr,      1689.11,      1689.46,      1689.46,      1687.25,      1687.61,-1.5
,Nifty GS 10Yr,      1585.64,      1585.96,      1585.96,      1580.64,      1583.22,-2.42
,Nifty GS 10Yr Cln,       894.35,       894.35,       894.35,       891.26,       892.75,-1.6
,Nifty GS 4 8Yr,      1795.63,      1795.99,      1795.99,      1793.08,      1794.31,-1.32
,Nifty GS 11 15Yr,      1755.56,      1755.93,      1756.16,      1752.57,      1756.04,.48
,Nifty GS 15YrPlus,      1879.83,      1880.24,      1880.71,      1880.24,      1880.71,.88
,Nifty GS Compsite,      1732.13,      1732.49,      1732.49,      1730.31,      1731.44,-.69

,ADVANCES,439
,DECLINES,1382
,UNCHANGED,71

,Total securities that have hit their price bands today,290

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,HDFCBANK,EQ,      2139.45,      2110.60,-1.35,1119.31
,CERA,EQ,      2818.75,                  9468343.30,3346
,CEREBRAINT,BE,        64.55,                 10578072.60,164209
,CES1RPG,MF,         8.96,                    44800.00,5000
,CESC,EQ,      1030.85,                512368626.20,494025
,CGCL,EQ,        92.65,                  2252550.50,24340
,CGPOWER,EQ,        59.20,               3204001915.80,54901475
,CHAMBLFERT,EQ,       164.90,                 55021960.20,330770
,CHEMFAB,BE,       160.60,                   735355.95,4493
,CHENNPETRO,EQ,       285.40,                122823665.45,432858
,CHOLAFIN,EQ,      1581.60,                296977827.85,190885
,CHROMATIC,BE,         1.40,                    48853.70,35324
,CIGNITITEC,BE,       244.00,                  1729800.00,7089
,CIMMCO,EQ,        74.60,                  1128942.20,14967
,CINELINE,EQ,        62.85,                  2070557.05,32256
,CINEVISTA,EQ,         7.75,                    42508.75,5634
,CLEDUCATE,EQ,       182.55,                   193306.90,1052
,CLNINDIA,EQ,       456.95,                  1558934.80,3397
,CMICABLES,EQ,       264.15,                 25438055.65,96961
,CMMIPL,SM,        44.55,                  3946950.00,87000
,CNOVAPETRO,EQ,        28.25,                    40213.30,1404
,COCHINSHIP,EQ,       498.35,                 31907721.45,63476
,COFFEEDAY,EQ,       291.60,                 44411926.55,151810
,COMPINFO,EQ,        39.45,                  5417780.00,137157
,COMPUSOFT,EQ,        11.70,                   624036.40,53418
,CONSOFINVT,EQ,        60.00,                   472505.50,7869
,CONTROLPR,EQ,       424.35,                  2893093.50,6939
,CORALFINAC,EQ,        27.95,                    98765.50,3538
,CORDSCABLE,EQ,        79.70,                  3666462.75,45923
,COROMANDEL,EQ,       459.15,                 61373735.50,133600
,CORPBANK,EQ,        28.35,                  4737736.30,168793
,COSMOFILMS,EQ,       237.70,                  6673353.20,27945
,COUNCODOS,EQ,         2.40,                   134680.00,56200
,COX&KINGS,EQ,       219.05,                 44085404.80,202139
,CPSEETF,EQ,        27.62,                  9134611.90,330232
,CREATIVE,SM,       130.50,                  4130400.00,32000
,CREATIVEYE,EQ,         3.30,                     1635.00,500
,CREST,EQ,       168.80,                   566168.75,3337
,CRISIL,EQ,      1780.20,                166006183.80,95384
,CROMPTON,EQ,       222.70,                523699636.05,2342797
,CROWN,SM,        79.75,                   239800.00,3000
,CTE,EQ,        56.20,                   125791.45,2231
,CUB,EQ,       191.15,                107927955.90,560488
,CUBEXTUB,BE,        19.10,                    59031.15,3010
,CUPID,EQ,       246.50,                  3402909.85,13851
,CURATECH,BE,         4.35,                        4.35,1
,CYBERMEDIA,EQ,         9.50,                        9.50,1
,CYBERTECH,EQ,        54.90,                   517847.00,9387
,CYIENT,EQ,       736.65,                147088791.45,196692
,DAAWAT,EQ,        67.40,                 85931967.55,1236085
,DALMIABHA,EQ,      2717.25,                456932183.50,167528
,DALMIASUG,EQ,        67.10,                  8052091.45,118282
,DAMODARIND,EQ,       111.00,                   257933.95,2307
,DATAMATICS,EQ,       111.15,                 18908255.75,169357
,DBCORP,EQ,       260.35,                 17046676.95,65468
,DBL,EQ,       859.10,               2373146482.05,2791800
,DBREALTY,EQ,        48.35,                 15140691.65,309415
,DCAL,EQ,       306.55,                 20958617.80,68035
,DCBBANK,EQ,       181.70,                431405968.35,2337741
,DCM,EQ,        90.25,                   619227.75,6787
,DCMFINSERV,BE,         2.70,                    29674.70,10990
,DCMSHRIRAM,EQ,       276.80,                132449440.70,462632
,DCW,EQ,        24.95,                 22398197.75,887131
,DECCANCE,EQ,       457.60,                  1208464.20,2634
,DEEPAKFERT,EQ,       315.70,                 50870316.75,161172
,DEEPAKNTR,EQ,       235.85,                 37117871.05,155161
,DEEPIND,EQ,       133.65,                 27897141.75,203499
,DELTACORP,EQ,       235.80,                316996458.35,1326088
,DELTAMAGNT,EQ,        62.80,                    19060.00,300
,DEN,EQ,        93.45,                  6308357.65,66934
,DENABANK,EQ,        16.40,                  8864991.00,538363
,DENORA,EQ,       295.20,                  2549261.85,8530
,DFMFOODS,EQ,      1279.75,                   420015.05,326
,DHAMPURSUG,EQ,       105.30,                137974059.45,1297239
,DHANBANK,EQ,        19.85,                  5606603.70,279797
,DHANUKA,EQ,       566.05,                  3534829.85,6242
,DHARSUGAR,BE,        15.00,                    82911.95,5500
,DHFL,EQ,       609.90,               3236277205.60,5268183
,DHFL,NC,      1079.99,                    45359.58,42
,DHFL,N6,      1034.00,                   662797.70,641
,DHFL,NL,      1056.00,                   289714.00,275
,DHFL,N2,      1005.00,                    38190.00,38
,DHFL,N8,      1065.00,                   219077.35,207
,DHFL,NA,      1063.00,                   113475.00,102
,DHFL,NP,      1065.40,                   128752.10,121
,DHUNINV,EQ,       361.95,                   121412.15,333
,DIAMONDYD,EQ,      1207.80,                 13115194.60,10955
,DIAPOWER,BE,         3.25,                  1606418.85,481950
,DICIND,EQ,       420.80,                    53504.45,127
,DIGJAMLTD,EQ,         8.00,                   537393.55,66071
,DISHTV,EQ,        74.00,                158136070.00,2164643
,DIVISLAB,EQ,      1053.25,                569290407.90,543631
,DIXON,EQ,      3272.20,                 44912235.60,13592
,DLINKINDIA,BE,        92.50,                  5194604.05,56630
,DNAMEDIA,EQ,         7.50,                    79581.30,10579
,DOLLAR,EQ,       356.35,                 13064690.55,35942
,DOLPHINOFF,EQ,        72.90,                 12294347.95,167576
,DONEAR,EQ,        45.60,                  1034861.80,22363
,DPABHUSHAN,SM,        60.00,                   978200.00,16000
,DPL,EQ,       122.95,                  2665759.95,21711
,DPSCLTD,EQ,        27.40,                   874703.45,31894
,DQE,BE,         9.15,                   151387.40,15796
,DREDGECORP,EQ,       546.90,                 34034649.80,61922
,DRL,SM,        12.25,                    73500.00,6000
,DSSL,EQ,        36.65,                   127748.05,3422
,DTIL,EQ,       278.00,                   416351.80,1497
,DUCON,EQ,        29.15,                  1039429.70,35124
,DWARKESH,EQ,        25.95,                 41388426.30,1601834
,DYNAMATECH,EQ,      1802.35,                 47725198.85,26203
,DYNPRO,EQ,       167.65,                  4149028.15,24778
,E2E,SM,        71.10,                  3306600.00,46000
,EASTSILK,EQ,         3.50,                    77323.65,22040
,EASUNREYRL,BE,        15.70,                    55802.50,3501
,EBANK,EQ,      2500.00,                    17425.00,7
,ECEIND,EQ,       303.85,                   292053.25,945
,ECLERX,EQ,      1308.35,                 12079896.80,9176
,ECLFINANCE,N7,      1675.00,                   846250.00,505
,ECLFINANCE,N5,      1063.99,                  1315999.06,1221
,EDELWEISS,EQ,       311.05,                902603827.80,2866901
,EDL,EQ,        23.05,                  1233501.25,52980
,EDUCOMP,BZ,         4.00,                   135235.05,34037
,EIDPARRY,EQ,       238.65,                 24596832.05,102944
,EIFFL,SM,       131.40,                   630560.00,4800
,EIHAHOTELS,EQ,       467.85,                  3415159.10,7221
,EIHOTEL,EQ,       174.20,                 52651153.05,302025
,EIMCOELECO,EQ,       399.00,                   213318.15,538
,EKC,EQ,        42.05,                 15187648.25,359859
,ELAND,EQ,         8.95,                   211392.70,23215
,ELECON,EQ,        65.85,                  8993811.55,134731
,ELECTCAST,EQ,        25.20,                  3816365.50,150282
,ELECTHERM,EQ,       159.90,                  6502418.05,40485
,ELGIEQUIP,EQ,       281.55,                  3964540.35,14137
,ELGIRUBCO,EQ,        37.60,                   370001.40,9804
,EMAMIINFRA,EQ,       244.80,                  9465484.35,38037
,EMCO,BE,         8.00,                   953838.05,119679
,EMKAY,EQ,       136.00,                  1398321.90,10173
,EMKAYTOOLS,SM,       870.00,                   696000.00,800
,EMMBI,EQ,       160.55,                  1113403.45,6918
,EMOFSR1RGG,MF,         8.60,                   108609.10,12626
,ENDURANCE,EQ,      1265.95,                 38867391.35,30528
,ENERGYDEV,EQ,        17.15,                   418739.15,24128
,ENGINERSIN,EQ,       132.05,                813053539.30,6217338
,ENIL,EQ,       675.40,                  3422731.20,5140
,EON,EQ,        59.25,                   499895.75,8288
,EQ30,EQ,       283.63,                    77634.50,272
,EQUITAS,EQ,       165.20,                632924854.40,3806897
,ERFLNCDI,N6,      1005.00,                   120444.25,120
,ERFLNCDI,N5,       990.00,                   103950.50,105
,ERIS,EQ,       800.05,                 16105891.75,20062
,EROSMEDIA,EQ,       142.25,                142460962.65,975824
,ESABINDIA,EQ,       635.75,                  1366494.15,2130
,ESCORTS,EQ,       934.65,               1727784897.40,1830211
,ESL,BE,         1.30,                  3439516.60,2645782
,ESSARSHPNG,EQ,        17.85,                   378513.75,21178
,ESSDEE,BE,        33.60,                  1699889.35,50118
,ESSELPACK,EQ,       253.60,                  3328560.45,13111
,ESTER,EQ,        55.40,                  2441125.20,43353
,EUROCERA,EQ,         3.85,                   166177.55,43436
,EUROTEXIND,EQ,        29.95,                     1269.60,42
,EVEREADY,EQ,       245.30,                 12959091.45,53131
,EVERESTIND,EQ,       449.55,                 14184915.00,31375
,EXCEL,EQ,        11.35,                  1017224.80,92047
,EXCELCROP,EQ,      3210.65,                  5416019.50,1686
,EXCELINDUS,EQ,      1395.80,                 34778639.25,25038
,EXIDEIND,EQ,       255.35,                221636478.95,861988
,FACT,EQ,        47.70,                  4291002.80,89569
,FAIRCHEM,EQ,       402.75,                  1272212.40,3129
,FCL,EQ,        62.10,                 25556004.70,404270
,FCONSUMER,EQ,        56.60,                 95360104.45,1676016
,FCSSOFT,BE,          .25,                   100703.25,364021
,FDC,EQ,       236.55,                 11573198.80,49682
,FEDDERELEC,EQ,        59.65,                  4666714.05,77756
,FEDERALBNK,EQ,        83.00,                658455137.85,7855507
,FEL,EQ,        38.95,                 40640088.95,1043530
,FELDVR,EQ,        38.50,                   670144.25,17348
,FELIX,SM,        27.45,                   213800.00,8000
,FIEMIND,EQ,       867.75,                  4402360.80,5017
,FILATEX,EQ,       209.85,                  8193309.65,38764
,FINCABLES,EQ,       680.10,                 39899074.10,58587
,FINPIPE,EQ,       614.50,                 10920208.50,17727
,FIVECORE,ST,       129.70,                  1174050.00,9000
,FLEXITUFF,EQ,        41.55,                  1031575.60,24216
,FLFL,EQ,       440.15,                 12199372.25,27580
,FMGOETZE,EQ,       427.85,                104902719.75,242456
,FMNL,EQ,       115.50,                  8903220.30,76059
,FOCUS,SM,       146.25,                   585250.00,4000
,FORTIS,EQ,       145.80,                263798994.55,1808500
,FORTUNEFIN,EQ,       228.40,                    81542.75,358
,FOSECOIND,EQ,      1426.60,                   770382.20,538
,FOURTHDIM,SM,       160.00,                  1968600.00,12000
,FRETAIL,EQ,       586.90,                310017810.80,527009
,FSC,EQ,       693.80,                 10753185.90,15707
,FSL,EQ,        75.15,               1253008216.60,16623699
,GABRIEL,EQ,       147.05,                  7567443.35,51404
,GAEL,EQ,       220.05,                 24407101.70,110471
,GAL,EQ,         7.00,                   913044.60,132249
,GALAXYSURF,EQ,      1376.85,                  4752697.45,3449
,GALLANTT,EQ,        47.60,                  2001041.40,41126
,GALLISPAT,EQ,       265.45,                   737773.75,2765
,GAMMNINFRA,EQ,         2.20,                  5584076.20,2513183
,GANDHITUBE,EQ,       384.95,                   912167.30,2375
,GANECOS,EQ,       379.55,                 62392035.00,157144
,GANESHHOUC,EQ,       110.55,                 18997146.25,170513
,GANGESSECU,EQ,        60.35,                     9352.60,152
,GARDENSILK,EQ,        30.10,                   829238.80,27435
,GARWALLROP,EQ,       950.45,                 18980351.50,20082
,GATI,EQ,        93.70,                 82069526.85,864352
,GAYAPROJ,EQ,       186.75,                 23127068.10,122553
,GDL,EQ,       175.50,                 56464428.75,313341
,GEECEE,EQ,       144.95,                  1721256.95,11702
,GEMINI,BE,         1.00,                     7996.00,8396
,GENESYS,EQ,       239.40,                 27555048.90,113034
,GENUSPAPER,EQ,        10.45,                  3203464.65,303314
,GENUSPOWER,EQ,        44.30,                 18575685.55,407898
,GEOJITFSL,EQ,        93.75,                  5197718.85,55010
,GEPIL,EQ,       836.15,                  3535367.70,4198
,GESHIP,EQ,       328.35,                  2433252.10,7388
,GET&D,EQ,       305.75,                 10490375.80,33717
,GHCL,EQ,       277.60,                 33068192.05,118520
,GICHSGFIN,EQ,       383.35,                 33869612.10,87980
,GILLANDERS,EQ,        60.15,                    84105.25,1366
,GILLETTE,EQ,      6548.95,                 53028808.50,8096
,GINNIFILA,EQ,        23.10,                  1497665.10,64887
,GIPCL,EQ,        93.75,                  5008885.40,53050
,GIRIRAJ,SM,       102.00,                   489600.00,4800
,GITANJALI,BE,         7.25,                  5425479.50,748342
,GKWLIMITED,BE,       756.90,                  1327460.65,1755
,GLAXO,EQ,      2523.60,                 32675087.50,12837
,GLENMARK,EQ,       535.85,                489052102.80,909834
,GLOBAL,SM,       170.00,                   170000.00,1000
,GLOBALVECT,EQ,        98.40,                   875177.65,8722
,GLOBOFFS,EQ,        20.20,                   681668.85,33481
,GLOBUSSPR,EQ,       135.40,                 14684835.70,107141
,GMBREW,EQ,       846.65,                 40385118.80,47069
,GMDCLTD,EQ,       113.65,                 17838844.00,155151
,GMMPFAUDLR,EQ,       825.05,                  4367008.90,5184
,GMRINFRA,EQ,        16.75,               2495554107.05,154933751
,GNA,EQ,       509.60,                 23116102.20,44954
,GNFC,EQ,       476.40,                378482211.35,801149
,GOACARBON,EQ,       723.60,                 81672588.70,111238
,GOCLCORP,EQ,       443.60,                  1340174.60,3004
,GODFRYPHLP,EQ,       745.80,                 42324306.20,56638
,GODHA,SM,        31.25,                   125000.00,4000
,GODREJAGRO,EQ,       639.90,                 89896098.60,139671
,GODREJIND,EQ,       599.15,                395419766.45,666822
,GODREJPROP,EQ,       730.10,                 40264931.50,55037
,GOENKA,BZ,          .40,                    64532.65,164832
,GOKEX,EQ,        88.00,                 13830146.10,155171
,GOKUL,EQ,        14.00,                   372920.60,26992
,GOKULAGRO,EQ,        16.55,                   770705.60,47470
,GOLDBEES,EQ,      2764.55,                 18075684.15,6524
,GOLDENTOBC,BE,        54.95,                       54.95,1
,GOLDIAM,EQ,        68.65,                   554687.20,8070
,GOLDINFRA,EQ,       153.10,                  6533081.35,42752
,GOLDSHARE,EQ,      2803.10,                   785310.45,278
,GOLDSTAR,SM,        32.00,                   379800.00,12000
,GOLDTECH,EQ,        14.65,                   889230.05,63069
,GOODLUCK,EQ,        72.65,                  1668500.20,22770
,GPIL,EQ,       430.45,                 15093913.05,34772
,GPPL,EQ,       116.25,                  7140706.55,61430
,GPTINFRA,EQ,       177.00,                  3488903.65,19656
,GRANULES,EQ,        76.60,                311688423.75,4005831
,GRAPHITE,EQ,       844.05,                985487887.40,1159765
,GRAVITA,EQ,       169.15,                 34146369.20,205219
,GREAVESCOT,EQ,       131.00,                 44550505.10,340218
,GREENFIRE,BE,          .60,                     1881.00,3135
,GREENLAM,EQ,      1165.20,                   190670.45,160
,GREENPLY,EQ,       254.85,                 13619236.70,53188
,GREENPOWER,EQ,         7.75,                  1263653.10,161339
,GRINDWELL,EQ,       504.30,                 16280157.60,32808
,GROBTEA,BE,       849.60,                   550540.80,648
,GRPLTD,EQ,      1198.55,                   100494.00,84
,GRUH,EQ,       704.75,                290971070.80,411742
,GSCLCEMENT,EQ,        32.70,                  3095206.35,94224
,GSFC,EQ,       114.55,                178277644.20,1544883
,GSKCONS,EQ,      6550.30,                190205479.05,28980
,GSPL,EQ,       178.50,                100478373.10,560565
,GSS,EQ,        88.95,                  2342854.05,26339
,GTL,EQ,         8.70,                   672302.10,76241
,GTLINFRA,BE,         1.70,                  3292138.90,1875760
,GTNIND,EQ,        12.70,                   258616.90,20487
,GTNTEX,EQ,        13.50,                   164983.50,12290
,GTPL,EQ,       132.85,                  3473232.35,25431
,GUFICBIO,EQ,       133.55,                 16942387.75,126103
,GUJALKALI,EQ,       646.80,                 39645197.75,60857
,GUJAPOLLO,EQ,       192.45,                   390550.50,2013
,GUJFLUORO,EQ,       781.65,                  7303805.60,9399
,GUJGASLTD,EQ,       843.05,                  4284474.50,5039
,GUJRAFFIA,BE,        26.85,                     5772.75,215
,GULFOILLUB,EQ,       864.90,                 12066861.85,13963
,GULFPETRO,EQ,        74.55,                  3102534.95,41154
,GULPOLY,EQ,        63.20,                  1300476.25,20364
,GVKPIL,EQ,        12.35,                 39023157.20,3142763
,H1190M36RD,MF,         9.00,                    26100.00,2900
,H1190M36RG,MF,        12.15,                   121500.00,10000
,HAL,EQ,      1029.85,                 16091988.70,15574
,HANUNG,BE,         2.25,                    31897.45,14311
,HARITASEAT,EQ,       948.55,                   363561.75,383
,HARRMALAYA,EQ,        92.60,                  2825093.35,30163
,HATHWAY,EQ,        27.55,                 20446090.35,752122
,HATSUN,EQ,       709.80,                  7541104.25,10498
,HAVISHA,BE,          .80,                      778.35,951
,HBLPOWER,EQ,        37.45,                 19099987.95,503230
,HCC,EQ,        14.80,                 85319479.70,5771527
,HCG,EQ,       282.10,                  3038111.40,10732
,HCL-INSYS,EQ,        38.55,                 93809257.95,2399226
,HDFC,W2,       360.35,                105393750.00,292000
,HDFCLIFE,EQ,       488.85,                518825738.25,1060120
,HDFCMFGETF,EQ,      2856.45,                   977932.40,342
,HDFCNIFETF,EQ,      1099.00,                   429453.57,391
,HDFCSENETF,EQ,      3652.17,                    36574.25,10
,HDIL,EQ,        26.05,                109376537.05,4175960
,HEG,EQ,      3364.15,                755953751.65,223214
,HEIDELBERG,EQ,       148.05,                 11233007.15,75183
,HERCULES,EQ,       128.50,                  3473725.85,26705
,HERITGFOOD,EQ,       715.25,                 19067937.75,26647
,HESTERBIO,EQ,      1374.80,                  3740187.40,2711
,HEXATRADEX,BE,        41.80,                   163367.95,3860
,HEXAWARE,EQ,       434.55,                567371516.20,1305599
,HFCL,EQ,        24.90,                 79388349.35,3155603
,HGINFRA,EQ,       318.90,                141739255.85,439011
,HGS,EQ,       892.75,                  5062391.20,5605
,HHOF1140RG,MF,         8.34,                     4170.00,500
,HIGHGROUND,EQ,        12.20,                  2720736.95,223742
,HIKAL,EQ,       235.30,                 10139237.40,42952
,HIL,EQ,      2081.10,                 13997370.55,6680
,HILTON,BE,        29.25,                   335517.95,11289
,HIMATSEIDE,EQ,       348.65,                  6797116.55,19465
,HINDCOMPOS,EQ,       406.50,                  1082042.15,2690
,HINDCON,SM,        27.00,                   214000.00,8000
,HINDCOPPER,EQ,        68.75,                117032350.40,1679272
,HINDDORROL,BE,         2.05,                   172885.85,82458
,HINDMOTORS,EQ,         6.95,                   715206.20,103204
,HINDNATGLS,EQ,        85.00,                     5924.00,70
,HINDOILEXP,EQ,       121.50,                 40037229.40,327599
,HINDSYNTEX,EQ,         5.70,                     1446.45,251
,HINDUJAVEN,EQ,       695.00,                  2487184.50,3548
,HIRECT,EQ,       132.00,                   854357.10,6470
,HISARMETAL,EQ,        67.05,                    55576.95,826
,HITECH,EQ,       361.75,                  6734578.65,18189
,HITECHCORP,EQ,       150.00,                   120998.15,809
,HITECHGEAR,EQ,       458.50,                  1182138.25,2537
,HMT,BZ,        26.80,                    59334.95,2245
,HMVL,EQ,       210.80,                  4000001.45,18782
,HNGSNGBEES,EQ,      3754.10,                    11262.20,3
,HONAUT,EQ,     18553.10,                  9503464.70,514
,HONDAPOWER,EQ,      1351.70,                  2257185.20,1670
,HOTELEELA,EQ,        17.25,                  2055869.50,119038
,HOVS,EQ,       205.10,                  1472893.05,7201
,HPL,EQ,        99.50,                  2706019.30,27026
,HSCL,EQ,       127.70,                134195187.05,1042973
,HSIL,EQ,       334.65,                  8878256.70,26343
,HTMEDIA,EQ,        80.60,                  8895081.50,109637
,HUBTOWN,EQ,        62.45,                  9048036.45,144733
,HUDCO,EQ,        57.75,                 50653406.05,869666
,HUDCO,N7,      1070.00,                    21400.00,20
,HUDCO,NB,      1220.00,                  1403000.00,1150
,HUDCO,N2,      1149.80,                    32230.40,28
,HUDCO,N8,      1110.00,                     5550.00,5
,HUDCO,ND,      1216.33,                   672605.07,553
,HUDCO,N5,      1105.00,                   669622.10,613
,HUDCO,N6,      1039.00,                     5195.00,5
,IBREALEST,EQ,       184.70,                568863799.30,3049216
,IBULHSGFIN,N6,      1048.00,                   110040.00,105
,IBULHSGFIN,N8,      1008.00,                    30240.00,30
,IBULHSGFIN,NA,      1078.00,                    21560.00,20
,IBULHSGFIN,NE,      1030.00,                   346302.50,335
,IBULHSGFIN,N4,      1117.01,                   111701.90,100
,IBVENTURES,E1,       278.20,                 35305610.95,118723
,IBVENTURES,EQ,       449.00,                499978707.10,1085623
,ICEMAKE,SM,        94.00,                  1319500.00,14000
,ICICI500,EQ,       149.42,                    70853.00,463
,ICICIB22,EQ,        35.87,                 15659627.00,435358
,ICICIGI,EQ,       724.00,                112745631.40,153948
,ICICIGOLD,EQ,       282.00,                    46500.60,165
,ICICILOVOL,EQ,        85.86,                    11250.76,131
,ICICIMCAP,EQ,        68.82,                   212677.60,3044
,ICICINF100,EQ,       116.09,                    80346.26,689
,ICICINIFTY,EQ,       110.55,                  9090519.05,81998
,ICICINV20,EQ,        49.20,                     9693.30,197
,ICICISENSX,EQ,       370.63,                    17822.42,48
,ICIL,EQ,        75.25,                 23858590.60,316144
,ICRA,EQ,      3291.20,                  4368834.05,1324
,ICSA,BE,         1.90,                     9999.80,5199
,IDBI,EQ,        63.70,                596029174.05,9284063
,IDBIGOLD,EQ,      2925.00,                   113954.85,39
,IDFC,EQ,        49.35,                176940403.10,3528318
,IDFCBANK,EQ,        40.75,                953354172.35,23193962
,IDFCBANK,N9,      5160.00,                    20640.00,4
,IDFCBANK,NC,      8225.16,                   164541.96,20
,IDFCBANK,N8,      8599.00,                    17198.00,2
,IDFCBANK,N5,      4934.00,                    19736.00,4
,IDFCBANK,ND,      4900.00,                    38620.04,8
,IDFCBANK,N1,      5030.00,                    25196.00,5
,IDFCBANK,N6,      8460.00,                   135112.04,16
,IDFCBANK,N2,      8640.00,                   120980.00,14
,IDFCBANK,NB,      4980.00,                    49794.00,10
,IDFNIFTYET,EQ,       108.68,                     1635.50,15
,IEX,EQ,      1573.35,                 73734220.45,46206
,IFBAGRO,BE,       621.15,                   922723.00,1470
,IFBIND,EQ,      1271.55,                 17390835.95,13584
,IFCI,EQ,        17.20,                187857170.15,10930942
,IFCI,NF,      1051.80,                     5259.00,5
,IFCI,NE,      1001.03,                   105108.00,105
,IFCI,NH,      1055.26,                    78094.00,74
,IFCI,NL,      1016.00,                   684809.60,685
,IFGLEXPOR,EQ,       216.60,                  2239582.10,10294
,IGARASHI,EQ,       783.75,                  7107874.80,9123
,IGL,EQ,       265.75,                569733913.55,2155593
,IGPL,EQ,       595.70,                  7947076.40,13343
,IIFL,EQ,       697.80,                 70508992.20,101274
,IIFLFIN,NA,      1006.36,                   508165.66,506
,IIFLFIN,N5,      1004.33,                  1771714.06,1762
