symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-01-15,252993,125612,49.65
ADANIPORTS,EQ,2025-01-15,3135942,1316893,41.99
BEL,EQ,2025-01-15,11376064,4124580,36.26
BOSCHLTD,EQ,2025-01-15,13843,7026,50.75
CUMMINSIND,EQ,2025-01-15,677709,405939,59.90
DIXON,EQ,2025-01-15,637125,322485,50.62
DLF,EQ,2025-01-15,5333750,3342513,62.67
DMART,EQ,2025-01-15,744961,428646,57.54
HAL,EQ,2025-01-15,1061461,441568,41.60
HINDALCO,EQ,2025-01-15,4390121,2493427,56.80
INDHOTEL,EQ,2025-01-15,6492665,3659819,56.37
INDIGO,EQ,2025-01-15,784809,430863,54.90
LT,EQ,2025-01-15,1155446,680328,58.88
MANAPPURAM,EQ,2025-01-15,11625648,4387403,37.74
MARUTI,EQ,2025-01-15,692822,348113,50.25
PAYTM,EQ,2025-01-15,11282308,3057278,27.10
PGEL,EQ,2025-01-15,1429705,451812,31.60
SBIN,EQ,2025-01-15,7792299,3640939,46.72
SUZLON,EQ,2025-01-15,65243228,31161672,47.76
TRENT,EQ,2025-01-15,1463322,504886,34.50
