symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-01-23,243034,122024,50.21
ADANIPORTS,EQ,2025-01-23,1968815,751350,38.16
BEL,EQ,2025-01-23,11978782,4117069,34.37
BOSCHLTD,EQ,2025-01-23,17809,9271,52.06
CUMMINSIND,EQ,2025-01-23,256027,142413,55.62
DIXON,EQ,2025-01-23,860408,292056,33.94
DLF,EQ,2025-01-23,2810434,1302436,46.34
DMART,EQ,2025-01-23,263606,129480,49.12
HAL,EQ,2025-01-23,1649481,577056,34.98
HINDALCO,EQ,2025-01-23,6826419,4615251,67.61
INDHOTEL,EQ,2025-01-23,2462777,958128,38.90
INDIGO,EQ,2025-01-23,1213108,674478,55.60
LT,EQ,2025-01-23,1993204,1082618,54.32
MANAPPURAM,EQ,2025-01-23,9510212,3636925,38.24
MARUTI,EQ,2025-01-23,480876,319691,66.48
PAYTM,EQ,2025-01-23,3430914,557597,16.25
PGEL,EQ,2025-01-23,1561561,556867,35.66
SBIN,EQ,2025-01-23,10986405,4797148,43.66
SUZLON,EQ,2025-01-23,49582278,31705701,63.95
TRENT,EQ,2025-01-23,2106761,1374330,65.23
