symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-01-29,119869,43559,36.34
ADANIPORTS,EQ,2025-01-29,4603700,2822531,61.31
BEL,EQ,2025-01-29,14361301,5356605,37.30
BOSCHLTD,EQ,2025-01-29,183316,104210,56.85
CUMMINSIND,EQ,2025-01-29,537445,313818,58.39
DIXON,EQ,2025-01-29,323696,90203,27.87
DLF,EQ,2025-01-29,3831233,1796174,46.88
DMART,EQ,2025-01-29,387658,237397,61.24
HAL,EQ,2025-01-29,1582724,443912,28.05
HINDALCO,EQ,2025-01-29,4618198,2602091,56.34
INDHOTEL,EQ,2025-01-29,2589510,1341766,51.82
INDIGO,EQ,2025-01-29,344762,130907,37.97
LT,EQ,2025-01-29,1238704,708307,57.18
MANAPPURAM,EQ,2025-01-29,23514228,9963419,42.37
MARUTI,EQ,2025-01-29,817549,299019,36.58
PAYTM,EQ,2025-01-29,4378055,1105440,25.25
PGEL,EQ,2025-01-29,3339970,1234879,36.97
SBIN,EQ,2025-01-29,9251973,5101878,55.14
SUZLON,EQ,2025-01-29,13990368,13955903,99.75
TRENT,EQ,2025-01-29,701998,284020,40.46
