symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-07-08,234682,162811,69.38
BEL,EQ,2011-07-08,79484,74407,93.61
BOSCHLTD,EQ,2011-07-08,2616,2018,77.14
CUMMINSIND,EQ,2011-07-08,256850,222561,86.65
DLF,EQ,2011-07-08,10235190,4462569,43.60
HINDALCO,EQ,2011-07-08,10383793,6149589,59.22
INDHOTEL,EQ,2011-07-08,802343,425694,53.06
LT,EQ,2011-07-08,1217320,555409,45.63
MANAPPURAM,EQ,2011-07-08,1037102,571663,55.12
MARUTI,EQ,2011-07-08,341435,186564,54.64
SBIN,EQ,2011-07-08,1472265,228222,15.50
SBIN,N1,2011-07-08,18,18,100.00
SBIN,N2,2011-07-08,27,27,100.00
SBIN,N3,2011-07-08,57,37,64.91
SBIN,N5,2011-07-08,450,450,100.00
SUZLON,EQ,2011-07-08,14306306,3258765,22.78
TRENT,EQ,2011-07-08,15985,7367,46.09
TRENT,Q1,2011-07-08,48,48,100.00
