symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2019-11-28,1438.85,1430.10,1457.00,1430.10,1447.95,1447.00,1443.27,31618,456.33,2276,10988,34.75
ADANIPORTS,EQ,2019-11-28,372.95,376.00,377.70,370.50,372.35,372.60,373.03,1649478,6153.07,43386,404119,24.50
BEL,EQ,2019-11-28,103.05,103.05,105.25,102.25,104.45,104.30,103.75,7479942,7760.78,23128,2737915,36.60
BOSCHLTD,EQ,2019-11-28,16615.20,16618.00,16903.10,16155.55,16200.05,16209.70,16333.24,34275,5598.22,9141,10482,30.58
CUMMINSIND,EQ,2019-11-28,562.70,560.60,564.75,544.65,545.00,547.30,551.35,1473537,8124.36,14196,1034920,70.23
DIXON,EQ,2019-11-28,3257.65,3284.90,3348.60,3262.00,3337.85,3339.15,3316.11,41637,1380.73,8507,16864,40.50
DLF,EQ,2019-11-28,215.85,216.50,220.80,214.70,218.25,217.95,218.15,10068332,21963.67,74972,2195559,21.81
DMART,EQ,2019-11-28,1846.15,1850.00,1869.00,1830.00,1848.00,1844.25,1850.07,540008,9990.50,27962,275725,51.06
HAL,EQ,2019-11-28,775.05,780.00,785.05,770.05,770.05,773.75,777.48,9527,74.07,1066,4817,50.56
HINDALCO,EQ,2019-11-28,203.00,203.00,205.30,200.10,203.90,204.10,202.98,5421765,11005.04,41118,1167274,21.53
INDHOTEL,EQ,2019-11-28,149.65,150.00,151.30,148.15,148.70,148.75,149.40,535571,800.12,10899,353839,66.07
INDIGO,EQ,2019-11-28,1427.20,1420.00,1444.75,1418.00,1437.00,1433.55,1432.63,1070836,15341.12,98272,397996,37.17
LT,EQ,2019-11-28,1335.50,1344.00,1354.00,1327.20,1350.20,1349.90,1341.78,4503913,60432.43,186269,2372853,52.68
MANAPPURAM,EQ,2019-11-28,159.85,159.70,160.85,156.20,158.80,158.25,158.45,2305679,3653.39,11086,526613,22.84
MARUTI,EQ,2019-11-28,7294.40,7299.80,7321.10,7220.95,7255.65,7261.25,7260.77,602077,43715.44,47860,156626,26.01
PGEL,EQ,2019-11-28,37.25,37.50,37.70,36.55,36.85,36.95,37.32,37254,13.90,313,27016,72.52
SBIN,EQ,2019-11-28,343.55,346.85,351.00,344.50,349.10,349.30,348.23,42538227,148132.93,266107,12547979,29.50
SBIN,N2,2019-11-28,11455.00,11575.00,11575.00,11460.00,11460.00,11463.52,11468.59,44,5.05,8,44,100.00
SBIN,N5,2019-11-28,11775.00,11750.00,11755.00,11735.00,11735.00,11735.00,11748.25,147,17.27,29,147,100.00
SBIN,N6,2019-11-28,11410.00,11415.00,11415.00,11415.00,11415.00,11415.00,11415.00,3,0.34,1,3,100.00
SUZLON,EQ,2019-11-28,2.25,2.25,2.30,2.20,2.25,2.30,2.25,11406956,256.76,8356,5775691,50.63
TRENT,EQ,2019-11-28,505.15,505.00,517.85,503.15,514.00,515.20,512.46,70188,359.69,2549,42948,61.19
