symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2019-11-05,1456.70,1457.25,1474.00,1445.55,1449.00,1448.35,1457.82,40619,592.15,4209,17284,42.55
ADANIPORTS,EQ,2019-11-05,391.00,391.70,392.90,386.50,389.50,390.00,389.48,1395899,5436.74,41318,659023,47.21
BEL,EQ,2019-11-05,119.50,115.30,115.90,111.60,112.50,112.60,113.47,20962769,23787.28,76674,8881730,42.37
BOSCHLTD,EQ,2019-11-05,15759.45,15700.00,15744.10,15532.35,15650.00,15681.05,15636.54,21492,3360.61,7498,13140,61.14
CUMMINSIND,EQ,2019-11-05,546.60,550.00,550.00,541.30,547.00,546.50,544.96,574136,3128.80,16732,276143,48.10
DIXON,EQ,2019-11-05,3015.25,3037.95,3037.95,2935.35,2952.00,2952.50,2965.68,8051,238.77,1866,3784,47.00
DLF,EQ,2019-11-05,184.30,183.10,187.40,182.05,184.00,184.35,184.35,7847108,14466.30,71747,2140174,27.27
DMART,EQ,2019-11-05,1956.65,1960.00,1982.60,1935.10,1978.00,1976.85,1964.62,312316,6135.84,30814,157158,50.32
HAL,EQ,2019-11-05,778.25,778.25,789.00,776.25,785.00,782.85,780.88,10198,79.63,1506,6523,63.96
HINDALCO,EQ,2019-11-05,197.95,199.00,202.70,197.35,198.50,198.60,199.93,8912298,17818.69,57204,3113078,34.93
INDHOTEL,EQ,2019-11-05,152.55,155.00,158.00,150.60,151.30,151.50,153.59,1516772,2329.67,19228,596711,39.34
INDIGO,EQ,2019-11-05,1436.40,1432.00,1503.00,1411.85,1465.00,1462.45,1464.50,4797987,70266.34,172554,392139,8.17
LT,EQ,2019-11-05,1452.20,1455.00,1459.60,1432.00,1441.15,1439.80,1442.92,2401916,34657.73,99001,1422957,59.24
MANAPPURAM,EQ,2019-11-05,171.10,170.00,171.25,166.00,167.50,168.15,168.45,3368530,5674.40,32083,1497169,44.45
MARUTI,EQ,2019-11-05,7424.00,7429.95,7541.95,7325.00,7395.95,7389.00,7421.46,1207089,89583.57,100603,243140,20.14
PGEL,EQ,2019-11-05,42.85,42.80,44.50,42.30,42.90,42.90,43.23,52668,22.77,619,30066,57.09
SBIN,EQ,2019-11-05,314.30,313.90,322.00,312.80,319.00,319.20,318.80,50080853,159657.07,324664,12368370,24.70
SBIN,N2,2019-11-05,11452.60,11441.00,11441.00,11441.00,11441.00,11441.00,11441.00,20,2.29,1,20,100.00
SBIN,N5,2019-11-05,11699.31,11610.00,11763.00,11610.00,11725.00,11741.91,11723.43,453,53.11,41,440,97.13
SUZLON,EQ,2019-11-05,2.90,3.00,3.00,2.80,2.85,2.85,2.89,16504464,476.28,24033,6707810,40.64
TRENT,EQ,2019-11-05,533.70,537.65,567.90,520.00,556.00,548.90,541.44,195548,1058.77,8600,121751,62.26
