,01-Apr-2019
The Nifty witnessed an intraday movement of about 93.35 points.The closing index was 0.39 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 38208.53
, Traded Quantity (in Lakhs), 21927.87
, Number of Trades, 12725657
, Total Market Capitalisation (Rs. Crores), 15035116.64

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11623.90,     11665.20,     11738.10,     11644.75,     11669.15,45.25
,NIFTY50 EQL Wgt,     12785.85,     12852.85,     12900.70,     12797.35,     12824.35,38.5
,NIFTY100 EQL Wgt,     13551.50,     13627.95,     13678.50,     13573.00,     13597.20,45.7
,NIFTY100 LowVol30,      8789.30,      8821.55,      8860.50,      8790.20,      8802.90,13.6
,NIFTY Alpha 50,     12187.90,     12225.30,     12282.35,     12192.25,     12210.65,22.75
,NIFTY MIDCAP 150,      6503.95,      6530.05,      6563.45,      6511.30,      6522.55,18.6
,NIFTY SMLCAP 50,      3257.30,      3276.75,      3310.15,      3276.05,      3288.45,31.15
,NIFTY SMLCAP 250,      5438.80,      5474.00,      5516.15,      5473.30,      5490.60,51.8
,NIFTY MIDSML 400,      6128.70,      6158.30,      6194.45,      6150.70,      6159.70,31
,NIFTY200 QUALTY30,      9684.70,      9727.05,      9760.95,      9690.50,      9707.30,22.6
,Nifty IT,     15628.20,     15668.80,     15922.05,     15662.55,     15840.65,212.45
,Nifty Next 50,     28281.90,     28450.65,     28544.20,     28280.55,     28334.00,52.1
,Nifty Bank,     30426.80,     30537.60,     30648.10,     30218.35,     30326.50,-100.3
,NIFTY MIDCAP 100,     18258.50,     18334.70,     18449.35,     18294.35,     18333.05,74.55
,Nifty 500,      9663.70,      9703.00,      9756.30,      9683.95,      9702.00,38.3
,Nifty 100,     11789.20,     11834.85,     11902.25,     11809.00,     11832.65,43.45
,Nifty Midcap 50,      5077.85,      5098.00,      5134.30,      5084.90,      5096.90,19.05
,Nifty Realty,       269.20,       269.65,       271.15,       266.50,       267.20,-2
,Nifty Infra,      3207.90,      3222.10,      3257.20,      3221.10,      3238.65,30.75
,Nifty Energy,     16484.00,     16571.40,     16660.95,     16393.45,     16532.10,48.1
,Nifty FMCG,     30321.40,     30402.60,     30539.40,     30162.15,     30193.15,-128.25
,Nifty MNC,     13359.10,     13438.45,     13518.75,     13345.75,     13365.85,6.75
,Nifty Pharma,      9346.55,      9367.60,      9416.95,      9353.65,      9375.40,28.85
,Nifty PSE,      3584.60,      3603.40,      3607.70,      3555.10,      3565.90,-18.7
,Nifty PSU Bank,      3339.35,      3372.85,      3445.90,      3369.00,      3384.85,45.5
,Nifty Serv Sector,     16197.35,     16245.65,     16326.30,     16182.85,     16221.80,24.45
,India VIX,17.1850,17.1850,18.2200,17.1850,18.0050,0.8200
,Nifty Auto,      8335.35,      8407.50,      8492.35,      8394.70,      8414.35,79
,Nifty Metal,      3044.15,      3084.65,      3145.95,      3082.40,      3102.30,58.15
,Nifty Media,      2496.60,      2503.95,      2517.65,      2475.00,      2481.00,-15.6
,NIFTY SMLCAP 100,      6672.55,      6717.55,      6783.25,      6716.10,      6737.85,65.3
,Nifty 200,      6079.95,      6103.70,      6138.10,      6090.40,      6102.60,22.65
,Nifty Div Opps 50,      2701.25,      2712.50,      2717.20,      2698.75,      2703.25,2
,Nifty Commodities,      3625.80,      3654.00,      3674.60,      3631.15,      3641.75,15.95
,Nifty Consumption,      4855.40,      4876.30,      4900.20,      4844.05,      4849.95,-5.45
,Nifty Fin Service,     12544.15,     12575.10,     12603.30,     12453.80,     12499.65,-44.5
,Nifty50 Div Point,          .00,          .00,          .00,          .00,          .00,0
,Nifty100 Liq 15,      4078.50,      4105.10,      4146.65,      4099.50,      4113.50,35
,Nifty CPSE,      2269.75,      2280.70,      2283.35,      2223.40,      2242.30,-27.45
,Nifty GrowSect 15,      6144.05,      6171.00,      6181.30,      6116.40,      6127.95,-16.1
,Nifty50 PR 2x Lev,      5104.60,      5138.10,      5201.35,      5120.60,      5141.55,36.95
,Nifty50 PR 1x Inv,       392.25,       391.10,       391.75,       388.65,       390.95,-1.3
,Nifty50 TR 2x Lev,      6501.15,      6543.80,      6624.35,      6521.50,      6548.20,47.05
,Nifty50 TR 1x Inv,       347.65,       346.60,       347.20,       344.45,       346.50,-1.15
,Nifty50 Value 20,      5555.30,      5581.20,      5635.70,      5574.70,      5604.35,49.05
,Nifty Mid Liq 15,      4247.30,      4265.55,      4282.90,      4243.05,      4255.75,8.45
,Nifty Pvt Bank,     17315.55,     17377.15,     17431.70,     17165.35,     17225.25,-90.3
,NIFTY100 Qualty30,      2742.50,      2753.85,      2759.60,      2738.00,      2742.40,-.1
,Nifty GS 8 13Yr,      1849.53,      1849.90,      1849.90,      1849.90,      1849.90,.37
,Nifty GS 10Yr,      1708.97,      1709.31,      1709.31,      1709.31,      1709.31,.34
,Nifty GS 10Yr Cln,       907.33,       907.33,       907.33,       907.33,       907.33,0
,Nifty GS 4 8Yr,      1983.15,      1983.56,      1983.56,      1983.56,      1983.56,.41
,Nifty GS 11 15Yr,      1947.60,      1948.02,      1948.02,      1948.02,      1948.02,.42
,Nifty GS 15YrPlus,      2085.38,      2085.82,      2085.82,      2085.82,      2085.82,.44
,Nifty GS Compsite,      1890.92,      1891.30,      1891.30,      1891.30,      1891.30,.38

,ADVANCES,1303
,DECLINES,557
,UNCHANGED,87

,Total securities that have hit their price bands today,298

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1363.25,      1391.85,2.1,1400.36
,IBULHSGFIN,EQ,       858.25,       847.20,-1.29,1304.82
,CPSEETF,EQ,        27.24,        26.98,-0.95,1083.73
,TATAMOTORS,EQ,       174.25,       187.35,7.52,858.46
,MARUTI,EQ,      6672.55,      6840.70,2.52,778.24
,YESBANK,EQ,       275.10,       275.90,0.29,768.88
,TATASTEEL,EQ,       521.00,       535.15,2.72,726.4
,SBIN,EQ,       320.75,       322.75,0.62,725.14
,HDFC,EQ,      1968.25,      1959.65,-0.44,652.42
,ICICIBANK,EQ,       400.50,       398.25,-0.56,651.55
,BANKBARODA,EQ,       128.65,       132.70,3.15,568.1
,SRF,EQ,      2403.00,      2360.60,-1.76,566.3
,HDFCBANK,EQ,      2318.90,      2311.80,-0.31,559.68
,LT,EQ,      1385.30,      1412.20,1.94,542.77
,PNB,EQ,        95.50,        97.50,2.09,508.04
,INFY,EQ,       743.85,       755.10,1.51,496.72
,AXISBANK,EQ,       777.25,       765.60,-1.5,465.92
,INDUSINDBK,EQ,      1780.00,      1743.05,-2.08,455.19
,TCS,EQ,      2001.65,      2031.65,1.5,425
,KOTAKBANK,EQ,      1334.50,      1339.40,0.37,424.88
,HINDALCO,EQ,       205.50,       215.90,5.06,399.22
,EICHERMOT,EQ,     20547.70,     20048.40,-2.43,396.58
,M&M,EQ,       673.90,       660.90,-1.93,366.94
,NTPC,EQ,       134.70,       135.10,0.3,362.64
,BAJFINANCE,EQ,      3025.00,      3001.45,-0.78,335.37

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATAMOTORS,EQ,       187.35,       174.25,7.52
,HINDALCO,EQ,       215.90,       205.50,5.06
,TATASTEEL,EQ,       535.15,       521.00,2.72
,WIPRO,EQ,       261.65,       254.80,2.69
,MARUTI,EQ,      6840.70,      6672.55,2.52

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ZEEL,EQ,       431.70,       445.50,-3.1
,UPL,EQ,       934.30,       958.85,-2.56
,IOC,EQ,       158.70,       162.85,-2.55
,EICHERMOT,EQ,     20048.40,     20547.70,-2.43
,INDUSINDBK,EQ,      1743.05,      1780.00,-2.08

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1003GS2019,GS,        69.66,                       69.66,1
,20MICRONS,EQ,        40.15,                  2786820.95,70139
,21STCENMGM,EQ,        19.60,                    66934.00,3415
,3IINFOTECH,EQ,         3.80,                  4840342.15,1259366
,3MINDIA,EQ,     24294.75,                113301760.10,4621
,3PLAND,EQ,        11.10,                    10068.75,903
,5PAISA,EQ,       232.40,                  7477025.65,31663
,63MOONS,EQ,        82.60,                 13168646.45,159290
,8KMILES,EQ,       103.40,                 31380746.65,307482
,A2ZINFRA,BE,        17.40,                  2877936.95,167879
,AARON,SM,        47.80,                   143400.00,3000
,AARTIDRUGS,EQ,       628.25,                 10206189.95,16212
,AARTIIND,EQ,      1566.30,                168465663.25,107290
,AARVEEDEN,EQ,        23.45,                   213482.00,8935
,AARVI,SM,        41.05,                    82100.00,2000
,AAVAS,EQ,      1161.00,                165037406.45,141742
,ABAN,BE,        58.80,                  4395965.75,74448
,ABBOTINDIA,EQ,      7296.85,                272938963.10,37164
,ABCAPITAL,EQ,       103.35,                792404248.00,7750265
,ABFRL,EQ,       224.40,                 91685054.50,408108
,ABGSHIP,BZ,         1.75,                    16645.75,9451
,ABSLNN50ET,EQ,       332.05,                    20255.05,61
,ACCELYA,EQ,       929.15,                 13079827.80,14084
,ACCURACY,SM,        85.00,                   136000.00,1600
,ACE,EQ,       114.15,                 62679332.60,545143
,ADANIENT,EQ,       151.45,               1186070752.65,7938713
,ADANIGAS,EQ,       133.50,                135879568.75,1017473
,ADANIGREEN,EQ,        38.70,                 30090002.25,780251
,ADANIPOWER,EQ,        48.70,                768048105.00,15730219
,ADANITRANS,EQ,       220.15,                 37748404.60,170645
,ADFFOODS,EQ,       246.95,                  6000128.85,24434
,ADHUNIK,BE,         2.85,                   151761.30,53618
,ADHUNIKIND,EQ,        55.10,                   488466.80,8856
,ADLABS,EQ,         8.40,                  1788879.90,214399
,ADORWELD,EQ,       348.65,                  4106171.10,11823
,ADROITINFO,BE,        17.95,                    93004.75,5695
,ADSL,EQ,        13.70,                   129823.75,9472
,ADVANIHOTR,EQ,        68.60,                   315964.85,4598
,ADVENZYMES,EQ,       185.65,                 60138530.30,324779
,AEGISCHEM,EQ,       206.65,                 33012207.55,159845
,AGARIND,EQ,       163.10,                    91425.25,562
,AGCNET,EQ,       115.00,                   495083.30,4317
,AGLSL,EQ,        59.15,                   303769.25,5148
,AGRITECH,EQ,        55.10,                  1508731.55,27908
,AGROPHOS,EQ,        72.00,                   161660.40,2244
,AHLADA,SM,        88.00,                   178500.00,2000
,AHLEAST,EQ,       239.10,                  1238333.40,5150
,AHLUCONT,EQ,       333.75,                 11504914.20,34708
,AHLWEST,EQ,       354.80,                   340703.85,978
,AIAENG,EQ,      1775.15,                 11140464.80,6255
,AIFL,BE,        12.45,                   786918.50,63395
,AIONJSW,EQ,        28.50,                  7456976.55,252285
,AIRAN,SM,        63.15,                  1413750.00,22500
,AJANTPHARM,EQ,      1034.90,                178642446.50,171635
,AJMERA,EQ,       194.30,                 45020198.60,228237
,AKSHARCHEM,EQ,       341.35,                  2134404.15,6240
,AKSHOPTFBR,EQ,        19.45,                 13595698.75,701354
,AKZOINDIA,EQ,      1776.50,                  6236720.25,3484
,ALANKIT,EQ,        31.35,                 22535121.20,715966
