,12-Apr-2019
The Nifty witnessed an intraday movement of about 78.55 points.The closing index was 0.4 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 28765.18
, Traded Quantity (in Lakhs), 14884.23
, Number of Trades, 9969684
, Total Market Capitalisation (Rs. Crores), 15001005.86

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11596.70,     11612.85,     11657.35,     11578.80,     11643.45,46.75
,NIFTY50 EQL Wgt,     12826.60,     12848.45,     12882.90,     12804.90,     12870.70,44.1
,NIFTY100 EQL Wgt,     13562.05,     13578.65,     13626.55,     13561.00,     13617.00,54.95
,NIFTY100 LowVol30,      8839.80,      8852.90,      8894.30,      8845.10,      8887.70,47.9
,NIFTY Alpha 50,     12172.20,     12177.60,     12245.35,     12160.40,     12228.70,56.5
,NIFTY MIDCAP 150,      6448.65,      6454.05,      6477.20,      6447.95,      6472.75,24.1
,NIFTY SMLCAP 50,      3249.05,      3251.15,      3277.65,      3250.60,      3274.00,24.95
,NIFTY SMLCAP 250,      5447.15,      5454.35,      5483.35,      5453.15,      5480.15,33
,NIFTY MIDSML 400,      6096.90,      6103.00,      6127.45,      6099.05,      6124.40,27.5
,NIFTY200 QUALTY30,      9690.15,      9700.80,      9753.10,      9691.60,      9745.75,55.6
,Nifty IT,     15874.75,     15918.10,     15989.70,     15832.00,     15911.10,36.35
,Nifty Next 50,     28148.55,     28171.60,     28295.70,     28165.00,     28271.10,122.55
,Nifty Bank,     29786.10,     29780.55,     30000.95,     29707.00,     29938.55,152.45
,NIFTY MIDCAP 100,     18091.95,     18111.85,     18183.30,     18093.55,     18167.90,75.95
,Nifty 500,      9634.55,      9646.60,      9682.30,      9626.95,      9674.60,40.05
,Nifty 100,     11760.00,     11775.40,     11820.25,     11746.80,     11807.85,47.85
,Nifty Midcap 50,      5030.70,      5035.60,      5068.00,      5031.50,      5062.20,31.5
,Nifty Realty,       274.85,       274.70,       277.50,       274.50,       275.70,.85
,Nifty Infra,      3195.70,      3201.90,      3203.65,      3183.05,      3194.25,-1.45
,Nifty Energy,     16159.15,     16202.75,     16253.85,     16118.90,     16169.75,10.6
,Nifty FMCG,     30151.15,     30205.40,     30582.25,     30193.50,     30533.70,382.55
,Nifty MNC,     13389.50,     13402.95,     13478.50,     13379.20,     13471.80,82.3
,Nifty Pharma,      9391.15,      9398.25,      9448.45,      9383.75,      9426.45,35.3
,Nifty PSE,      3525.35,      3535.95,      3544.80,      3528.60,      3540.35,15
,Nifty PSU Bank,      3275.60,      3275.95,      3307.20,      3245.95,      3302.25,26.65
,Nifty Serv Sector,     16115.65,     16130.95,     16196.10,     16082.55,     16171.90,56.25
,India VIX,20.9575,20.9575,21.3025,18.6750,20.9975,0.0400
,Nifty Auto,      8690.05,      8698.80,      8785.75,      8665.00,      8777.45,87.4
,Nifty Metal,      3067.45,      3072.55,      3083.80,      3050.70,      3071.60,4.15
,Nifty Media,      2408.60,      2408.85,      2447.45,      2406.20,      2442.85,34.25
,NIFTY SMLCAP 100,      6694.30,      6700.25,      6749.00,      6698.10,      6740.20,45.9
,Nifty 200,      6060.25,      6068.10,      6090.25,      6054.45,      6085.00,24.75
,Nifty Div Opps 50,      2688.35,      2694.35,      2704.80,      2689.25,      2703.00,14.65
,Nifty Commodities,      3600.55,      3607.40,      3616.05,      3589.75,      3602.80,2.25
,Nifty Consumption,      4849.35,      4855.60,      4894.95,      4852.45,      4891.15,41.8
,Nifty Fin Service,     12450.00,     12450.40,     12519.45,     12419.60,     12495.60,45.6
,Nifty50 Div Point,          .00,          .00,          .00,          .00,          .00,0
,Nifty100 Liq 15,      4121.35,      4127.15,      4135.10,      4099.05,      4127.20,5.85
,Nifty CPSE,      2253.10,      2260.55,      2264.20,      2244.10,      2250.20,-2.9
,Nifty GrowSect 15,      6134.80,      6137.90,      6166.00,      6128.25,      6157.85,23.05
,Nifty50 PR 2x Lev,      5068.35,      5081.60,      5120.35,      5052.70,      5108.40,40.05
,Nifty50 PR 1x Inv,       393.95,       393.50,       394.60,       391.95,       392.45,-1.5
,Nifty50 TR 2x Lev,      6454.95,      6471.85,      6521.20,      6435.05,      6505.95,51
,Nifty50 TR 1x Inv,       349.15,       348.75,       349.75,       347.40,       347.80,-1.35
,Nifty50 Value 20,      5555.60,      5571.90,      5588.05,      5545.10,      5566.55,10.95
,Nifty Mid Liq 15,      4251.15,      4255.75,      4287.50,      4254.10,      4282.85,31.7
,Nifty Pvt Bank,     16946.95,     16949.30,     17068.20,     16911.95,     17032.20,85.25
,NIFTY100 Qualty30,      2732.60,      2736.90,      2748.15,      2731.85,      2744.75,12.15
,Nifty GS 8 13Yr,      1847.51,      1847.89,      1847.89,      1844.40,      1844.65,-2.86
,Nifty GS 10Yr,      1709.51,      1709.85,      1709.85,      1706.13,      1706.72,-2.79
,Nifty GS 10Yr Cln,       905.78,       905.78,       905.78,       903.77,       904.09,-1.69
,Nifty GS 4 8Yr,      1976.06,      1976.47,      1976.47,      1972.76,      1972.76,-3.3
,Nifty GS 11 15Yr,      1936.27,      1936.69,      1936.69,      1934.02,      1934.02,-2.25
,Nifty GS 15YrPlus,      2081.19,      2081.62,      2082.57,      2080.79,      2081.62,.43
,Nifty GS Compsite,      1885.72,      1886.11,      1886.11,      1882.69,      1882.87,-2.85

,ADVANCES,982
,DECLINES,804
,UNCHANGED,127

,Total securities that have hit their price bands today,200

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,PCJEWELLER,EQ,        96.00,       111.90,16.56,1008.26
,ALBERTDAVD,EQ,       413.60,                   892502.10,2173
,ALBK,EQ,        54.30,                245720905.30,4558719
,ALCHEM,BE,         1.90,                     3254.70,1713
,ALEMBICLTD,EQ,        42.75,                  5333384.20,124130
,ALICON,EQ,       580.75,                   269180.35,463
,ALKALI,EQ,        41.40,                   447386.70,10733
,ALKEM,EQ,      1755.85,                 34042881.80,19420
,ALKYLAMINE,EQ,       871.25,                  8332679.75,9569
,ALLCARGO,EQ,       116.70,                 38298574.60,326722
,ALLSEC,BE,       294.45,                  7858324.55,26761
,ALMONDZ,EQ,        22.10,                     9191.35,417
,ALOKTEXT,BE,         4.45,                  8143614.55,1816751
,ALPA,EQ,        26.90,                   657017.30,24215
,ALPHAGEO,EQ,       482.45,                  1323236.25,2758
,ALPSINDUS,BE,         2.05,                       42.00,20
,AMARAJABAT,EQ,       692.60,                422963140.00,612412
,AMBER,EQ,       829.80,                  8605814.70,10322
,AMBIKCO,EQ,      1129.55,                  1267922.35,1126
,AMDIND,EQ,        21.95,                  1198525.25,52781
,AMJLAND,EQ,        19.85,                    32481.80,1644
,AMRUTANJAN,EQ,       315.25,                  8881610.50,28028
,ANANTRAJ,EQ,        33.75,                  7260851.45,215175
,ANDHRABANK,EQ,        28.95,                 21451575.60,741390
,ANDHRACEMT,BE,         4.70,                   817194.40,174238
,ANDHRSUGAR,EQ,       348.80,                  2794192.55,7956
,ANGIND,BZ,          .95,                      484.50,510
,ANIKINDS,EQ,        15.30,                   104596.80,6997
,ANKITMETAL,BE,          .50,                     7861.60,15473
,ANSALAPI,EQ,        11.65,                  4531618.15,386348
,ANSALHSG,EQ,        13.50,                  6756313.05,502860
,ANTGRAPHIC,BE,          .70,                    79143.20,117725
,ANUP,EQ,       507.05,                  2974242.70,5827
,APARINDS,EQ,       686.75,                  4207837.00,6144
,APCL,EQ,       148.70,                  5755158.05,39165
,APCOTEXIND,EQ,       530.50,                  2414970.65,4582
,APEX,EQ,       338.55,                 52600138.35,154282
,APLAPOLLO,EQ,      1456.85,                 12581899.75,8657
,APLLTD,EQ,       535.10,                  2366342.30,4415
,APOLLO,EQ,       139.90,                  5260961.60,37538
,APOLLOHOSP,EQ,      1264.30,                456339321.60,365799
,APOLLOTYRE,EQ,       215.00,                500544641.30,2332414
,APOLSINHOT,EQ,       852.10,                   157712.35,185
,APTECHT,EQ,       176.10,                 64387931.85,364073
,ARCHIDPLY,EQ,        39.05,                   202811.75,5190
,ARCHIES,EQ,        24.00,                   812311.35,33639
,ARCOTECH,BE,         5.50,                   118193.50,21352
,ARIES,EQ,        86.90,                  3880266.60,44234
,ARIHANT,EQ,        28.90,                    52003.90,1844
,ARIHANTSUP,BE,        57.30,                   935249.50,16498
,ARMANFIN,EQ,       359.95,                   750950.00,2056
,AROGRANITE,EQ,        49.65,                   348529.65,7099
,ARROWGREEN,EQ,        75.90,                  1155062.35,15139
,ARROWTEX,EQ,        17.30,                   195316.90,11118
,ARSHIYA,EQ,        32.55,                  1991311.85,61104
,ARSSINFRA,EQ,        53.10,                  1211350.55,23017
,ARTEDZ,SM,        37.00,                   356250.00,9000
,ARVIND,EQ,        89.55,                232245802.00,2607571
,ARVINDFASN,EQ,       969.95,                 96157763.15,99047
,ARVSMART,EQ,       125.85,                  2031811.20,16147
,ASAHIINDIA,EQ,       255.25,                  5218717.80,20746
,ASAHISONG,EQ,       161.90,                   554141.60,3459
,ASAL,EQ,        56.30,                  1286788.75,22373
,ASHAPURMIN,BE,        28.00,                   384999.40,13718
,ASHIANA,EQ,       120.10,                  2517100.70,20946
,ASHIMASYN,EQ,        12.00,                   365219.50,30838
,ASHOKA,EQ,       130.90,                 11363792.70,86979
,ASIANHOTNR,EQ,       134.10,                    25389.60,189
,ASIANTILES,EQ,       217.15,                 14119127.25,64814
,ASLIND,SM,        14.55,                    58200.00,4000
,ASPINWALL,EQ,       163.50,                    59364.90,363
,ASSAMCO,BE,         2.05,                   144376.80,69270
,ASTEC,EQ,       508.30,                 17726672.45,34712
,ASTERDM,EQ,       152.45,                  3678433.45,24030
,ASTRAL,EQ,      1216.85,                 34160324.00,28332
,ASTRAMICRO,EQ,       100.00,                 31436561.35,315012
,ASTRAZEN,EQ,      2179.85,                123429939.60,57688
,ASTRON,EQ,       101.40,                 25722155.45,252537
,ATFL,EQ,       586.55,                 14240307.50,23526
,ATLANTA,EQ,        19.05,                   395777.65,20916
,ATLASCYCLE,BE,        72.20,                    92104.00,1285
,ATNINTER,BE,          .05,                      344.85,4100
,ATUL,EQ,      3476.70,                  9454565.80,2711
,ATULAUTO,EQ,       336.55,                  2101642.75,6248
,AUBANK,EQ,       592.00,                118630637.65,199848
,AURIONPRO,EQ,       146.80,                  4477153.10,30223
,AUSOMENT,EQ,        37.25,                    13490.90,361
,AUTOAXLES,EQ,      1212.00,                  5685476.05,4663
,AUTOIND,EQ,        48.90,                  1900938.05,38792
,AUTOLITIND,EQ,        37.75,                     3449.90,91
,AVADHSUGAR,EQ,       436.40,                  9863215.90,22595
,AVANTIFEED,EQ,       397.65,                441988390.35,1099170
,AVTNPL,EQ,        25.90,                   635150.30,24471
,AXISCADES,EQ,        59.50,                   980982.05,16413
,AXISGOLD,EQ,      2797.50,                   231523.65,83
,AXISNIFTY,EQ,      1188.00,                    22503.34,19
,AYMSYNTEX,EQ,        36.75,                   444607.15,12039
,BAFNAPHARM,EQ,         9.65,                    49436.25,5137
,BAGFILMS,EQ,         4.85,                   258635.70,53838
,BAJAJCON,EQ,       332.70,                121796683.55,367134
,BAJAJELEC,EQ,       556.25,                112622804.55,205054
,BAJAJHIND,EQ,         8.95,                 11831517.70,1316820
,BALAJITELE,EQ,        81.05,                  1896122.75,23537
,BALAMINES,EQ,       479.35,                  4207732.70,8755
,BALAXI,BE,        61.55,                   145073.35,2357
,BALKRISHNA,EQ,        38.95,                   187596.90,4816
,BALKRISIND,EQ,       949.95,                423584798.45,445624
,BALLARPUR,EQ,         2.75,                  5955482.20,2136169
,BALMLAWRIE,EQ,       180.60,                  4155012.05,22973
,BALPHARMA,EQ,        72.50,                   731609.60,10181
,BALRAMCHIN,EQ,       138.40,                228428436.30,1670889
,BANARBEADS,EQ,        45.10,                    63885.55,1423
,BANARISUG,EQ,      1504.30,                   553038.40,367
,BANCOINDIA,EQ,       149.65,                  5991264.40,39825
,BANG,EQ,        37.95,                   132985.75,3521
,BANKA,SM,        80.00,                    96000.00,1200
,BANKBEES,EQ,      3045.77,                  2525811.73,831
,BANKINDIA,EQ,        99.55,                737221552.80,7444154
,BANSAL,SM,         7.05,                    62550.00,9000
,BANSWRAS,EQ,        68.05,                    14340.75,210
,BARTRONICS,EQ,         6.50,                   156684.65,24043
,BASF,EQ,      1395.85,                 17900717.10,12890
,BASML,EQ,       190.30,                    50791.20,268
,BATAINDIA,EQ,      1408.05,               1512915248.20,1076689
,BAYERCROP,EQ,      4256.95,                 14232311.80,3355
,BBL,EQ,      1082.20,                  4400006.05,4085
,BBTC,EQ,      1283.90,                 43990094.00,34287
,BBTCL,SM,        48.00,                   288000.00,6000
,BCG,BE,         4.55,                  2503863.75,554006
,BDL,EQ,       307.55,                 44506422.90,143032
,BEARDSELL,EQ,        15.70,                     2262.40,145
,BEDMUTHA,EQ,        16.85,                    35899.45,2113
,BEL,EQ,        93.95,               1286534267.10,13843182
,BEML,EQ,       978.45,               1033520511.20,1056176
,BEPL,EQ,        80.85,                164066611.35,2088075
,BERGEPAINT,EQ,       327.35,                221854380.10,679809
,BETA,SM,       106.50,                   168800.00,1600
,BFINVEST,EQ,       264.00,                 15507530.35,58683
,BFUTILITIE,EQ,       212.50,                 74467487.70,349843
,BGLOBAL,BE,         2.35,                    30359.90,12412
,BGRENERGY,EQ,        61.90,                  4837970.90,77889
,BHAGERIA,EQ,       268.30,                   821714.65,3051
,BHAGYANGR,EQ,        31.60,                    75776.20,2399
,BHAGYAPROP,EQ,        29.55,                    19408.30,657
,BHANDARI,EQ,         1.95,                    94635.40,47900
,BHARATFIN,EQ,      1092.35,                899172080.10,823066
,BHARATFORG,EQ,       492.50,                614039080.75,1241426
,BHARATGEAR,EQ,       148.95,                  3236690.50,21707
,BHARATRAS,EQ,      4473.70,                  2853267.00,636
,BHARATWIRE,EQ,        56.55,                   667928.30,11855
,BIGBLOC,EQ,        36.00,                     3522.75,100
,BIL,EQ,       269.45,                  8590351.40,31719
,BILENERGY,BE,         5.05,                   243430.20,48204
,BINANIIND,BE,        36.25,                    83414.30,2299
,BINDALAGRO,EQ,        15.05,                   132540.45,8792
,BIOFILCHEM,BE,         7.60,                    22878.10,3059
,BIRLACABLE,EQ,       137.15,                 21428273.10,154751
,BIRLACORPN,EQ,       510.70,                 29645776.25,57898
,BIRLAMONEY,EQ,        51.70,                  3498853.45,67531
,BKMINDST,BE,         4.80,                    70066.30,14087
,BLBLIMITED,EQ,         4.80,                     1479.40,306
,BLISSGVS,EQ,       179.30,                114378536.10,643312
,BLKASHYAP,EQ,        19.15,                  2604591.00,136220
,BLS,EQ,       132.25,                  5514340.75,42256
,BLUECOAST,EQ,        34.80,                   169588.80,4796
,BLUEDART,EQ,      3254.70,                  6713248.85,2058
,BLUEDART,N3,        10.08,                   117936.00,11700
,BLUESTARCO,EQ,       684.05,                 20532906.45,29805
,BODALCHEM,EQ,       118.10,                  8649181.85,72956
,BOHRA,SM,        10.35,                    20700.00,2000
,BOMDYEING,EQ,       136.95,                266227380.35,1947504
,BOROSIL,EQ,       213.95,                  7499073.85,34818
,BPL,EQ,        26.00,                  2278737.85,87443
,BRFL,EQ,         9.10,                   377879.05,41342
,BRIGADE,EQ,       246.10,                  7283529.95,29524
,BRNL,EQ,       114.55,                  1411748.10,12279
,BROOKS,EQ,        53.60,                   707321.15,13151
,BSE,EQ,       624.25,                 82051575.75,131115
,BSELINFRA,EQ,         2.00,                    51598.45,26048
,BSHSL,SM,       128.00,                   128000.00,1000
,BSL,EQ,        42.80,                   111102.55,2602
,BSLGOLDETF,EQ,      2950.00,                   132126.00,45
,BSLNIFTY,EQ,       125.26,                  1713526.37,13779
,BSOFT,EQ,        99.40,                 40019077.05,402943
,BURNPUR,BE,         2.95,                   171633.75,56936
,BUTTERFLY,EQ,       189.55,                  6666691.40,35065
,BVCL,BE,        16.15,                     8896.80,550
,BYKE,EQ,        29.25,                  5939958.50,202294
,CALSOFT,EQ,        23.90,                   209966.45,8784
,CAMLINFINE,EQ,        47.80,                  4633357.80,96913
,CANBK,EQ,       284.85,               1236482736.65,4387565
,CANDC,BZ,        10.00,                   149982.40,14735
,CANFINHOME,EQ,       352.80,                208574506.10,593965
,CANTABIL,EQ,       267.80,                  7637545.35,28424
,CAPACITE,EQ,       232.55,                 14584088.10,62466
,CAPLIPOINT,EQ,       394.50,                  8743966.45,22122
,CAPTRUST,EQ,       207.25,                   299722.65,1443
,CARBORUNIV,EQ,       379.25,                 34416611.80,90645
