,05-Apr-2019
The Nifty witnessed an intraday movement of about 80.15 points.The closing index was 0.59 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 30163.82
, Traded Quantity (in Lakhs), 14876.5
, Number of Trades, 10369286
, Total Market Capitalisation (Rs. Crores), 15004913.73

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11598.00,     11638.40,     11689.65,     11609.50,     11665.95,67.95
,NIFTY50 EQL Wgt,     12782.75,     12833.35,     12885.25,     12794.20,     12862.75,80
,NIFTY100 EQL Wgt,     13519.70,     13566.85,     13616.85,     13539.20,     13596.45,76.75
,NIFTY100 LowVol30,      8806.20,      8834.00,      8844.35,      8808.20,      8829.95,23.75
,NIFTY Alpha 50,     12135.55,     12169.90,     12230.95,     12151.80,     12213.05,77.5
,NIFTY MIDCAP 150,      6453.60,      6470.75,      6502.90,      6467.70,      6497.90,44.3
,NIFTY SMLCAP 50,      3225.60,      3241.10,      3260.15,      3234.75,      3254.00,28.4
,NIFTY SMLCAP 250,      5408.10,      5433.00,      5460.25,      5431.30,      5457.00,48.9
,NIFTY MIDSML 400,      6085.50,      6105.60,      6135.45,      6103.90,      6131.65,46.15
,NIFTY200 QUALTY30,      9700.65,      9726.95,      9735.50,      9689.90,      9713.15,12.5
,Nifty IT,     15744.80,     15800.45,     15952.50,     15759.80,     15923.05,178.25
,Nifty Next 50,     28020.55,     28111.30,     28255.90,     28080.25,     28143.05,122.5
,Nifty Bank,     29904.90,     30002.85,     30174.00,     29850.00,     30084.65,179.75
,NIFTY MIDCAP 100,     18098.75,     18152.70,     18268.30,     18145.70,     18246.35,147.6
,Nifty 500,      9626.65,      9659.65,      9700.40,      9641.45,      9684.95,58.3
,Nifty 100,     11753.50,     11794.05,     11842.05,     11767.10,     11820.10,66.6
,Nifty Midcap 50,      5026.50,      5044.30,      5085.60,      5043.25,      5079.25,52.75
,Nifty Realty,       272.40,       273.60,       278.40,       273.25,       276.00,3.6
,Nifty Infra,      3202.15,      3210.30,      3232.10,      3200.30,      3208.30,6.15
,Nifty Energy,     16120.60,     16188.90,     16227.05,     16084.20,     16171.45,50.85
,Nifty FMCG,     29998.70,     30057.60,     30100.00,     29801.10,     29869.15,-129.55
,Nifty MNC,     13314.20,     13348.40,     13372.40,     13283.55,     13343.35,29.15
,Nifty Pharma,      9263.40,      9314.30,      9332.10,      9259.45,      9271.55,8.15
,Nifty PSE,      3517.45,      3528.60,      3539.15,      3512.10,      3529.00,11.55
,Nifty PSU Bank,      3318.20,      3337.40,      3343.50,      3265.70,      3294.90,-23.3
,Nifty Serv Sector,     16171.75,     16224.45,     16335.60,     16211.90,     16300.20,128.45
,India VIX,18.6500,18.6500,19.0750,16.7625,18.3925,-0.2575
,Nifty Auto,      8536.35,      8566.65,      8604.15,      8526.25,      8564.60,28.25
,Nifty Metal,      3071.90,      3082.10,      3140.05,      3073.45,      3132.35,60.45
,Nifty Media,      2428.00,      2442.35,      2451.90,      2427.90,      2440.85,12.85
,NIFTY SMLCAP 100,      6620.20,      6650.95,      6692.70,      6642.25,      6686.35,66.15
,Nifty 200,      6057.55,      6078.15,      6104.25,      6065.60,      6093.60,36.05
,Nifty Div Opps 50,      2676.30,      2685.60,      2695.45,      2676.90,      2691.60,15.3
,Nifty Commodities,      3581.85,      3593.20,      3634.55,      3587.00,      3627.35,45.5
,Nifty Consumption,      4850.15,      4865.75,      4867.85,      4829.40,      4837.45,-12.7
,Nifty Fin Service,     12499.70,     12532.00,     12628.80,     12513.10,     12594.95,95.25
,Nifty50 Div Point,          .00,          .00,          .00,          .00,          .00,0
,Nifty100 Liq 15,      4140.20,      4153.95,      4169.30,      4135.75,      4159.15,18.95
,Nifty CPSE,      2228.70,      2233.50,      2247.25,      2228.45,      2243.50,14.8
,Nifty GrowSect 15,      6088.90,      6108.55,      6137.25,      6095.25,      6123.85,34.95
,Nifty50 PR 2x Lev,      5076.05,      5110.55,      5155.25,      5085.65,      5134.70,58.65
,Nifty50 PR 1x Inv,       393.55,       392.20,       393.20,       390.50,       391.30,-2.25
,Nifty50 TR 2x Lev,      6464.75,      6508.75,      6565.65,      6477.00,      6539.45,74.7
,Nifty50 TR 1x Inv,       348.80,       347.65,       348.50,       346.10,       346.80,-2
,Nifty50 Value 20,      5526.15,      5549.20,      5574.50,      5535.20,      5564.45,38.3
,Nifty Mid Liq 15,      4223.65,      4237.25,      4282.75,      4236.55,      4276.65,53
,Nifty Pvt Bank,     16961.60,     17015.95,     17160.80,     16969.65,     17111.80,150.2
,NIFTY100 Qualty30,      2739.95,      2748.15,      2754.05,      2741.45,      2749.25,9.3
,Nifty GS 8 13Yr,      1847.75,      1848.13,      1851.33,      1848.13,      1850.12,2.37
,Nifty GS 10Yr,      1709.83,      1710.17,      1714.10,      1710.17,      1712.71,2.88
,Nifty GS 10Yr Cln,       907.24,       907.24,       909.36,       907.24,       908.61,1.37
,Nifty GS 4 8Yr,      1984.46,      1984.87,      1984.98,      1982.16,      1982.37,-2.09
,Nifty GS 11 15Yr,      1944.56,      1944.97,      1945.36,      1943.52,      1944.00,-.56
,Nifty GS 15YrPlus,      2086.38,      2086.82,      2088.35,      2085.87,      2088.35,1.97
,Nifty GS Compsite,      1889.65,      1890.03,      1892.08,      1889.90,      1890.41,.76

,ADVANCES,1148
,DECLINES,641
,UNCHANGED,121

,Total securities that have hit their price bands today,218

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,IBULHSGFIN,EQ,       898.15,       903.05,0.55,1257.83
,ALBERTDAVD,EQ,       420.25,                  2003804.80,4775
,ALBK,EQ,        53.35,                295420882.80,5542817
,ALCHEM,BE,         2.05,                    11215.00,5697
,ALEMBICLTD,EQ,        41.85,                  3504779.25,83540
,ALICON,EQ,       580.10,                  1177943.00,2065
,ALKALI,EQ,        44.20,                  3450423.90,77836
,ALKEM,EQ,      1751.55,                 85096212.75,48463
,ALKYLAMINE,EQ,       828.75,                  4149562.35,5043
,ALLCARGO,EQ,       110.30,                 17814585.80,161837
,ALLSEC,BE,       290.05,                  5070608.80,17597
,ALMONDZ,EQ,        22.10,                    29604.60,1351
,ALOKTEXT,BE,         4.80,                  8436058.30,1737086
,ALPA,EQ,        27.00,                   768745.35,28229
,ALPHAGEO,EQ,       488.25,                 11673901.60,23766
,AMARAJABAT,EQ,       681.65,               1502921026.60,2214824
,AMBER,EQ,       826.25,                 18868925.95,22795
,AMBIKCO,EQ,      1126.00,                  5289757.45,4685
,AMDIND,EQ,        20.20,                    17151.90,833
,AMJLAND,EQ,        19.75,                    74375.10,3803
,AMJUMBO,SM,        47.70,                   670200.00,14000
,AMRUTANJAN,EQ,       313.15,                 10923416.65,34952
,ANANTRAJ,EQ,        33.55,                  6745343.80,200575
,ANDHRABANK,EQ,        30.30,                 41540330.70,1363254
,ANDHRACEMT,BE,         4.90,                   334600.00,70058
,ANDHRSUGAR,EQ,       360.75,                 16171808.95,44942
,ANGIND,BZ,          .90,                    11384.15,12649
,ANIKINDS,EQ,        14.85,                     8684.90,584
,ANKITMETAL,BE,          .50,                     1216.40,2458
,ANSALAPI,EQ,        11.30,                  1276623.70,111099
,ANSALHSG,EQ,        12.95,                  1328157.85,101164
,ANTGRAPHIC,BE,          .55,                    93727.70,188401
,ANUP,EQ,       524.10,                 14972235.60,28345
,APARINDS,EQ,       681.05,                   779096.90,1144
,APCL,EQ,       128.50,                   334515.55,2635
,APCOTEXIND,EQ,       540.90,                  7811640.40,14551
,APEX,EQ,       331.10,                 18258144.15,55198
,APLAPOLLO,EQ,      1499.20,                 51193608.70,34221
,APLLTD,EQ,       539.75,                  9192698.20,17053
,APOLLO,EQ,       137.95,                  5932035.25,42515
,APOLLOHOSP,EQ,      1245.00,                587177944.30,469357
,APOLLOTYRE,EQ,       224.05,                326930589.55,1464673
,APOLSINHOT,EQ,       875.90,                  1302560.15,1472
,APTECHT,EQ,       176.00,                 34789685.80,198347
,ARCHIDPLY,EQ,        39.00,                  2731005.10,70061
,ARCHIES,EQ,        24.25,                   429972.65,17814
,ARCOTECH,BE,         5.65,                   137407.25,24660
,ARENTERP,EQ,        12.65,                     1265.00,100
,ARIES,EQ,        87.35,                  1492365.65,17034
,ARIHANT,EQ,        27.85,                    12119.35,434
,ARIHANTSUP,BE,        58.20,                   585891.15,10087
,ARMANFIN,EQ,       363.75,                  1654992.00,4519
,AROGRANITE,EQ,        49.00,                   217762.20,4483
,ARROWGREEN,EQ,        79.90,                   611272.20,7688
,ARROWTEX,EQ,        17.70,                   111171.60,6184
,ARSHIYA,EQ,        35.75,                  2241298.10,61726
,ARSSINFRA,EQ,        46.90,                  3842031.95,82798
,ARTEDZ,ST,        38.65,                   478950.00,12000
,ARVIND,EQ,        89.50,                259139102.65,2867706
,ARVINDFASN,EQ,       976.20,                137550637.85,141506
,ARVSMART,EQ,       133.70,                  7667272.75,57394
,ASAHIINDIA,EQ,       244.90,                 10159806.20,41287
,ASAHISONG,EQ,       156.40,                   295769.15,1887
,ASAL,EQ,        55.45,                   154851.40,2770
,ASHAPURMIN,BE,        28.00,                  1166802.50,42679
,ASHIANA,EQ,       119.85,                  3472539.95,28968
,ASHIMASYN,EQ,        12.45,                   439110.50,35537
,ASHOKA,EQ,       134.45,                 91104193.80,678869
,ASIANHOTNR,EQ,       134.00,                    29952.10,226
,ASIANTILES,EQ,       231.00,                 12127801.75,52128
,ASPINWALL,EQ,       171.00,                   446688.00,2622
,ASSAMCO,BE,         2.15,                   184720.35,89061
,ASTEC,EQ,       531.70,                  1747601.45,3279
,ASTERDM,EQ,       151.75,                  3569425.25,23426
,ASTRAL,EQ,      1167.80,                 41453322.30,34978
,ASTRAMICRO,EQ,        96.70,                 11467908.75,118961
,ASTRAZEN,EQ,      1992.50,                 17742672.10,8804
,ASTRON,EQ,       102.75,                 15238712.10,148835
,ATFL,EQ,       580.10,                   638505.50,1098
,ATLANTA,EQ,        19.30,                   609112.15,31264
,ATLASCYCLE,BE,        76.05,                   169066.05,2214
,ATUL,EQ,      3508.05,                 13457952.35,3803
,ATULAUTO,EQ,       337.65,                  3268669.60,9566
,AUBANK,EQ,       594.75,                130601653.05,217577
,AURIONPRO,EQ,       145.20,                  4301811.60,29728
,AUSOMENT,EQ,        38.00,                    87431.05,2314
,AUTOAXLES,EQ,      1221.10,                  5923189.55,4842
,AUTOIND,EQ,        52.05,                  1164567.95,22376
,AUTOLITIND,EQ,        37.55,                   108346.55,2867
,AVADHSUGAR,EQ,       463.85,                 36208821.30,77835
,AVANTIFEED,EQ,       399.80,                127075661.90,317213
,AVTNPL,EQ,        26.50,                   458725.45,17288
,AXISCADES,EQ,        62.10,                 16192862.50,261320
,AXISGOLD,EQ,      2772.75,                   283555.95,102
,AXISNIFTY,EQ,      1189.00,                     2379.39,2
,AYMSYNTEX,EQ,        36.15,                   175722.65,4855
,BAFNAPHARM,EQ,         9.55,                   114037.75,11935
,BAGFILMS,EQ,         5.00,                   936917.10,187395
,BAJAJCON,EQ,       325.30,                 81010685.05,249432
,BAJAJELEC,EQ,       544.60,                 66672689.40,122496
,BAJAJHIND,EQ,         9.10,                 76172212.00,8523758
,BALAJITELE,EQ,        82.15,                  9672398.70,117772
,BALAMINES,EQ,       491.00,                  9537782.85,19340
,BALAXI,BE,        48.35,                     1934.00,40
,BALKRISHNA,EQ,        38.55,                   170939.05,4414
,BALKRISIND,EQ,       986.15,                319017293.60,324381
,BALLARPUR,EQ,         3.35,                 10107676.75,3003189
,BALMLAWRIE,EQ,       185.70,                  5370746.40,28844
,BALPHARMA,EQ,        73.80,                 12082027.85,162076
,BALRAMCHIN,EQ,       145.65,               1306849471.25,9099066
,BANARBEADS,EQ,        45.50,                    45448.10,1015
,BANARISUG,EQ,      1532.55,                   599981.20,391
,BANCOINDIA,EQ,       152.70,                  6934048.95,45361
,BANG,EQ,        38.80,                  1201132.00,29997
,BANKBEES,EQ,      3060.13,                162485796.99,53384
,BANKINDIA,EQ,       100.80,                660465563.55,6556229
,BANSAL,SM,         7.60,                    38100.00,5000
,BANSWRAS,EQ,        70.55,                   179730.30,2546
,BARTRONICS,EQ,         6.75,                   169712.50,25234
,BASF,EQ,      1411.55,                 20218484.80,14402
,BASML,EQ,       189.00,                   134342.45,710
,BATAINDIA,EQ,      1415.60,               1404240332.95,991756
,BAYERCROP,EQ,      4272.45,                 19489121.70,4551
,BBL,EQ,      1097.60,                  3237614.45,2943
,BBTC,EQ,      1284.60,                 60566612.80,46975
,BCG,BE,         3.80,                   830186.00,218470
,BDL,EQ,       287.50,                 15514037.30,53866
,BEARDSELL,EQ,        15.10,                    24401.20,1588
,BEDMUTHA,EQ,        17.80,                    43360.75,2378
,BEL,EQ,        96.80,                658016791.25,6772527
,BEML,EQ,       990.45,               1119682888.65,1130302
,BEPL,EQ,        71.10,                 27037264.50,381903
,BERGEPAINT,EQ,       334.15,                126204069.65,378047
,BETA,SM,       108.90,                  2269400.00,20800
,BFINVEST,EQ,       261.85,                 15768313.55,60788
,BFUTILITIE,EQ,       198.30,                 66881768.65,338579
,BGLOBAL,BE,         2.40,                    58600.10,24873
,BGRENERGY,EQ,        61.25,                  3253953.65,53004
,BHAGERIA,EQ,       278.80,                  3670478.90,13106
,BHAGYANGR,EQ,        32.20,                   176360.55,5526
,BHAGYAPROP,EQ,        28.70,                    77785.10,2682
,BHANDARI,EQ,         2.00,                    47363.35,23412
,BHARATFIN,EQ,      1114.10,                480418310.60,431114
,BHARATFORG,EQ,       512.35,                250726688.95,488412
,BHARATGEAR,EQ,       154.45,                  2676849.25,17181
,BHARATRAS,EQ,      4305.85,                  7906373.00,1833
,BHARATWIRE,EQ,        57.75,                   204503.50,3560
,BIGBLOC,EQ,        35.75,                    68933.25,1961
,BIL,EQ,       284.25,                 14144272.60,49975
,BILENERGY,BE,         4.05,                 14508313.05,3613751
,BINANIIND,BE,        36.80,                   323687.75,8685
,BINDALAGRO,EQ,        15.80,                   165199.45,10313
,BIOFILCHEM,BE,         7.75,                    27852.50,3870
,BIRLACABLE,EQ,       146.45,                 10841390.70,73757
,BIRLACORPN,EQ,       520.60,                 18488903.80,35377
,BIRLAMONEY,EQ,        51.85,                 40840580.05,790711
,BKMINDST,BE,         5.45,                    19436.00,3512
,BLBLIMITED,EQ,         5.30,                    31507.95,6231
,BLISSGVS,EQ,       176.65,                200092719.70,1134424
,BLKASHYAP,EQ,        19.65,                   721587.90,36474
,BLS,EQ,       140.40,                 30047578.15,214814
,BLUEBLENDS,EQ,         3.85,                    12888.30,3409
,BLUECOAST,EQ,        38.00,                    94736.10,2514
,BLUEDART,EQ,      3334.60,                  9078625.70,2689
,BLUEDART,N3,        10.01,                      570.45,57
,BLUESTARCO,EQ,       696.20,                 53933398.05,77443
,BODALCHEM,EQ,       121.95,                 10572142.05,85681
,BOHRA,SM,         9.05,                    18100.00,2000
,BOMDYEING,EQ,       140.65,                244678623.00,1727750
,BOROSIL,EQ,       218.05,                 12370489.55,56358
,BPL,EQ,        27.05,                 16184040.10,583227
,BRFL,EQ,         9.20,                   335152.60,36502
,BRIGADE,EQ,       246.10,                 12393369.85,50347
,BRIGHT,SM,        24.00,                    72000.00,3000
,BRNL,EQ,       130.70,                 93257595.10,695088
,BROOKS,EQ,        55.80,                  4351015.20,76991
,BSE,EQ,       611.10,                116481829.60,190400
,BSELINFRA,EQ,         1.95,                   151450.35,78535
,BSHSL,SM,       126.15,                   766300.00,6000
,BSL,EQ,        42.70,                    51032.85,1188
,BSLGOLDETF,EQ,      2920.00,                   122772.55,42
,BSLNIFTY,EQ,       117.99,                     3305.49,28
,BSOFT,EQ,       103.40,                 88980228.55,869852
,BURNPUR,BE,         3.15,                    63312.45,19814
,BUTTERFLY,EQ,       194.60,                  3906729.10,20034
,BVCL,BE,        16.60,                    70666.95,4336
,BYKE,EQ,        28.50,                  5361788.85,185875
,CALSOFT,EQ,        23.00,                   531809.65,23219
,CAMLINFINE,EQ,        49.50,                  3958600.10,80077
,CANBK,EQ,       279.95,               1258244810.60,4481043
,CANDC,BZ,        10.15,                   352406.25,34577
,CANFINHOME,EQ,       360.10,               1041731892.80,2898665
,CANTABIL,EQ,       277.50,                  4002225.05,14365
,CAPACITE,EQ,       236.00,                  8041063.40,34008
,CAPLIPOINT,EQ,       387.65,                 20446239.95,52232
,CAPTRUST,EQ,       215.70,                   198561.90,900
