,23-Apr-19,,,,,,
The Nifty witnessed an intraday movement of about 81.15 points.The closing index was 0.16 % down as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),29531.12,,,,,
, Traded Quantity (in Lakhs),14522.4,,,,,
, Number of Trades,10434933,,,,,
, Total Market Capitalisation (Rs. Crores),14954524.06,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,11594.45,11612.95,11645.95,11564.8,11575.95,-18.5
,NIFTY50 EQL Wgt,12786.85,12794.25,12837.3,12746.2,12759.45,-27.4
,NIFTY100 EQL Wgt,13488.65,13507.6,13548.45,13449.05,13462.85,-25.8
,NIFTY100 LowVol30,8900.75,8908.3,8926.8,8850.25,8858.15,-42.6
,NIFTY Alpha 50,12143.9,12161.55,12185.25,12117.25,12154.45,10.55
,NIFTY MIDCAP 150,6360.35,6367,6394.4,6341.95,6367.2,6.85
,NIFTY SMLCAP 50,3187.65,3194.6,3206.3,3162.45,3170.55,-17.1
,NIFTY SMLCAP 250,5380,5387.45,5403.85,5354.95,5363.95,-16.05
,NIFTY MIDSML 400,6016.2,6023.2,6046.55,5997.2,6014.55,-1.65
,NIFTY200 QUALTY30,9789.5,9799,9811.85,9748.6,9762.15,-27.35
,Nifty IT,16150.6,16179.45,16193.6,16082.45,16166.3,15.7
,Nifty Next 50,27907.25,27967.55,28050.5,27842.25,27874.85,-32.4
,Nifty Bank,29687.95,29761.95,29906.5,29455.45,29479.7,-208.25
,NIFTY MIDCAP 100,17761.25,17777.85,17862.4,17697,17779.05,17.8
,Nifty 500,9599.8,9614.85,9642.15,9577,9587.3,-12.5
,Nifty 100,11745.9,11765.5,11797.4,11716.5,11727.65,-18.25
,Nifty Midcap 50,4927.55,4930.05,4962.3,4902.7,4929.25,1.7
,Nifty Realty,263.7,264.5,266.9,262.15,263.15,-0.55
,Nifty Infra,3173.65,3180.3,3182.65,3138,3145.15,-28.5
,Nifty Energy,15944.3,15915,16035.5,15849.2,16010.7,66.4
,Nifty FMCG,30418.1,30459.8,30565.15,30407.6,30495.05,76.95
,Nifty MNC,13341.75,13356.7,13392,13286.75,13298.85,-42.9
,Nifty Pharma,9285.45,9294,9422,9290.55,9388.8,103.35
,Nifty PSE,3485.05,3474.55,3492.5,3457.75,3487.05,2
,Nifty PSU Bank,3133.9,3137.1,3189.3,3110.6,3121.35,-12.55
,Nifty Serv Sector,16048.15,16079.9,16119.3,15968.25,15984.35,-63.8
,India VIX,24.05,24.05,26.3175,22.7775,24.645,0.595
