symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-12-16,7890.70,7703.15,0.0241,0.0220,0.0220,0.4203
ADANIPORTS,2024-12-16,1243.15,1260.00,-0.0135,0.0270,0.0269,0.5139
BEL,2024-12-16,316.20,315.65,0.0017,0.0226,0.0226,0.4318
BOSCHLTD,2024-12-16,36499.00,36468.55,0.0008,0.0153,0.0153,0.2923
CUMMINSIND,2024-12-16,3671.25,3599.95,0.0196,0.0207,0.0207,0.3955
DIXON,2024-12-16,18831.80,17954.55,0.0477,0.0245,0.0247,0.4719
DLF,2024-12-16,893.30,870.85,0.0255,0.0208,0.0208,0.3974
DMART,2024-12-16,3623.80,3652.30,-0.0078,0.0172,0.0172,0.3286
HAL,2024-12-16,4676.30,4669.55,0.0014,0.0235,0.0235,0.4490
HINDALCO,2024-12-16,653.50,662.10,-0.0131,0.0200,0.0199,0.3802
INDHOTEL,2024-12-16,867.65,855.60,0.0140,0.0195,0.0195,0.3725
INDIGO,2024-12-16,4406.75,4432.90,-0.0059,0.0185,0.0184,0.3515
LT,2024-12-16,3877.85,3887.15,-0.0024,0.0166,0.0166,0.3171
MANAPPURAM,2024-12-16,185.05,182.05,0.0163,0.0262,0.0262,0.5006
MARUTI,2024-12-16,11276.70,11272.80,0.0003,0.0136,0.0136,0.2598
PAYTM,2024-12-16,1007.05,984.25,0.0229,0.0364,0.0363,0.6935
PGEL,2024-12-16,999.75,916.75,0.0867,0.0339,0.0343,0.6553
SBIN,2024-12-16,860.95,861.55,-0.0007,0.0174,0.0173,0.3305
SUZLON,2024-12-16,66.36,66.20,0.0024,0.0311,0.0310,0.5923
TRENT,2024-12-16,7000.30,7000.20,0.0000,0.0214,0.0213,0.4069
