symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-05-30,13424,3476,25.89
ADANIPORTS,EQ,2012-05-30,1778680,948299,53.31
BEL,EQ,2012-05-30,4011,2251,56.12
BOSCHLTD,EQ,2012-05-30,1519,923,60.76
CUMMINSIND,EQ,2012-05-30,103052,56392,54.72
DLF,EQ,2012-05-30,4146181,1216567,29.34
HINDALCO,EQ,2012-05-30,7722458,3587966,46.46
INDHOTEL,EQ,2012-05-30,759831,469725,61.82
LT,EQ,2012-05-30,1222958,546644,44.70
MANAPPURAM,EQ,2012-05-30,2398612,1109987,46.28
MARUTI,EQ,2012-05-30,1151146,584138,50.74
SBIN,EQ,2012-05-30,3238407,920607,28.43
SBIN,N1,2012-05-30,6,5,83.33
SBIN,N2,2012-05-30,66,66,100.00
SBIN,N3,2012-05-30,105,105,100.00
SBIN,N4,2012-05-30,4,4,100.00
SBIN,N5,2012-05-30,211,179,84.83
SUZLON,EQ,2012-05-30,28131010,8428912,29.96
TRENT,EQ,2012-05-30,2677,1648,61.56
TRENT,Q2,2012-05-30,1,1,100.00
