symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-05-04,19698,8538,43.34
ADANIPORTS,EQ,2012-05-04,1173453,825027,70.31
BEL,EQ,2012-05-04,25007,21398,85.57
BOSCHLTD,EQ,2012-05-04,2199,1000,45.48
CUMMINSIND,EQ,2012-05-04,280944,179927,64.04
DLF,EQ,2012-05-04,5615154,1422468,25.33
HINDALCO,EQ,2012-05-04,9708684,5972730,61.52
INDHOTEL,EQ,2012-05-04,265917,155951,58.65
LT,EQ,2012-05-04,2828387,1432183,50.64
MANAPPURAM,EQ,2012-05-04,4368466,2718556,62.23
MARUTI,EQ,2012-05-04,644798,351236,54.47
SBIN,EQ,2012-05-04,2432034,565484,23.25
SBIN,N1,2012-05-04,5,5,100.00
SBIN,N2,2012-05-04,28,25,89.29
SBIN,N3,2012-05-04,99,63,63.64
SBIN,N5,2012-05-04,510,504,98.82
SUZLON,EQ,2012-05-04,23481822,5544075,23.61
TRENT,EQ,2012-05-04,3001,1512,50.38
TRENT,Q2,2012-05-04,202,200,99.01
