symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-05-29,26964,4333,16.07
ADANIPORTS,EQ,2012-05-29,1379146,714944,51.84
BEL,EQ,2012-05-29,10274,4540,44.19
BOSCHLTD,EQ,2012-05-29,1301,907,69.72
CUMMINSIND,EQ,2012-05-29,132908,35168,26.46
DLF,EQ,2012-05-29,3740800,375403,10.04
HINDALCO,EQ,2012-05-29,9242857,4083987,44.19
INDHOTEL,EQ,2012-05-29,891334,570468,64.00
LT,EQ,2012-05-29,1306472,519748,39.78
MANAPPURAM,EQ,2012-05-29,1147739,476907,41.55
MARUTI,EQ,2012-05-29,817104,282591,34.58
SBIN,EQ,2012-05-29,4841529,1369785,28.29
SBIN,N1,2012-05-29,16,14,87.50
SBIN,N2,2012-05-29,60,60,100.00
SBIN,N3,2012-05-29,71,56,78.87
SBIN,N5,2012-05-29,279,227,81.36
SUZLON,EQ,2012-05-29,23081253,5108313,22.13
TRENT,EQ,2012-05-29,8099,3426,42.30
TRENT,Q2,2012-05-29,20,0,0.00
