symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-05-17,36054,13146,36.46
ADANIPORTS,EQ,2012-05-17,1943986,1100634,56.62
BEL,EQ,2012-05-17,29225,20089,68.74
BOSCHLTD,EQ,2012-05-17,1337,613,45.85
CUMMINSIND,EQ,2012-05-17,864468,409501,47.37
DLF,EQ,2012-05-17,5379760,1475317,27.42
HINDALCO,EQ,2012-05-17,11656030,4914093,42.16
INDHOTEL,EQ,2012-05-17,213699,101724,47.60
LT,EQ,2012-05-17,3386401,1244070,36.74
MANAPPURAM,EQ,2012-05-17,2543237,1070153,42.08
MARUTI,EQ,2012-05-17,599674,342091,57.05
SBIN,EQ,2012-05-17,2871019,652796,22.74
SBIN,N1,2012-05-17,22,22,100.00
SBIN,N3,2012-05-17,131,105,80.15
SBIN,N5,2012-05-17,126,108,85.71
SUZLON,EQ,2012-05-17,18920247,2768687,14.63
TRENT,EQ,2012-05-17,4607,3154,68.46
TRENT,Q2,2012-05-17,530,530,100.00
