symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-05-04,381714,107413,28.14
BEL,EQ,2010-05-04,40718,20990,51.55
BOSCHLTD,EQ,2010-05-04,644,425,65.99
CUMMINSIND,EQ,2010-05-04,118833,47624,40.08
DLF,EQ,2010-05-04,6835442,981715,14.36
HINDALCO,EQ,2010-05-04,9213219,2842151,30.85
INDHOTEL,EQ,2010-05-04,566603,227198,40.10
LT,EQ,2010-05-04,1179732,655564,55.57
MARUTI,EQ,2010-05-04,457051,146173,31.98
MARUTI,IL,2010-05-04,41848,41848,100.00
SBIN,EQ,2010-05-04,1339762,576999,43.07
SUZLON,EQ,2010-05-04,15267043,3813464,24.98
TRENT,EQ,2010-05-04,5610,1990,35.47
TRENT,N1,2010-05-04,36,36,100.00
