symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2020-01-09,1310.70,1319.00,1339.00,1285.00,1337.40,1322.10,1313.47,49113,645.08,2834,18860,38.40
ADANIPORTS,EQ,2020-01-09,385.65,389.15,394.00,386.05,391.80,391.80,391.30,4186783,16382.84,45704,1082332,25.85
BEL,EQ,2020-01-09,95.45,97.00,97.25,95.80,96.90,97.00,96.52,13893679,13410.29,75748,8622016,62.06
BOSCHLTD,EQ,2020-01-09,14527.40,14710.00,14935.00,14610.00,14880.20,14879.90,14779.03,10637,1572.05,4323,3762,35.37
CUMMINSIND,EQ,2020-01-09,578.40,579.10,596.70,579.10,592.00,592.25,591.16,788564,4661.65,19141,213071,27.02
DIXON,EQ,2020-01-09,4142.55,4185.20,4221.00,4128.00,4170.00,4163.10,4179.39,59546,2488.66,8084,26801,45.01
DLF,EQ,2020-01-09,227.65,230.00,240.50,229.35,238.15,238.25,235.45,9195030,21649.25,53440,2072622,22.54
DMART,EQ,2020-01-09,1829.05,1850.00,1904.00,1826.60,1877.00,1880.55,1868.92,1572364,29386.30,61358,590970,37.58
HAL,EQ,2020-01-09,735.55,736.00,743.00,731.90,735.00,735.25,736.51,8810,64.89,1040,5198,59.00
HINDALCO,EQ,2020-01-09,207.40,211.50,211.95,208.90,210.30,210.75,210.50,8676205,18263.82,66672,4278743,49.32
INDHOTEL,EQ,2020-01-09,139.20,140.40,142.25,138.80,139.75,139.70,140.02,989555,1385.55,9197,718515,72.61
INDIGO,EQ,2020-01-09,1353.10,1385.00,1410.00,1369.20,1400.00,1402.20,1396.51,1937904,27062.96,53879,547646,28.26
LT,EQ,2020-01-09,1291.55,1311.00,1319.90,1305.10,1316.10,1316.15,1314.28,2067779,27176.34,98843,979208,47.36
MANAPPURAM,EQ,2020-01-09,176.15,177.50,178.85,171.65,172.70,172.65,173.98,3677710,6398.39,21885,667412,18.15
MARUTI,EQ,2020-01-09,7035.20,7140.00,7240.00,7102.00,7240.00,7227.90,7180.72,798184,57315.37,60422,212618,26.64
PGEL,EQ,2020-01-09,55.35,56.00,60.85,56.00,59.30,59.30,59.45,186743,111.03,1232,134579,72.07
SBIN,EQ,2020-01-09,319.80,326.90,331.40,325.00,330.10,330.20,328.58,40348407,132576.20,255624,10231744,25.36
SBIN,N2,2020-01-09,11174.00,11110.00,11150.00,11110.00,11110.06,11122.24,11133.68,109,12.14,14,109,100.00
SBIN,N5,2020-01-09,11356.94,11353.00,11375.00,11350.10,11357.00,11365.92,11363.04,366,41.59,80,344,93.99
SBIN,N6,2020-01-09,11095.88,11060.00,11060.00,11055.00,11055.00,11055.00,11059.96,112,12.39,11,112,100.00
SUZLON,EQ,2020-01-09,3.15,2.85,2.85,2.85,2.85,2.85,2.85,4490139,127.97,3136,4490137,100.00
TRENT,EQ,2020-01-09,531.95,535.00,557.85,532.00,544.25,547.45,548.11,200543,1099.20,7843,101895,50.81
