symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-02-16,1096.10,1108.15,-0.0109,0.0391,,0.7260
ADANIPORTS,2016-02-16,200.35,191.15,0.0470,0.0363,,0.7069
BEL,2016-02-16,1116.30,1161.30,-0.0395,0.0215,,0.4394
BOSCHLTD,2016-02-16,16208.10,16447.15,-0.0146,0.0190,,0.3592
CUMMINSIND,2016-02-16,887.20,904.05,-0.0188,0.0223,,0.4222
DLF,2016-02-16,85.70,89.65,-0.0451,0.0435,,0.8330
HINDALCO,2016-02-16,64.85,67.00,-0.0326,0.0382,,0.7241
INDHOTEL,2016-02-16,102.95,104.55,-0.0154,0.0222,,0.4184
INDIGO,2016-02-16,840.85,839.05,0.0021,0.0545,,1.0087
LT,2016-02-16,1104.00,1149.40,-0.0403,0.0284,,0.5598
MANAPPURAM,2016-02-16,30.00,31.80,-0.0583,0.0372,,0.7413
MARUTI,2016-02-16,3705.20,3711.25,-0.0016,0.0222,,0.4108
PGEL,2016-02-16,93.50,91.35,0.0233,0.0502,,0.9361
SBIN,2016-02-16,156.40,167.85,-0.0707,0.0328,,0.6916
SUZLON,2016-02-16,13.70,14.20,-0.0358,0.0554,,1.0393
TRENT,2016-02-16,1402.40,1451.65,-0.0345,0.0177,,0.3649
