symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-05-22,1503.90,1526.85,-0.0151,0.0259,,0.4853
ADANIPORTS,2017-05-22,354.45,349.45,0.0142,0.0172,,0.3248
BEL,2017-05-22,175.65,174.10,0.0089,0.0158,,0.2961
BOSCHLTD,2017-05-22,23081.70,22997.45,0.0037,0.0155,,0.2885
CUMMINSIND,2017-05-22,930.80,972.95,-0.0443,0.0278,,0.5560
DLF,2017-05-22,205.10,207.60,-0.0121,0.0256,,0.4776
DMART,2017-05-22,721.55,722.90,-0.0019,0.0245,,0.4547
HINDALCO,2017-05-22,190.25,191.00,-0.0039,0.0203,,0.3764
INDHOTEL,2017-05-22,141.10,139.25,0.0132,0.0179,,0.3382
INDIGO,2017-05-22,1041.65,1064.45,-0.0217,0.0186,,0.3592
LT,2017-05-22,1751.95,1724.55,0.0158,0.0111,,0.2178
MANAPPURAM,2017-05-22,87.45,89.65,-0.0248,0.0212,,0.4088
MARUTI,2017-05-22,6701.70,6790.55,-0.0132,0.0125,,0.2388
PGEL,2017-05-22,177.40,180.55,-0.0176,0.0191,,0.3630
SBIN,2017-05-22,294.30,308.00,-0.0455,0.0134,,0.3267
SUZLON,2017-05-22,20.40,20.60,-0.0098,0.0214,,0.3993
TRENT,2017-05-22,247.90,243.90,0.0163,0.0122,,0.2388
