symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-05-18,1503.95,1560.75,-0.0371,0.0256,,0.5044
ADANIPORTS,2017-05-18,347.90,348.55,-0.0019,0.0182,,0.3382
BEL,2017-05-18,174.95,180.05,-0.0287,0.0150,,0.3095
BOSCHLTD,2017-05-18,23264.25,24190.90,-0.0391,0.0128,,0.2999
CUMMINSIND,2017-05-18,1054.45,1016.45,0.0367,0.0188,,0.3878
DLF,2017-05-18,207.70,215.05,-0.0348,0.0258,,0.5044
DMART,2017-05-18,727.45,744.90,-0.0237,0.0253,,0.4814
HINDALCO,2017-05-18,194.00,198.85,-0.0247,0.0203,,0.3936
INDHOTEL,2017-05-18,138.50,143.35,-0.0344,0.0169,,0.3515
INDIGO,2017-05-18,1098.20,1112.70,-0.0131,0.0177,,0.3343
LT,2017-05-18,1722.60,1755.45,-0.0189,0.0108,,0.2178
MANAPPURAM,2017-05-18,90.70,92.70,-0.0218,0.0217,,0.4146
MARUTI,2017-05-18,6831.05,6958.20,-0.0184,0.0123,,0.2445
PGEL,2017-05-18,177.35,180.60,-0.0182,0.0193,,0.3668
SBIN,2017-05-18,302.95,307.65,-0.0154,0.0130,,0.2522
SUZLON,2017-05-18,20.00,19.90,0.0050,0.0214,,0.3974
TRENT,2017-05-18,247.60,250.50,-0.0116,0.0120,,0.2293
