symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-05-02,1411.40,1409.60,0.0013,0.0173,,0.3210
ADANIPORTS,2017-05-02,330.60,327.70,0.0088,0.0204,,0.3802
BEL,2017-05-02,183.10,182.95,0.0008,0.0174,,0.3229
BOSCHLTD,2017-05-02,23112.30,22991.60,0.0052,0.0110,,0.2044
CUMMINSIND,2017-05-02,1001.35,997.00,0.0044,0.0159,,0.2961
DLF,2017-05-02,189.35,186.00,0.0179,0.0298,,0.5579
DMART,2017-05-02,752.30,736.50,0.0212,0.0288,,0.5426
HINDALCO,2017-05-02,200.25,199.35,0.0045,0.0189,,0.3515
INDHOTEL,2017-05-02,129.10,128.35,0.0058,0.0113,,0.2102
INDIGO,2017-05-02,1124.95,1105.85,0.0171,0.0213,,0.4031
LT,2017-05-02,1732.05,1749.80,-0.0102,0.0134,,0.2522
MANAPPURAM,2017-05-02,94.00,93.45,0.0059,0.0207,,0.3840
MARUTI,2017-05-02,6705.50,6524.85,0.0273,0.0132,,0.2751
PGEL,2017-05-02,185.10,185.70,-0.0032,0.0212,,0.3936
SBIN,2017-05-02,288.30,289.75,-0.0050,0.0130,,0.2426
SUZLON,2017-05-02,20.70,20.60,0.0048,0.0204,,0.3783
TRENT,2017-05-02,249.75,251.40,-0.0066,0.0152,,0.2828
