symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-05-09,6985.25,7186.80,-0.0284,0.0203,0.0204,0.3897
ADANIPORTS,2024-05-09,1244.50,1277.25,-0.0260,0.0235,0.0236,0.4509
BEL,2024-05-09,226.20,231.60,-0.0236,0.0187,0.0187,0.3573
BOSCHLTD,2024-05-09,29882.25,30047.75,-0.0055,0.0144,0.0143,0.2732
CUMMINSIND,2024-05-09,3398.05,3444.55,-0.0136,0.0170,0.0169,0.3229
DIXON,2024-05-09,8268.40,8412.05,-0.0172,0.0215,0.0215,0.4108
DLF,2024-05-09,836.90,852.50,-0.0185,0.0194,0.0194,0.3706
DMART,2024-05-09,4798.55,4806.95,-0.0017,0.0150,0.0149,0.2847
HAL,2024-05-09,3846.60,3856.60,-0.0026,0.0202,0.0202,0.3859
HINDALCO,2024-05-09,619.35,633.50,-0.0226,0.0201,0.0201,0.3840
INDHOTEL,2024-05-09,550.65,563.55,-0.0232,0.0182,0.0182,0.3477
INDIGO,2024-05-09,4045.30,4075.65,-0.0075,0.0182,0.0182,0.3477
LT,2024-05-09,3275.45,3486.80,-0.0625,0.0140,0.0146,0.2789
MANAPPURAM,2024-05-09,165.80,180.00,-0.0822,0.0243,0.0250,0.4776
MARUTI,2024-05-09,12504.75,12543.50,-0.0031,0.0133,0.0133,0.2541
PAYTM,2024-05-09,333.10,317.15,0.0491,0.0374,0.0375,0.7164
PGEL,2024-05-09,1966.65,2040.25,-0.0367,0.0273,0.0274,0.5235
SBIN,2024-05-09,819.80,810.80,0.0110,0.0152,0.0152,0.2904
SUZLON,2024-05-09,39.60,39.95,-0.0088,0.0332,0.0332,0.6343
TRENT,2024-05-09,4407.90,4498.60,-0.0204,0.0207,0.0207,0.3955
