symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-06-05,51268,28225,55.05
ADANIPORTS,EQ,2018-06-05,2767220,1714834,61.97
BEL,EQ,2018-06-05,5875524,2811634,47.85
BOSCHLTD,EQ,2018-06-05,6950,2618,37.67
CUMMINSIND,EQ,2018-06-05,294399,120672,40.99
DIXON,EQ,2018-06-05,13868,7002,50.49
DLF,EQ,2018-06-05,5729316,294060,5.13
DMART,EQ,2018-06-05,1286074,613215,47.68
HAL,EQ,2018-06-05,21152,13850,65.48
HINDALCO,EQ,2018-06-05,5490029,1363045,24.83
INDHOTEL,EQ,2018-06-05,1035967,827157,79.84
INDIGO,EQ,2018-06-05,734856,201934,27.48
LT,EQ,2018-06-05,1905926,1156833,60.70
MANAPPURAM,EQ,2018-06-05,4070418,1693224,41.60
MARUTI,EQ,2018-06-05,400886,195184,48.69
PGEL,EQ,2018-06-05,88762,33772,38.05
SBIN,EQ,2018-06-05,14102731,3555671,25.21
SBIN,N5,2018-06-05,398,398,100.00
SBIN,N6,2018-06-05,25,25,100.00
SUZLON,EQ,2018-06-05,29807171,7730912,25.94
TRENT,EQ,2018-06-05,75625,46611,61.63
