symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2019-08-23,1341.25,1352.95,1328.5,1339.8,1339,1349.45,56160,75257933.05,2368,INE117A01022
ADANIPORTS,EQ,2019-08-23,346.4,354.15,339.65,349.35,348.35,345.05,2246560,781898241.95,50445,INE742F01042
BEL,EQ,2019-08-23,93.8,100.95,92.8,99.9,100.15,93.3,17316377,1691372707.65,64228,INE263A01024
BOSCHLTD,EQ,2019-08-23,13379,13864.75,13363.4,13757.6,13830,13402.95,17314,237096922.55,6950,INE323A01026
CUMMINSIND,EQ,2019-08-23,568.15,585.5,559,576.05,574,568.75,200232,115343847.05,9083,INE298A01020
DIXON,EQ,2019-08-23,2310,2360,2290.25,2320.95,2300,2302,5977,13934398.5,1407,INE935N01012
DLF,EQ,2019-08-23,141.5,154.45,136.7,152.1,152.6,144.45,42604662,6234307557.15,258786,INE271C01023
DMART,EQ,2019-08-23,1480,1485,1462.05,1470.2,1471.8,1485.75,368861,543955373.7,19501,INE192R01011
HAL,EQ,2019-08-23,636,650,634,645.85,643.5,650,7662,4923465.25,734,INE066F01012
HINDALCO,EQ,2019-08-23,173.6,181.95,172.15,180.25,181.6,176.55,7073375,1251672269.8,45261,INE038A01020
INDHOTEL,EQ,2019-08-23,125,136.6,121.3,135.95,136,126.15,1865418,241771218.05,33154,INE053A01029
INDIGO,EQ,2019-08-23,1610,1655.15,1581.7,1645.5,1648,1621.1,1222090,1975869863.8,49542,INE646L01027
LT,EQ,2019-08-23,1290,1297.45,1274,1286.5,1290,1294.25,5252370,6759467289.7,145346,INE018A01030
MANAPPURAM,EQ,2019-08-23,116.1,120.95,113.9,120.1,120.45,118.1,4982484,588252257.25,18254,INE522D01027
MARUTI,EQ,2019-08-23,6160,6279.6,6040,6254.35,6250.9,6208.55,1232405,7610700093.9,138478,INE585B01010
PGEL,EQ,2019-08-23,40.5,43.75,40.5,42.45,42.3,41.8,21989,933053.3,392,INE457L01011
SBIN,EQ,2019-08-23,267.1,275.25,262.7,271.1,271.35,268.55,35212444,9501058683.2,225358,INE062A01020
SUZLON,EQ,2019-08-23,4.15,4.25,4,4.15,4.2,4.15,10551044,43505215.4,5369,INE040H01021
TRENT,EQ,2019-08-23,471.45,482.35,462.15,474.8,474.3,469.85,244769,115465142.55,8150,INE849A01020
