symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-05-02,519.45,521.20,-0.0034,0.0178,,0.3305
ADANIPORTS,2013-05-02,146.30,145.00,0.0089,0.0238,,0.4432
BEL,2013-05-02,1193.25,1175.55,0.0149,0.0156,,0.2980
BOSCHLTD,2013-05-02,8927.05,8898.05,0.0033,0.0096,,0.1777
CUMMINSIND,2013-05-02,522.05,511.15,0.0211,0.0156,,0.3057
DLF,2013-05-02,238.85,238.20,0.0027,0.0262,,0.4853
HINDALCO,2013-05-02,95.95,97.25,-0.0135,0.0163,,0.3076
INDHOTEL,2013-05-02,57.30,56.90,0.0070,0.0191,,0.3554
LT,2013-05-02,1552.05,1512.20,0.0260,0.0199,,0.3878
MANAPPURAM,2013-05-02,17.00,17.35,-0.0204,0.0493,,0.9189
MARUTI,2013-05-02,1679.80,1669.60,0.0061,0.0232,,0.4299
PGEL,2013-05-02,80.40,81.35,-0.0117,0.0401,,0.7451
SBIN,2013-05-02,2299.45,2264.30,0.0154,0.0178,,0.3382
SUZLON,2013-05-02,14.50,14.55,-0.0034,0.0408,,0.7566
TRENT,2013-05-02,1089.20,1074.80,0.0133,0.0148,,0.2808
