symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-11-07,1100.20,1088.50,0.0107,0.0121,,0.2293
ADANIPORTS,2016-11-07,293.50,287.70,0.0200,0.0290,,0.5445
BEL,2016-11-07,1302.00,1299.85,0.0017,0.0130,,0.2407
BOSCHLTD,2016-11-07,21422.60,21511.00,-0.0041,0.0135,,0.2503
CUMMINSIND,2016-11-07,838.70,828.40,0.0124,0.0140,,0.2656
DLF,2016-11-07,144.05,139.30,0.0335,0.0254,,0.4967
HINDALCO,2016-11-07,167.60,158.85,0.0536,0.0235,,0.5025
INDHOTEL,2016-11-07,113.80,112.85,0.0084,0.0243,,0.4509
INDIGO,2016-11-07,925.25,919.75,0.0060,0.0119,,0.2216
LT,2016-11-07,1398.00,1419.80,-0.0155,0.0120,,0.2331
MANAPPURAM,2016-11-07,99.40,98.35,0.0106,0.0261,,0.4853
MARUTI,2016-11-07,5715.95,5704.85,0.0019,0.0111,,0.2063
PGEL,2016-11-07,158.80,159.10,-0.0019,0.0373,,0.6916
SBIN,2016-11-07,252.70,242.85,0.0398,0.0158,,0.3477
SUZLON,2016-11-07,14.75,14.35,0.0275,0.0205,,0.4012
TRENT,2016-11-07,195.30,195.80,-0.0026,0.0182,,0.3382
