symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-11-11,1070.90,1062.20,0.0082,0.0141,,0.2636
ADANIPORTS,2016-11-11,276.75,294.55,-0.0623,0.0288,,0.6075
BEL,2016-11-11,1302.10,1363.40,-0.0460,0.0164,,0.3725
BOSCHLTD,2016-11-11,20023.00,20866.35,-0.0413,0.0133,,0.3133
CUMMINSIND,2016-11-11,805.05,825.05,-0.0245,0.0139,,0.2828
DLF,2016-11-11,116.45,125.50,-0.0748,0.0528,,1.0393
HINDALCO,2016-11-11,172.30,175.75,-0.0198,0.0320,,0.5999
INDHOTEL,2016-11-11,98.50,104.90,-0.0630,0.0262,,0.5674
INDIGO,2016-11-11,915.25,936.65,-0.0231,0.0123,,0.2522
LT,2016-11-11,1388.80,1412.10,-0.0166,0.0118,,0.2312
MANAPPURAM,2016-11-11,90.10,102.10,-0.1250,0.0287,,0.7909
MARUTI,2016-11-11,5134.25,5328.50,-0.0371,0.0158,,0.3401
PGEL,2016-11-11,144.00,154.50,-0.0704,0.0364,,0.7508
SBIN,2016-11-11,273.00,281.30,-0.0299,0.0263,,0.5063
SUZLON,2016-11-11,14.55,15.05,-0.0338,0.0248,,0.4853
TRENT,2016-11-11,191.85,199.45,-0.0388,0.0182,,0.3821
