symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-02-24,468049,92658,19.80
BEL,EQ,2011-02-24,44113,22977,52.09
BOSCHLTD,EQ,2011-02-24,10425,4179,40.09
CUMMINSIND,EQ,2011-02-24,97918,62399,63.73
DLF,EQ,2011-02-24,8222527,1994967,24.26
HINDALCO,EQ,2011-02-24,13043592,7623690,58.45
INDHOTEL,EQ,2011-02-24,1334684,701941,52.59
INDHOTEL,N4,2011-02-24,2505,2500,99.80
LT,EQ,2011-02-24,2730357,1500497,54.96
MANAPPURAM,EQ,2011-02-24,965518,420953,43.60
MARUTI,EQ,2011-02-24,656061,246534,37.58
SBIN,EQ,2011-02-24,3751752,1631080,43.48
SBIN,N1,2011-02-24,133,121,90.98
SBIN,N2,2011-02-24,876,856,97.72
SUZLON,EQ,2011-02-24,23561108,7673134,32.57
TRENT,EQ,2011-02-24,2719,1723,63.37
