symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-02-04,84996,36876,43.39
BEL,EQ,2011-02-04,8092,3964,48.99
BOSCHLTD,EQ,2011-02-04,11001,10610,96.45
CUMMINSIND,EQ,2011-02-04,1693218,1114263,65.81
DLF,EQ,2011-02-04,16757952,4685130,27.96
HINDALCO,EQ,2011-02-04,11477428,4693140,40.89
INDHOTEL,EQ,2011-02-04,666203,381223,57.22
INDHOTEL,N4,2011-02-04,31,30,96.77
LT,EQ,2011-02-04,1684486,858552,50.97
MANAPPURAM,EQ,2011-02-04,2035155,1316627,64.69
MARUTI,EQ,2011-02-04,309323,123435,39.90
SBIN,EQ,2011-02-04,2924988,937084,32.04
SBIN,N1,2011-02-04,23,23,100.00
SBIN,N2,2011-02-04,428,428,100.00
SUZLON,EQ,2011-02-04,22721539,3101446,13.65
TRENT,EQ,2011-02-04,1835,1222,66.59
TRENT,Q1,2011-02-04,57,57,100.00
