symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-02-09,114322,34710,30.36
BEL,EQ,2011-02-09,24465,14567,59.54
BOSCHLTD,EQ,2011-02-09,12535,11680,93.18
CUMMINSIND,EQ,2011-02-09,440814,329950,74.85
DLF,EQ,2011-02-09,9423992,2154136,22.86
HINDALCO,EQ,2011-02-09,12632074,4988684,39.49
INDHOTEL,EQ,2011-02-09,1069809,764361,71.45
INDHOTEL,N4,2011-02-09,17,17,100.00
LT,EQ,2011-02-09,2317712,1112195,47.99
MANAPPURAM,EQ,2011-02-09,815005,605076,74.24
MARUTI,EQ,2011-02-09,178835,46584,26.05
MARUTI,IL,2011-02-09,100000,100000,100.00
SBIN,EQ,2011-02-09,1947328,607993,31.22
SBIN,N1,2011-02-09,79,79,100.00
SBIN,N2,2011-02-09,435,435,100.00
SUZLON,EQ,2011-02-09,23505235,3967907,16.88
TRENT,EQ,2011-02-09,4324,3012,69.66
TRENT,Q1,2011-02-09,416,416,100.00
