symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-02-18,69403,16861,24.29
BEL,EQ,2011-02-18,11151,6516,58.43
BOSCHLTD,EQ,2011-02-18,443,208,46.95
CUMMINSIND,EQ,2011-02-18,97474,65212,66.90
DLF,EQ,2011-02-18,4155603,469887,11.31
HINDALCO,EQ,2011-02-18,8959222,1850064,20.65
INDHOTEL,EQ,2011-02-18,620116,290210,46.80
INDHOTEL,N4,2011-02-18,514,514,100.00
LT,EQ,2011-02-18,1733921,606200,34.96
MANAPPURAM,EQ,2011-02-18,3420556,831965,24.32
MARUTI,EQ,2011-02-18,355711,152564,42.89
SBIN,EQ,2011-02-18,2608269,929510,35.64
SBIN,N1,2011-02-18,144,143,99.31
SBIN,N2,2011-02-18,417,397,95.20
SUZLON,EQ,2011-02-18,17961677,4250172,23.66
TRENT,EQ,2011-02-18,27281,26196,96.02
TRENT,Q1,2011-02-18,31,31,100.00
TRENT,Q2,2011-02-18,27,27,100.00
