symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-02-28,66441,7681,11.56
BEL,EQ,2011-02-28,62987,55439,88.02
BOSCHLTD,EQ,2011-02-28,4244,3595,84.71
CUMMINSIND,EQ,2011-02-28,89371,43315,48.47
DLF,EQ,2011-02-28,7434539,1514328,20.37
HINDALCO,EQ,2011-02-28,13912499,4925573,35.40
INDHOTEL,EQ,2011-02-28,1394883,617780,44.29
INDHOTEL,N4,2011-02-28,148,147,99.32
LT,EQ,2011-02-28,3082259,1321095,42.86
MANAPPURAM,EQ,2011-02-28,459114,142194,30.97
MARUTI,EQ,2011-02-28,376909,89501,23.75
SBIN,EQ,2011-02-28,2644597,618476,23.39
SBIN,N1,2011-02-28,15,11,73.33
SBIN,N2,2011-02-28,408,407,99.75
SUZLON,EQ,2011-02-28,16449458,2909937,17.69
TRENT,EQ,2011-02-28,24264,16764,69.09
TRENT,Q1,2011-02-28,8,8,100.00
TRENT,Q2,2011-02-28,78,78,100.00
