symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-03-05,1233.70,1244.50,-0.0087,0.0110,,0.2082
ADANIPORTS,2019-03-05,339.25,333.20,0.0180,0.0312,,0.5846
BEL,2019-03-05,90.15,85.00,0.0588,0.0207,,0.4719
BOSCHLTD,2019-03-05,18923.30,18749.75,0.0092,0.0149,,0.2789
CUMMINSIND,2019-03-05,719.70,704.75,0.0210,0.0204,,0.3897
DIXON,2019-03-05,2359.40,2252.05,0.0466,0.0135,,0.3324
DLF,2019-03-05,175.60,167.25,0.0487,0.0231,,0.4853
DMART,2019-03-05,1471.95,1456.55,0.0105,0.0191,,0.3573
HAL,2019-03-05,685.15,670.75,0.0212,0.0206,,0.3936
HINDALCO,2019-03-05,198.75,196.15,0.0132,0.0166,,0.3133
INDHOTEL,2019-03-05,138.95,138.25,0.0051,0.0176,,0.3267
INDIGO,2019-03-05,1186.15,1122.15,0.0555,0.0187,,0.4337
LT,2019-03-05,1305.80,1308.55,-0.0021,0.0117,,0.2178
MANAPPURAM,2019-03-05,120.25,115.15,0.0433,0.0229,,0.4700
MARUTI,2019-03-05,7117.75,6935.15,0.0260,0.0163,,0.3248
PGEL,2019-03-05,77.80,79.35,-0.0197,0.0546,,1.0164
SBIN,2019-03-05,276.45,272.95,0.0127,0.0133,,0.2541
SUZLON,2019-03-05,7.45,5.95,0.2248,0.0829,,1.8608
TRENT,2019-03-05,345.40,336.50,0.0261,0.0174,,0.3439
