symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-03-13,1296.95,1254.25,0.0335,0.0109,,0.2560
ADANIPORTS,2019-03-13,367.15,361.05,0.0168,0.0279,,0.5235
BEL,2019-03-13,93.60,91.20,0.0260,0.0262,,0.5006
BOSCHLTD,2019-03-13,18608.90,19082.65,-0.0251,0.0159,,0.3171
CUMMINSIND,2019-03-13,735.15,743.05,-0.0107,0.0195,,0.3649
DIXON,2019-03-13,2503.05,2550.10,-0.0186,0.0183,,0.3496
DLF,2019-03-13,192.15,187.75,0.0232,0.0264,,0.5006
DMART,2019-03-13,1501.40,1510.60,-0.0061,0.0176,,0.3267
HAL,2019-03-13,678.80,691.90,-0.0191,0.0198,,0.3783
HINDALCO,2019-03-13,202.30,203.40,-0.0054,0.0175,,0.3248
INDHOTEL,2019-03-13,153.95,151.05,0.0190,0.0194,,0.3706
INDIGO,2019-03-13,1301.70,1269.70,0.0249,0.0247,,0.4719
LT,2019-03-13,1378.60,1388.90,-0.0074,0.0141,,0.2636
MANAPPURAM,2019-03-13,119.00,119.10,-0.0008,0.0213,,0.3955
MARUTI,2019-03-13,7091.05,7157.20,-0.0093,0.0155,,0.2904
PGEL,2019-03-13,79.30,76.90,0.0307,0.0463,,0.8693
SBIN,2019-03-13,293.15,286.90,0.0216,0.0129,,0.2598
SUZLON,2019-03-13,6.80,7.20,-0.0572,0.0908,,1.7023
TRENT,2019-03-13,367.90,359.80,0.0223,0.0218,,0.4165
