symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-10-17,992.90,1012.50,-0.0195,0.0231,,0.4375
ADANIPORTS,2014-10-17,250.35,252.95,-0.0103,0.0261,,0.4853
BEL,2014-10-17,2000.00,1984.00,0.0080,0.0243,,0.4509
BOSCHLTD,2014-10-17,14308.00,14361.05,-0.0037,0.0102,,0.1891
CUMMINSIND,2014-10-17,693.35,683.45,0.0144,0.0169,,0.3210
DLF,2014-10-17,110.60,110.35,0.0023,0.0871,,1.6125
HINDALCO,2014-10-17,139.45,142.40,-0.0209,0.0324,,0.6075
INDHOTEL,2014-10-17,94.25,96.05,-0.0189,0.0211,,0.4012
LT,2014-10-17,1452.90,1423.70,0.0203,0.0173,,0.3343
MANAPPURAM,2014-10-17,26.30,26.55,-0.0095,0.0337,,0.6266
MARUTI,2014-10-17,2941.10,2936.85,0.0014,0.0128,,0.2369
PGEL,2014-10-17,84.70,85.70,-0.0117,0.0353,,0.6553
SBIN,2014-10-17,2521.90,2466.40,0.0223,0.0187,,0.3611
SUZLON,2014-10-17,11.55,12.10,-0.0465,0.0465,,0.8884
TRENT,2014-10-17,1345.95,1310.40,0.0268,0.0218,,0.4222
