symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-10-27,1154.40,1122.30,0.0282,0.0253,,0.4872
ADANIPORTS,2014-10-27,263.85,270.00,-0.0230,0.0247,,0.4700
BEL,2014-10-27,2055.60,2057.05,-0.0007,0.0222,,0.4108
BOSCHLTD,2014-10-27,15004.30,15003.00,0.0001,0.0105,,0.1949
CUMMINSIND,2014-10-27,711.75,697.95,0.0196,0.0165,,0.3191
DLF,2014-10-27,110.50,119.95,-0.0821,0.0761,,1.4615
HINDALCO,2014-10-27,147.35,149.25,-0.0128,0.0303,,0.5636
INDHOTEL,2014-10-27,101.60,100.35,0.0124,0.0205,,0.3840
LT,2014-10-27,1567.35,1558.45,0.0057,0.0181,,0.3362
MANAPPURAM,2014-10-27,29.00,28.90,0.0035,0.0325,,0.6018
MARUTI,2014-10-27,3169.70,3165.50,0.0013,0.0152,,0.2808
PGEL,2014-10-27,92.95,97.05,-0.0432,0.0388,,0.7470
SBIN,2014-10-27,2597.80,2578.55,0.0074,0.0174,,0.3248
SUZLON,2014-10-27,12.10,11.75,0.0294,0.0440,,0.8272
TRENT,2014-10-27,1340.95,1369.40,-0.0210,0.0203,,0.3878
