symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-10-31,1168.75,1169.85,-0.0009,0.0235,,0.4356
ADANIPORTS,2014-10-31,285.65,271.85,0.0495,0.0244,,0.5082
BEL,2014-10-31,2083.65,2041.85,0.0203,0.0197,,0.3764
BOSCHLTD,2014-10-31,14900.75,14909.35,-0.0006,0.0094,,0.1739
CUMMINSIND,2014-10-31,731.30,720.05,0.0155,0.0157,,0.2999
DLF,2014-10-31,124.75,124.15,0.0048,0.0722,,1.3373
HINDALCO,2014-10-31,163.70,160.35,0.0207,0.0309,,0.5808
INDHOTEL,2014-10-31,104.65,104.80,-0.0014,0.0196,,0.3630
LT,2014-10-31,1655.45,1597.70,0.0355,0.0164,,0.3458
MANAPPURAM,2014-10-31,31.50,32.15,-0.0204,0.0365,,0.6820
MARUTI,2014-10-31,3337.25,3240.25,0.0295,0.0143,,0.2980
PGEL,2014-10-31,84.80,85.65,-0.0100,0.0380,,0.7050
SBIN,2014-10-31,2702.80,2638.00,0.0243,0.0164,,0.3248
SUZLON,2014-10-31,13.45,13.15,0.0226,0.0422,,0.7890
TRENT,2014-10-31,1327.50,1328.10,-0.0005,0.0187,,0.3458
