symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-01-31,2839.10,2814.80,0.0086,0.0202,0.0201,0.3840
ADANIPORTS,2023-01-31,612.65,597.00,0.0259,0.0256,0.0256,0.4891
BEL,2023-01-31,94.95,88.95,0.0653,0.0206,0.0210,0.4012
BOSCHLTD,2023-01-31,17028.25,16590.60,0.0260,0.0171,0.0172,0.3286
CUMMINSIND,2023-01-31,1435.80,1390.25,0.0322,0.0176,0.0177,0.3382
DIXON,2023-01-31,2681.55,2679.80,0.0007,0.0268,0.0268,0.5120
DLF,2023-01-31,356.05,353.15,0.0082,0.0232,0.0231,0.4413
DMART,2023-01-31,3502.35,3546.20,-0.0124,0.0193,0.0193,0.3687
HAL,2023-01-31,2552.85,2471.45,0.0324,0.0207,0.0208,0.3974
HINDALCO,2023-01-31,468.40,472.25,-0.0082,0.0256,0.0255,0.4872
INDHOTEL,2023-01-31,301.00,291.30,0.0328,0.0225,0.0226,0.4318
INDIGO,2023-01-31,2124.25,2083.55,0.0193,0.0216,0.0216,0.4127
LT,2023-01-31,2124.40,2112.90,0.0054,0.0155,0.0155,0.2961
MANAPPURAM,2023-01-31,115.00,111.95,0.0269,0.0245,0.0246,0.4700
MARUTI,2023-01-31,8895.30,8817.00,0.0088,0.0167,0.0167,0.3191
PAYTM,2023-01-31,530.90,534.05,-0.0059,0.0297,0.0297,0.5674
PGEL,2023-01-31,1086.20,1058.10,0.0262,0.0329,0.0328,0.6266
SBIN,2023-01-31,553.50,538.20,0.0280,0.0180,0.0181,0.3458
SUZLON,2023-01-31,9.80,8.95,0.0907,0.0402,0.0406,0.7757
TRENT,2023-01-31,1196.60,1180.35,0.0137,0.0210,0.0210,0.4012
