symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2020-06-16,819.95,824,789.65,794.95,792.9,806.1,107848,86511275.75,5555,INE117A01022
ADANIPORTS,EQ,2020-06-16,347,347,335.9,340.8,340.7,339.75,2686021,916573886.1,38327,INE742F01042
BEL,EQ,2020-06-16,72.85,72.9,69.2,70.65,71,70.95,10645724,758669705.4,31018,INE263A01024
BOSCHLTD,EQ,2020-06-16,10800,10979.4,10450,10566.1,10549.05,10649.35,32772,348831458,8849,INE323A01026
CUMMINSIND,EQ,2020-06-16,401,401.1,380.2,383.25,386,393.5,1204359,470265494.2,21729,INE298A01020
DIXON,EQ,2020-06-16,5369,5440,5250,5303.4,5286,5291.75,74243,398443024.15,18026,INE935N01012
DLF,EQ,2020-06-16,150,151.4,143.7,146.6,146.3,145.9,8630991,1277864800.55,46678,INE271C01023
DMART,EQ,2020-06-16,2399,2434,2356.6,2403.55,2401,2365.3,321260,771098685.55,28199,INE192R01011
HAL,EQ,2020-06-16,670,746,651.05,712.95,723.05,658.45,179960,126907194,7300,INE066F01012
HINDALCO,EQ,2020-06-16,149.9,154.6,146.9,150.1,149.85,145.8,28477572,4311946730.25,142967,INE038A01020
INDHOTEL,EQ,2020-06-16,88.55,89.2,81.3,84.35,84.75,87,3133347,269671126.15,17825,INE053A01029
INDIGO,EQ,2020-06-16,1037,1037.9,983.25,1005.3,1007,993,2081013,2098417233.2,73445,INE646L01027
LT,EQ,2020-06-16,920,924.7,891.15,895.05,894.95,899.9,4661880,4196623201.85,129600,INE018A01030
MANAPPURAM,EQ,2020-06-16,145,146,139,143.2,142.95,141.1,8522872,1219758414.8,42328,INE522D01027
MARUTI,EQ,2020-06-16,5590,5612.55,5400,5502.2,5493.5,5475.75,1184933,6536316484.05,104585,INE585B01010
PGEL,EQ,2020-06-16,40,41.9,38.5,39.5,39.95,39.6,26970,1088933.95,475,INE457L01011
SBIN,EQ,2020-06-16,178,178.95,169.4,172.9,172.55,173.7,63929925,11133743951.3,295248,INE062A01020
SUZLON,EQ,2020-06-16,4.1,4.1,4.1,4.1,4.1,4.3,3031416,12428805.6,2694,INE040H01021
TRENT,EQ,2020-06-16,526.9,530,511.25,521.45,521.2,511.2,359495,187283133.4,10435,INE849A01020
