,01-Oct-15,,,,,,
The Nifty witnessed an intraday movement of about 77.6 points.The closing index was 0.03 % up as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),17403.16,,,,,
, Traded Quantity (in Lakhs),8571.87,,,,,
, Number of Trades,7408373,,,,,
, Total Market Capitalisation (Rs. Crores),9496890.82,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,7948.9,7992.05,8008.25,7930.65,7950.9,2
,CNX IT,12032.1,11877.85,11998.7,11769.5,11867.85,-164.25
,CNX Nifty Junior,19609.75,19765.1,19808.25,19629.5,19752.4,142.65
,BANK Nifty,17216.3,17362.95,17390.6,17111.65,17150.2,-66.1
,CNX Midcap,12984.5,13082.65,13100.7,12978.65,12998.7,14.2
,CNX 500,6646.1,6685.65,6694.1,6640.8,6654.5,8.4
,CNX 100,8068,8115.1,8128,8059.15,8079.25,11.25
,Nifty Midcap 50,3201.35,3228.7,3236.7,3188.55,3201.2,-0.15
,CNX Realty,179.15,180.75,180.75,175.15,176.15,-3
,CNX Infra,2825.2,2850.45,2854.3,2827.65,2840.85,15.65
,CNX Energy,7640.9,7708,7708,7623.9,7648.55,7.65
,CNX FMCG,19956.65,19970.5,20184.85,19953.45,19998.35,41.7
,CNX MNC,9580.15,9638.15,9659.65,9540.8,9552.5,-27.65
,CNX Pharma,12918.75,13050.15,13183.05,13042.1,13140.85,222.1
,CNX PSE,3023.15,3042.85,3046.6,3009.1,3017.55,-5.6
,CNX PSU Bank,3098.75,3146,3149,3069.35,3074.45,-24.3
,CNX Service,10478.55,10528.55,10548.2,10412.95,10441.65,-36.9
,India VIX,19.625,19.625,20.11,18.235,19.235,-0.39
,CNX AUTO,7759.6,7816.75,7816.75,7699.75,7731.55,-28.05
,CNX Metal,1657.8,1673.25,1673.25,1644.8,1650.8,-7
,CNX Media,2382.8,2390.3,2420.5,2356.6,2412.6,29.8
,CNX Smallcap,5233.35,5280.4,5288.7,5231.8,5243.45,10.1
,CNX 200,4174.05,4198.9,4205.6,4169.85,4179.25,5.2
,CNX Dividend Oppt,1858.3,1867,1874.75,1855.4,1859.75,1.45
,CNX Commodities,2262.95,2277.6,2284.15,2266.75,2278,15.05
,CNX Consumption,3449.8,3463.55,3475,3441.95,3451.15,1.35
,CNX Finance,7048.1,7118,7118,6980.7,6996.15,-51.95
,Nifty Dividend,82.23,82.23,82.23,82.23,82.23,0
,LIX 15,3085.5,3082.25,3083.35,3045.45,3055.45,-30.05
,CPSE Index,2027.5,2037.25,2043.8,2018.5,2031.3,3.8
,NI15,5372.6,5362.3,5399.7,5360.4,5370.05,-2.55
