symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-06-20,219117,151647,69.21
BEL,EQ,2008-06-20,13000,5320,40.92
BOSCHLTD,EQ,2008-06-20,1992,1556,78.11
CUMMINSIND,EQ,2008-06-20,26023,9645,37.06
DLF,EQ,2008-06-20,3687840,1071451,29.05
HINDALCO,EQ,2008-06-20,3396925,1366929,40.24
INDHOTEL,EQ,2008-06-20,502255,280891,55.93
INDHOTEL,N4,2008-06-20,445,445,100.00
LT,EQ,2008-06-20,1378682,414918,30.10
MARUTI,EQ,2008-06-20,493682,271967,55.09
SBIN,EQ,2008-06-20,1201653,369205,30.72
SBIN,IL,2008-06-20,23666,23666,100.00
SUZLON,EQ,2008-06-20,6838420,3199228,46.78
TRENT,EQ,2008-06-20,5420,3361,62.01
