symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-07-09,195613,75751,38.72
ADANIPORTS,EQ,2024-07-09,2256634,975065,43.21
BEL,EQ,2024-07-09,52225572,26198686,50.16
BOSCHLTD,EQ,2024-07-09,30550,4774,15.63
CUMMINSIND,EQ,2024-07-09,432053,261669,60.56
DIXON,EQ,2024-07-09,236162,100883,42.72
DLF,EQ,2024-07-09,1237622,584254,47.21
DMART,EQ,2024-07-09,421547,298694,70.86
HAL,EQ,2024-07-09,2392991,1118809,46.75
HINDALCO,EQ,2024-07-09,5507357,3517792,63.87
INDHOTEL,EQ,2024-07-09,2533290,1174744,46.37
INDIGO,EQ,2024-07-09,433465,251907,58.11
LT,EQ,2024-07-09,2425176,1356860,55.95
MANAPPURAM,EQ,2024-07-09,4194979,2658006,63.36
MARUTI,EQ,2024-07-09,2114130,606524,28.69
PAYTM,EQ,2024-07-09,6693084,2334140,34.87
PGEL,EQ,2024-07-09,314000,159193,50.70
SBIN,EQ,2024-07-09,13585081,5007077,36.86
SUZLON,EQ,2024-07-09,33858415,19970840,58.98
TRENT,EQ,2024-07-09,313079,160583,51.29
