symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-07-16,212920,123734,58.11
ADANIPORTS,EQ,2024-07-16,2170314,1043532,48.08
BEL,EQ,2024-07-16,26585927,14944972,56.21
BOSCHLTD,EQ,2024-07-16,14283,5385,37.70
CUMMINSIND,EQ,2024-07-16,377594,251223,66.53
DIXON,EQ,2024-07-16,181190,73927,40.80
DLF,EQ,2024-07-16,3157792,1547177,49.00
DMART,EQ,2024-07-16,1062769,786761,74.03
HAL,EQ,2024-07-16,2661970,1336927,50.22
HINDALCO,EQ,2024-07-16,4570179,3064413,67.05
INDHOTEL,EQ,2024-07-16,3014603,1881947,62.43
INDIGO,EQ,2024-07-16,709083,417628,58.90
LT,EQ,2024-07-16,2220953,1548716,69.73
MANAPPURAM,EQ,2024-07-16,9638065,4501634,46.71
MARUTI,EQ,2024-07-16,347810,170518,49.03
PAYTM,EQ,2024-07-16,2530705,1329831,52.55
PGEL,EQ,2024-07-16,479618,283269,59.06
SBIN,EQ,2024-07-16,11893692,4878106,41.01
SUZLON,EQ,2024-07-16,76577863,38674934,50.50
TRENT,EQ,2024-07-16,641858,449080,69.97
