symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-07-04,329126,122544,37.23
ADANIPORTS,EQ,2024-07-04,2980840,1092337,36.65
BEL,EQ,2024-07-04,35591681,15985117,44.91
BOSCHLTD,EQ,2024-07-04,27710,9881,35.66
CUMMINSIND,EQ,2024-07-04,1127996,460976,40.87
DIXON,EQ,2024-07-04,455066,190108,41.78
DLF,EQ,2024-07-04,1817264,715751,39.39
DMART,EQ,2024-07-04,317759,199042,62.64
HAL,EQ,2024-07-04,3743401,1323620,35.36
HINDALCO,EQ,2024-07-04,5924057,2661161,44.92
INDHOTEL,EQ,2024-07-04,5063028,2360750,46.63
INDIGO,EQ,2024-07-04,669475,413715,61.80
LT,EQ,2024-07-04,1851947,964141,52.06
MANAPPURAM,EQ,2024-07-04,3328690,1388773,41.72
MARUTI,EQ,2024-07-04,299684,162638,54.27
PAYTM,EQ,2024-07-04,5411756,3555134,65.69
PGEL,EQ,2024-07-04,107933,71557,66.30
SBIN,EQ,2024-07-04,13372587,6253980,46.77
SUZLON,EQ,2024-07-04,63199465,31502362,49.85
TRENT,EQ,2024-07-04,440575,189447,43.00
