symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-10-09,23298,7378,31.67
ADANIPORTS,EQ,2014-10-09,2010254,856332,42.60
BEL,EQ,2014-10-09,106011,42649,40.23
BOSCHLTD,EQ,2014-10-09,3412,2094,61.37
CUMMINSIND,EQ,2014-10-09,152773,115545,75.63
DLF,EQ,2014-10-09,8157282,1523852,18.68
HINDALCO,EQ,2014-10-09,12406852,5276607,42.53
INDHOTEL,D1,2014-10-09,15137,10431,68.91
INDHOTEL,EQ,2014-10-09,508679,389528,76.58
LT,EQ,2014-10-09,1640312,846223,51.59
MANAPPURAM,EQ,2014-10-09,1570495,861778,54.87
MARUTI,EQ,2014-10-09,292837,108991,37.22
PGEL,EQ,2014-10-09,5132,2445,47.64
SBIN,EQ,2014-10-09,1727923,534191,30.92
SBIN,N1,2014-10-09,3,3,100.00
SBIN,N2,2014-10-09,15,15,100.00
SBIN,N3,2014-10-09,12,12,100.00
SBIN,N5,2014-10-09,197,159,80.71
SUZLON,EQ,2014-10-09,31160365,12765393,40.97
TRENT,EQ,2014-10-09,13983,9644,68.97
