symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-09-09,901.85,901.15,0.0008,0.0207,0.0206,0.3936
ADANIPORTS,2020-09-09,343.85,345.60,-0.0051,0.0250,0.0249,0.4757
BEL,2020-09-09,101.05,102.65,-0.0157,0.0294,0.0293,0.5598
BOSCHLTD,2020-09-09,12778.65,12774.60,0.0003,0.0261,0.0260,0.4967
CUMMINSIND,2020-09-09,460.35,458.85,0.0033,0.0209,0.0208,0.3974
DIXON,2020-09-09,9291.90,9604.70,-0.0331,0.0289,0.0289,0.5521
DLF,2020-09-09,150.10,150.25,-0.0010,0.0340,0.0339,0.6477
DMART,2020-09-09,2222.65,2246.65,-0.0107,0.0236,0.0236,0.4509
HAL,2020-09-09,838.85,869.70,-0.0361,0.0312,0.0312,0.5961
HINDALCO,2020-09-09,182.80,180.25,0.0140,0.0331,0.0330,0.6305
INDHOTEL,2020-09-09,98.85,97.70,0.0117,0.0278,0.0277,0.5292
INDIGO,2020-09-09,1248.50,1251.60,-0.0025,0.0284,0.0283,0.5407
LT,2020-09-09,909.50,916.65,-0.0078,0.0227,0.0226,0.4318
MANAPPURAM,2020-09-09,143.60,143.45,0.0010,0.0388,0.0387,0.7394
MARUTI,2020-09-09,7215.25,7224.05,-0.0012,0.0267,0.0266,0.5082
PGEL,2020-09-09,56.75,54.05,0.0487,0.0425,0.0425,0.8120
SBIN,2020-09-09,194.85,204.05,-0.0461,0.0277,0.0278,0.5311
SUZLON,2020-09-09,3.35,3.35,0.0000,0.0455,0.0454,0.8674
TRENT,2020-09-09,651.40,635.15,0.0253,0.0307,0.0307,0.5865
