symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-09-04,947.60,981.25,-0.0349,0.0206,0.0207,0.3955
ADANIPORTS,2020-09-04,353.00,366.00,-0.0362,0.0250,0.0251,0.4795
BEL,2020-09-04,106.40,108.45,-0.0191,0.0295,0.0295,0.5636
BOSCHLTD,2020-09-04,12857.95,13064.00,-0.0159,0.0261,0.0261,0.4986
CUMMINSIND,2020-09-04,465.95,469.90,-0.0084,0.0209,0.0209,0.3993
DIXON,2020-09-04,8586.20,8417.70,0.0198,0.0284,0.0284,0.5426
DLF,2020-09-04,154.85,158.65,-0.0242,0.0342,0.0342,0.6534
DMART,2020-09-04,2251.25,2278.60,-0.0121,0.0238,0.0238,0.4547
HAL,2020-09-04,911.00,925.55,-0.0158,0.0313,0.0312,0.5961
HINDALCO,2020-09-04,188.30,192.00,-0.0195,0.0333,0.0332,0.6343
INDHOTEL,2020-09-04,101.85,105.05,-0.0309,0.0277,0.0277,0.5292
INDIGO,2020-09-04,1257.15,1282.25,-0.0198,0.0284,0.0284,0.5426
LT,2020-09-04,942.50,961.15,-0.0196,0.0227,0.0227,0.4337
MANAPPURAM,2020-09-04,152.10,153.95,-0.0121,0.0390,0.0389,0.7432
MARUTI,2020-09-04,7190.15,7072.55,0.0165,0.0269,0.0269,0.5139
PGEL,2020-09-04,50.00,49.55,0.0090,0.0427,0.0426,0.8139
SBIN,2020-09-04,206.60,213.15,-0.0312,0.0278,0.0278,0.5311
SUZLON,2020-09-04,3.35,3.45,-0.0294,0.0458,0.0457,0.8731
TRENT,2020-09-04,649.90,651.80,-0.0029,0.0309,0.0308,0.5884
