symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-09-25,852.30,858.80,-0.0076,0.0195,0.0195,0.3725
ADANIPORTS,2020-09-25,326.15,313.75,0.0388,0.0256,0.0257,0.4910
BEL,2020-09-25,93.30,90.45,0.0310,0.0305,0.0305,0.5827
BOSCHLTD,2020-09-25,12929.95,12390.60,0.0426,0.0263,0.0264,0.5044
CUMMINSIND,2020-09-25,446.75,441.55,0.0117,0.0206,0.0206,0.3936
DIXON,2020-09-25,8794.40,8430.30,0.0423,0.0299,0.0300,0.5731
DLF,2020-09-25,151.35,146.25,0.0343,0.0347,0.0347,0.6629
DMART,2020-09-25,2102.75,2047.35,0.0267,0.0233,0.0233,0.4451
HAL,2020-09-25,767.70,778.85,-0.0144,0.0307,0.0306,0.5846
HINDALCO,2020-09-25,162.05,159.10,0.0184,0.0337,0.0336,0.6419
INDHOTEL,2020-09-25,91.65,90.90,0.0082,0.0279,0.0278,0.5311
INDIGO,2020-09-25,1241.80,1197.30,0.0365,0.0290,0.0291,0.5560
LT,2020-09-25,889.25,850.70,0.0443,0.0227,0.0228,0.4356
MANAPPURAM,2020-09-25,153.05,140.80,0.0834,0.0388,0.0392,0.7489
MARUTI,2020-09-25,6497.65,6297.65,0.0313,0.0272,0.0272,0.5197
PGEL,2020-09-25,75.20,71.75,0.0470,0.0431,0.0431,0.8234
SBIN,2020-09-25,182.20,176.35,0.0326,0.0284,0.0285,0.5445
SUZLON,2020-09-25,3.05,3.00,0.0165,0.0443,0.0442,0.8444
TRENT,2020-09-25,633.00,625.10,0.0126,0.0319,0.0318,0.6075
