symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-09-10,899.25,901.85,-0.0029,0.0206,0.0205,0.3917
ADANIPORTS,2020-09-10,341.60,343.85,-0.0066,0.0249,0.0248,0.4738
BEL,2020-09-10,101.60,101.05,0.0054,0.0293,0.0292,0.5579
BOSCHLTD,2020-09-10,12951.30,12778.65,0.0134,0.0260,0.0260,0.4967
CUMMINSIND,2020-09-10,470.45,460.35,0.0217,0.0208,0.0208,0.3974
DIXON,2020-09-10,9428.10,9291.90,0.0146,0.0289,0.0288,0.5502
DLF,2020-09-10,150.20,150.10,0.0007,0.0339,0.0338,0.6457
DMART,2020-09-10,2237.75,2222.65,0.0068,0.0236,0.0235,0.4490
HAL,2020-09-10,864.55,838.85,0.0302,0.0312,0.0312,0.5961
HINDALCO,2020-09-10,176.65,182.80,-0.0342,0.0330,0.0330,0.6305
INDHOTEL,2020-09-10,99.35,98.85,0.0050,0.0277,0.0276,0.5273
INDIGO,2020-09-10,1257.95,1248.50,0.0075,0.0283,0.0282,0.5388
LT,2020-09-10,920.95,909.50,0.0125,0.0226,0.0226,0.4318
MANAPPURAM,2020-09-10,147.30,143.60,0.0254,0.0387,0.0386,0.7375
MARUTI,2020-09-10,7231.65,7215.25,0.0023,0.0266,0.0265,0.5063
PGEL,2020-09-10,59.55,56.75,0.0482,0.0425,0.0425,0.8120
SBIN,2020-09-10,198.15,194.85,0.0168,0.0278,0.0278,0.5311
SUZLON,2020-09-10,3.31,3.35,-0.0120,0.0454,0.0453,0.8655
TRENT,2020-09-10,679.90,651.40,0.0428,0.0307,0.0308,0.5884
