symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-08-02,388462,82804,21.32
BEL,EQ,2010-08-02,16935,5859,34.60
BOSCHLTD,EQ,2010-08-02,3622,1420,39.20
CUMMINSIND,EQ,2010-08-02,384150,329361,85.74
DLF,EQ,2010-08-02,5078807,1847020,36.37
HINDALCO,EQ,2010-08-02,5540710,1923147,34.71
INDHOTEL,EQ,2010-08-02,1339426,742246,55.42
INDHOTEL,N4,2010-08-02,399,114,28.57
LT,EQ,2010-08-02,602029,248435,41.27
MANAPPURAM,EQ,2010-08-02,3584923,1461080,40.76
MARUTI,EQ,2010-08-02,660849,209110,31.64
SBIN,EQ,2010-08-02,2058577,1074330,52.19
SUZLON,EQ,2010-08-02,5340408,1480699,27.73
TRENT,EQ,2010-08-02,24307,12658,52.08
